name,trial,cam,event,outcome
K_R3_2025-01-14_1,0,camB,Reward,f
K_R3_2025-01-14_1,1,camB,Reward,na
K_R3_2025-01-14_1,2,camB,Reward,na
K_R3_2025-01-14_1,3,camB,Reward,na
K_R3_2025-01-14_1,4,camB,No_reward,nd
K_R3_2025-01-14_1,5,camB,Reward,na
K_R3_2025-01-14_1,6,camB,Reward,rnd
K_R3_2025-01-14_1,7,camB,No_reward,nd
K_R3_2025-01-14_1,8,camB,Reward,rnd
K_R3_2025-01-14_1,9,camB,No_reward,nd
K_R3_2025-01-14_1,10,camB,Reward,rnd
K_R3_2025-01-14_1,11,camB,Reward,s
K_R3_2025-01-14_1,12,camB,Reward,ps
K_R3_2025-01-14_1,13,camB,Reward,rnd
K_R3_2025-01-14_1,14,camB,No_reward,nd
K_R3_2025-01-14_1,15,camB,Reward,f
K_R3_2025-01-14_1,16,camB,Reward,rnd
K_R3_2025-01-14_1,17,camB,Reward,rnd
K_R3_2025-01-14_1,18,camB,Reward,rnd
K_R3_2025-01-14_1,19,camB,Reward,rnd
K_R3_2025-01-14_1,20,camB,Reward,rnd
K_R3_2025-01-14_1,21,camB,Reward,rnd
K_R3_2025-01-14_1,22,camB,Reward,na
K_R3_2025-01-14_1,23,camB,Reward,rnd
K_R3_2025-01-14_1,24,camB,Reward,rnd
K_R3_2025-01-14_1,25,camB,Reward,rnd
K_R3_2025-01-14_1,26,camB,No_reward,nd
K_R3_2025-01-14_1,27,camB,Reward,na
K_R3_2025-01-14_1,28,camB,Reward,na
K_R3_2025-01-14_1,29,camB,Reward,f
K_R3_2025-01-14_1,30,camB,No_reward,nd
K_R3_2025-01-14_1,31,camB,Reward,na
K_R3_2025-01-14_1,32,camB,No_reward,nd
K_R3_2025-01-14_1,33,camB,No_reward,nd
K_R3_2025-01-14_1,34,camB,Reward,rnd
K_R3_2025-01-14_1,35,camB,Reward,rnd
K_R3_2025-01-14_1,36,camB,No_reward,nd
K_R3_2025-01-14_1,37,camB,Reward,na
K_R3_2025-01-14_1,38,camB,Reward,rnd
K_R3_2025-01-14_1,39,camB,Reward,na
K_R3_2025-01-14_1,40,camB,Reward,na
K_R3_2025-01-14_1,41,camB,Reward,na
K_R3_2025-01-14_1,42,camB,No_reward,nd
K_R3_2025-01-14_1,43,camB,Reward,rnd
K_R3_2025-01-14_1,44,camB,Reward,rnd
K_R3_2025-01-14_1,45,camB,Reward,na
K_R3_2025-01-14_1,46,camB,Reward,rnd
K_R3_2025-01-14_1,47,camB,Reward,rnd
K_R3_2025-01-14_1,48,camB,Reward,na
K_R3_2025-01-14_1,49,camB,Reward,na
K_R3_2025-01-14_1,50,camB,No_reward,nd
K_R3_2025-01-14_1,51,camB,Reward,rnd
K_R3_2025-01-14_1,52,camB,No_reward,nd
K_R3_2025-01-14_1,53,camB,Reward,na
K_R3_2025-01-14_1,54,camB,Reward,na
K_R3_2025-01-14_1,55,camB,Reward,na
K_R3_2025-01-14_1,56,camB,Reward,na
K_R3_2025-01-14_1,57,camB,Reward,na
K_R3_2025-01-14_1,58,camB,Reward,rnd
K_R3_2025-01-14_1,59,camB,No_reward,nd
K_R3_2025-01-14_1,60,camB,Reward,na
K_R3_2025-01-14_1,61,camB,Reward,na
K_R3_2025-01-14_1,62,camB,Reward,na
K_R3_2025-01-14_1,63,camB,Reward,na
K_R3_2025-01-14_1,64,camB,Reward,na
K_R3_2025-01-14_1,65,camB,Reward,na
K_R3_2025-01-14_1,66,camB,Reward,na
K_R3_2025-01-14_1,67,camB,Reward,na
K_R3_2025-01-14_1,68,camB,Reward,na
K_R3_2025-01-14_1,69,camB,No_reward,nd
K_R3_2025-01-14_1,70,camB,Reward,na
K_R3_2025-01-14_1,71,camB,Reward,na
K_R3_2025-01-14_1,72,camB,Reward,na
K_R3_2025-01-14_1,73,camB,Reward,na
K_R3_2025-01-14_1,74,camB,Reward,na
K_R3_2025-01-14_1,75,camB,Reward,na
K_R3_2025-01-14_1,76,camB,Reward,na
K_R3_2025-01-14_1,77,camB,Reward,na
K_R3_2025-01-14_1,78,camB,Reward,rnd
K_R3_2025-01-14_1,79,camB,Reward,ps
K_R3_2025-01-14_1,80,camB,Reward,rnd
K_R3_2025-01-14_1,81,camB,Reward,f
K_R3_2025-01-14_1,82,camB,No_reward,nd
K_R3_2025-01-14_1,83,camB,Reward,f
K_R3_2025-01-14_1,84,camB,Reward,rnd
K_R3_2025-01-14_1,85,camB,Reward,na
K_R3_2025-01-14_1,86,camB,Reward,s
K_R3_2025-01-14_1,87,camB,Reward,na
K_R3_2025-01-14_1,88,camB,Reward,na
K_R3_2025-01-14_1,89,camB,Reward,na
K_R3_2025-01-14_1,90,camB,Reward,na
K_R3_2025-01-14_1,91,camB,Reward,rnd
K_R3_2025-01-14_1,92,camB,Reward,rnd
K_R3_2025-01-14_1,93,camB,Reward,na
K_R3_2025-01-14_1,94,camB,Reward,na
K_R3_2025-01-14_1,95,camB,No_reward,nd
K_R3_2025-01-14_1,96,camB,Reward,na
K_R3_2025-01-14_1,97,camB,No_reward,nd
K_R3_2025-01-14_1,98,camB,Reward,na
K_R3_2025-01-14_1,99,camB,Reward,na
K_R3_2025-01-14_1,100,camB,Reward,na
K_R3_2025-01-14_1,101,camB,Reward,na
K_R3_2025-01-14_1,102,camB,Reward,na
