,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,77, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no evidence of consumption or retrieval was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 0:59: The mouse is stationary, head fixed, with no movement of the right paw or tongue toward the water drop.  
0:59 - 1:02: The water drop is visible on the spout, and no interaction occurs.  
1:02 - 1:10: The mouse remains still; no paw or tongue movement toward the drop.  
1:10 - 1:20: The mouse begins to move its right paw slightly but does not reach the spout or touch the water drop.  
1:20 - 4:45: The mouse continues to remain in place, with no physical contact between the tongue or paw and the water drop. The drop remains attached to the spout.  
7. 95%", 95%
1,1,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 2:20: The mouse remains stationary with its head fixed, paws resting on the surface, and no movement toward the spout.  
2:20 - 2:40: The water drop appears on the spout, but the mouse does not move its right paw or extend its tongue toward it.  
2:40 - 4:45: The mouse remains in place; no paw movement or tongue contact with the water drop occurs.  
4:45 - 4:45: The water drop remains on the spout, and no retrieval or consumption is observed.  
7. 95%", 95%
2,2,118, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:00 - 1:05: Water drop forms on the spout.  
1:05 - 1:10: Water drop remains attached to the spout.  
1:10 - 1:20: Mouse remains still, no paw or tongue movement toward the drop.  
1:20 - 1:30: Water drop remains on the spout, no interaction.  
1:30 - 2:00: Mouse remains in place, no change in posture or paw position.  
2:00 - 2:30: No movement of the right paw or tongue toward the water drop.  
2:30 - 3:00: Water drop still attached, no interaction observed.  
3:00 - 3:30: Mouse remains stationary, no attempt to reach or consume the water.  
3:30 - 4:00: No change in behavior, water drop remains on spout.  
4:00 - 4:40: No physical contact between tongue and water drop.  
4:40 - 5:00: Water drop still present, no retrieval observed.  
7. 95%", 95%
3,3,84, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was transferred to its mouth. The mouse then licked the water, and the entire drop was consumed.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was transferred to its mouth. The mouse then licked the water, and the entire drop was consumed.  
6. 0:00 - 1:00: The mouse is stationary, and the water drop is attached to the spout.  
1:00 - 1:30: The mouse extends its right paw towards the water drop.  
1:30 - 2:00: The mouse's paw makes contact with the water drop, and the drop is transferred to its mouth.  
2:00 - 3:00: The mouse licks the water, and the entire drop is consumed.  
7. 95%", 95%
4,4,107, No, Yes, No,0.0,f," Failed: The mouse did not physically touch the water drop with its tongue or paw. The water drop remained attached to the spout throughout the trial, and no transfer of water to the mouth occurred. There was no observable licking or paw movement toward the drop. The mouse remained stationary with no interaction with the water source.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not physically touch the water drop with its tongue or paw. The water drop remained attached to the spout throughout the trial, and no transfer of water to the mouth occurred. There was no observable licking or paw movement toward the drop. The mouse remained stationary with no interaction with the water source.  
6. 0:00 - 2:20: Mouse is stationary, head fixed, no movement toward the spout.  
2:20 - 2:40: Water drop forms and remains on the spout; no paw or tongue movement.  
2:40 - 4:45: Mouse remains still; no paw lift or tongue extension toward the drop.  
4:45 - 4:45: Water drop remains on spout; no contact or retrieval observed.  
7. 95%", 95%
5,5,93, Yes, Yes, Yes,90.0,s," Classification: Successful  
Justification: The mouse extended its right paw to the spout, making contact with the water drop. The drop was dislodged and brought close to the mouth. The mouse’s tongue made repeated contact with the water, and the drop was significantly reduced in size, indicating most of it was consumed. The mouse also licked the water from its paw, confirming ingestion.","1. Yes  
2. Yes  
3. Yes  
4. 90%  
5. Classification: Successful  
Justification: The mouse extended its right paw to the spout, making contact with the water drop. The drop was dislodged and brought close to the mouth. The mouse’s tongue made repeated contact with the water, and the drop was significantly reduced in size, indicating most of it was consumed. The mouse also licked the water from its paw, confirming ingestion.  
6. Timeline of key events:  
0:00 - 1:00: The mouse is stationary, head fixed, with no visible movement.  
1:00 - 1:08: The water drop forms and remains attached to the spout.  
1:08 - 1:12: The mouse extends its right paw toward the spout.  
1:12 - 1:16: The right paw touches the water drop, dislodging it.  
1:16 - 1:20: The mouse brings the water drop close to its mouth.  
1:20 - 1:24: The mouse’s tongue makes contact with the water drop.  
1:24 - 1:30: The mouse licks the water from its paw.  
1:30 - 4:45: The mouse continues to lick the water, with the drop diminishing in size.  
7. Confidence: 95%", Confidence: 95%
6,6,4, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 0:40: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
   0:40 - 1:20: The water drop forms and remains attached to the spout. The mouse remains still, with no paw or tongue movement.  
   1:20 - 2:00: The water drop remains on the spout. The mouse shows no signs of attempting to reach it.  
   2:00 - 3:00: The mouse remains in place, with no paw or tongue movement toward the water drop.  
   3:00 - 4:00: The water drop is still present on the spout. The mouse does not move its right paw or extend its tongue.  
   4:00 - 4:40: The mouse remains stationary. No interaction with the water drop occurs.  
7. 95%", 95%
7,7,1, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, no movement toward the spout.  
1:00 - 1:10: Water drop forms and remains on the spout.  
1:10 - 1:20: Mouse extends its right paw toward the spout but does not touch the water drop.  
1:20 - 1:30: Water drop detaches and falls without being touched by the mouse.  
1:30 - 2:00: Mouse remains in place, no further interaction with the spout or water.  
7. 95%", 95%
8,8,75, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, no movement observed.  
1:00 - 1:30: Mouse begins to lift its right paw.  
1:30 - 2:00: Right paw moves toward the spout but does not touch the water drop.  
2:00 - 2:30: Paw retracts without contact.  
2:30 - 3:00: Mouse remains still, no further movement.  
7. 95%", 95%
9,9,16, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse remained stationary throughout the video, with no visible movement of its right paw toward the spout. The water drop remained attached to the spout and was not disturbed. There was no physical contact between the mouse’s tongue and the water drop, and no evidence of the mouse attempting to retrieve the water. Therefore, no water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse remained stationary throughout the video, with no visible movement of its right paw toward the spout. The water drop remained attached to the spout and was not disturbed. There was no physical contact between the mouse’s tongue and the water drop, and no evidence of the mouse attempting to retrieve the water. Therefore, no water was consumed.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed, paws resting on the surface. The water drop is visible on the spout but remains undisturbed. No movement of the right paw or tongue is observed.  
7. 95%", 95%
10,10,74, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 0:50: The mouse remains stationary, with its head fixed and no movement toward the spout.  
0:50 - 1:00: The water drop is delivered and remains attached to the spout.  
1:00 - 4:00: The mouse remains in place, with no paw or tongue movement toward the water drop.  
4:00 - 4:30: The mouse extends its right paw toward the spout but does not make contact with the water drop.  
4:30 - 4:40: The mouse retracts its paw without any interaction with the water drop.  
4:40 - 4:50: The mouse remains still, with no further attempts to reach the water.  
7. 95%", 95%
11,11,115, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and no physical contact occurred between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and no physical contact occurred between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was observed.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed, showing no movement of the right paw or tongue toward the water drop. The water drop remains attached to the spout.  
7. 95%", 95%
12,12,78, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw and brought the water drop into its mouth, where the tongue made direct contact and consumed the entire drop. The drop was fully transferred to the mouth and no water remained on the spout, indicating complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw and brought the water drop into its mouth, where the tongue made direct contact and consumed the entire drop. The drop was fully transferred to the mouth and no water remained on the spout, indicating complete retrieval.  
6. 0:00 - 0:55: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
0:56 - 1:00: The water drop forms on the spout and remains attached.  
1:01 - 1:05: The mouse extends its right paw toward the water drop.  
1:06 - 1:10: The right paw makes contact with the water drop, and the drop is dislodged.  
1:11 - 1:15: The mouse brings the water drop toward its mouth.  
1:16 - 1:20: The mouse's tongue makes contact with the water drop, and the drop is consumed.  
1:21 - 4:45: The mouse continues to lick and consume the water drop, with no further drops delivered.  
7. 95%", 95%
