,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire water drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire water drop.  
6. 0:00 - 1:00: The mouse is stationary, with its right paw resting on the surface.  
   1:00 - 1:30: The water drop appears on the spout.  
   1:30 - 2:00: The mouse extends its right paw towards the water drop.  
   2:00 - 2:30: The mouse's right paw touches the water drop, and the tongue makes contact with the water drop.  
   2:30 - 3:00: The mouse continues to drink the water drop, with the tongue making repeated contact.  
   3:00 - 3:30: The mouse finishes drinking the water drop, and the paw returns to its original position.  
7. 95%", 95%
1,1,77, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it close to its mouth, and the tongue made clear physical contact with the drop, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it close to its mouth, and the tongue made clear physical contact with the drop, indicating full consumption.  
6. 0:00 - 1:30: The mouse remains stationary, with the water drop visible on the spout.  
   1:30 - 2:00: The mouse extends its right paw toward the water drop.  
   2:00 - 2:30: The mouse's right paw makes contact with the water drop, and the drop is brought closer to the mouth.  
   2:30 - 3:00: The mouse's tongue makes physical contact with the water drop, and the drop is consumed.  
   3:00 - 4:00: The mouse continues to consume the water drop, with the tongue actively licking.  
7. 95%", 95%
2,2,25, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, which was fully consumed.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, which was fully consumed.  
6. 0:00 - 1:30: The mouse is stationary, with its right paw resting on the surface.  
   1:30 - 1:40: The mouse's right paw lifts and moves toward the water drop.  
   1:40 - 2:00: The mouse's right paw touches the water drop, and the tongue makes contact with the water drop.  
   2:00 - 3:00: The mouse consumes the water drop, with the tongue actively licking the water.  
   3:00 - 4:00: The mouse continues to consume the water drop, with the tongue making repeated contact.  
   4:00 - 4:40: The water drop is fully consumed, and the mouse's right paw returns to its original position.  
7. 95%", 95%
3,3,27, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.  
6. 0:00 - 1:50: The mouse is stationary, with its right paw resting on the surface.  
   1:50 - 2:00: The mouse's right paw lifts and moves toward the water drop.  
   2:00 - 2:10: The mouse's right paw touches the water drop, and the tongue extends to make contact with the water drop.  
   2:10 - 4:45: The mouse continues to lick the water drop, consuming it entirely.  
7. 95%", 95%
4,4,32, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.  
6. 0:00 - 1:30: The mouse is stationary, with its right paw resting on the surface.  
   1:30 - 1:40: The water drop is delivered and remains attached to the spout.  
   1:40 - 2:00: The mouse's right paw lifts and moves toward the water drop.  
   2:00 - 2:10: The mouse's right paw touches the water drop, and the tongue extends to make contact with the water drop.  
   2:10 - 4:45: The mouse continues to lick the water drop, consuming it entirely.  
7. 95%", 95%
5,5,18, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.  
6. 0:00 - 1:10: The mouse is stationary, with its right paw resting on the surface.  
   1:10 - 1:20: The water drop forms and remains attached to the spout.  
   1:20 - 1:30: The mouse's right paw lifts and moves toward the water drop.  
   1:30 - 1:40: The mouse's right paw touches the water drop, and the tongue extends to make contact with the water drop.  
   1:40 - 4:45: The mouse continues to lick the water drop, consuming it entirely.  
7. 95%", 95%
6,6,33, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.  
6. 0:00 - 1:40: The mouse is stationary, with its right paw resting on the surface.  
   1:40 - 2:00: The water drop appears on the spout.  
   2:00 - 2:20: The mouse extends its right paw towards the water drop.  
   2:20 - 2:40: The mouse's right paw touches the water drop, and the tongue makes contact with the water drop.  
   2:40 - 3:00: The mouse retracts its paw and begins to lick the water drop.  
   3:00 - 3:20: The mouse continues to lick the water drop, and the water drop is consumed.  
7. 95%", 95%
7,7,61, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:58: The mouse remains stationary with its paws on the surface.  
1:59 - 2:04: The mouse extends its right paw toward the water drop.  
2:05 - 2:10: The mouse's paw touches the water drop, but the drop remains on the spout.  
2:11 - 2:15: The mouse retracts its paw without retrieving the water drop.  
2:16 - 4:45: The mouse remains stationary with no further interaction with the water drop.  
7. 95%", 95%
8,8,67, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's tongue made physical contact with the water drop, and the entire drop was consumed. The water drop was fully transferred to the mouth, indicating complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's tongue made physical contact with the water drop, and the entire drop was consumed. The water drop was fully transferred to the mouth, indicating complete retrieval.  
6. 0:00 - 1:20: The mouse remains stationary with its paws on the surface.  
1:20 - 1:30: The water drop appears on the spout.  
1:30 - 1:40: The mouse extends its right paw toward the water drop.  
1:40 - 2:00: The mouse's tongue makes contact with the water drop.  
2:00 - 4:40: The mouse consumes the water drop.  
7. 95%", 95%
9,9,66, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 1:50: The mouse remains stationary with its right paw resting.  
   1:50 - 2:00: The mouse extends its right paw toward the water drop.  
   2:00 - 2:10: The mouse's right paw touches the water drop.  
   2:10 - 2:20: The mouse retracts its paw, bringing the water drop closer to its mouth.  
   2:20 - 2:30: The mouse's tongue makes contact with the water drop.  
   2:30 - 4:40: The mouse continues to lick the water drop, consuming it entirely.  
7. 95%", 95%
