,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue clearly made contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue clearly made contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.  
6. 0:00 - 0:50: The mouse remains stationary, with its head fixed and paws resting.  
0:50 - 1:00: The mouse begins to move its right paw toward the spout.  
1:00 - 1:10: The mouse's right paw makes contact with the water drop on the spout.  
1:10 - 1:20: The mouse brings the water drop closer to its mouth using its right paw.  
1:20 - 1:30: The mouse's tongue makes physical contact with the water drop, and it begins to drink.  
1:30 - 2:00: The mouse continues to drink, with the water drop fully consumed.  
2:00 - 2:10: The mouse finishes drinking, and the water drop is no longer visible.  
7. 95%", 95%
1,1,77, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, nor did it retrieve any of the water. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, nor did it retrieve any of the water. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:15: Mouse remains stationary, head fixed, no movement toward the spout.  
1:16 - 1:25: Water drop forms and remains attached to the spout.  
1:26 - 1:35: Mouse lifts its right paw slightly but does not reach the spout.  
1:36 - 2:00: Mouse extends its right paw toward the spout but does not make contact with the water drop.  
2:01 - 2:10: Mouse retracts its paw without touching the drop.  
2:11 - 2:30: Mouse remains in position, no further attempts to reach the water.  
2:31 - 4:45: Mouse remains stationary, no interaction with the water drop.  
7. 95%", 95%
2,2,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 1:25: The mouse remains stationary, with no movement of the right paw or tongue toward the spout.  
1:26 - 1:35: The water drop forms and remains attached to the spout.  
1:36 - 2:00: The mouse extends its right paw toward the spout but does not make contact with the water drop.  
2:01 - 2:10: The mouse retracts its paw without touching the drop.  
2:11 - 4:45: The mouse remains in the same position, with no further attempts to reach the water drop.  
7. 95%", 95%
3,3,32,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:05: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
1:06 - 1:10: A water drop forms and remains attached to the spout.  
1:11 - 1:20: The mouse begins to move its right paw toward the spout but does not make contact with the water drop.  
1:21 - 1:30: The mouse lifts its right paw but does not touch the water drop.  
1:31 - 2:00: The mouse continues to move its right paw but does not reach the spout.  
2:01 - 2:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
2:31 - 3:00: The mouse continues to move its right paw but does not touch the water drop.  
3:01 - 3:30: The mouse lifts its right paw but does not make contact with the water drop.  
3:31 - 4:00: The mouse continues to move its right paw but does not reach the spout.  
4:01 - 4:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
4:31 - 5:00: The mouse continues to move its right paw but does not touch the water drop.  
5:01 - 5:30: The mouse lifts its right paw but does not make contact with the water drop.  
5:31 - 6:00: The mouse continues to move its right paw but does not reach the spout.  
6:01 - 6:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
6:31 - 7:00: The mouse continues to move its right paw but does not touch the water drop.  
7:01 - 7:30: The mouse lifts its right paw but does not make contact with the water drop.  
7:31 - 8:00: The mouse continues to move its right paw but does not reach the spout.  
8:01 - 8:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
8:31 - 9:00: The mouse continues to move its right paw but does not touch the water drop.  
9:01 - 9:30: The mouse lifts its right paw but does not make contact with the water drop.  
9:31 - 10:00: The mouse continues to move its right paw but does not reach the spout.  
10:01 - 10:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
10:31 - 11:00: The mouse continues to move its right paw but does not touch the water drop.  
11:01 - 11:30: The mouse lifts its right paw but does not make contact with the water drop.  
11:31 - 12:00: The mouse continues to move its right paw but does not reach the spout.  
12:01 - 12:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
12:31 - 13:00: The mouse continues to move its right paw but does not touch the water drop.  
13:01 - 13:30: The mouse lifts its right paw but does not make contact with the water drop.  
13:31 - 14:00: The mouse continues to move its right paw but does not reach the spout.  
14:01 - 14:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
14:31 - 15:00: The mouse continues to move its right paw but does not touch the water drop.  
15:01 - 15:30: The mouse lifts its right paw but does not make contact with the water drop.  
15:31 - 16:00: The mouse continues to move its right",
4,4,18, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, no movement toward the spout.  
1:00 - 2:00: Mouse begins to move its right paw toward the spout.  
2:00 - 3:00: Right paw approaches the spout but does not touch the water drop.  
3:00 - 4:00: Water drop remains on the spout, no contact made by the mouse.  
4:00 - 5:00: Mouse retracts paw, no water retrieved.  
7. 95%", 95%
5,5,33, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:08: The mouse is head-fixed and remains still, with no movement of the right paw or tongue.  
1:09 - 1:11: A water drop forms on the spout and remains attached.  
1:12 - 4:45: The mouse remains in place, with no paw movement toward the spout and no tongue contact with the water drop.  
7. 95%", 95%
6,6,118, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and brought it to its mouth. The tongue made direct contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating successful completion of the task.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and brought it to its mouth. The tongue made direct contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating successful completion of the task.  
6. 0:00 - 1:08: The mouse is stationary, head fixed, with no visible movement of the right paw or tongue.  
1:09 - 1:15: The water drop forms on the spout and remains attached.  
1:16 - 1:20: The mouse extends its right paw toward the spout.  
1:21 - 1:25: The right paw makes contact with the water drop, and the drop is dislodged.  
1:26 - 1:30: The mouse brings the water drop to its mouth.  
1:31 - 1:35: The tongue makes contact with the water drop, and the mouse begins to lick.  
1:36 - 4:45: The mouse continues to lick the water drop, consuming it entirely.  
7. 95%", 95%
7,7,22, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue made direct contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue made direct contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.  
6. 0:00 - 1:25: The mouse remains stationary, with no movement of the right paw or tongue.  
1:26 - 1:30: The mouse extends its right paw toward the water drop.  
1:31 - 1:35: The right paw makes contact with the water drop, and the mouse begins to retrieve it.  
1:36 - 1:40: The mouse brings the water drop closer to its mouth.  
1:41 - 1:45: The mouse's tongue makes physical contact with the water drop.  
1:46 - 2:00: The mouse consumes the water drop, with no spillage observed.  
2:01 - 2:10: The mouse continues to lick the water drop, ensuring complete consumption.  
2:11 - 2:20: The mouse finishes drinking, and the water drop is fully consumed.  
2:21 - 2:30: The mouse returns to a stationary position, with no further movement.  
7. 95%", 95%
8,8,93, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:00: Mouse remains stationary, head fixed, no movement toward the spout.  
1:00 - 1:50: Mouse begins to move its right paw toward the spout but does not make contact with the water drop.  
1:50 - 2:00: Water drop is delivered and remains on the spout.  
2:00 - 3:00: Mouse continues to move its right paw but does not reach the water drop.  
3:00 - 4:00: Mouse attempts to reach the water drop with its right paw but fails to make contact.  
4:00 - 4:40: Mouse retracts its right paw and remains stationary.  
7. 95%", 95%
9,9,4, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully brought the drop into its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully brought the drop into its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.  
6. 0:00 - 1:00: The mouse is stationary, head fixed, with no visible movement of the right paw or tongue.  
1:00 - 1:30: The water drop appears on the spout. The mouse remains still, with no paw or tongue movement.  
1:30 - 2:00: The mouse extends its right paw toward the spout and makes contact with the water drop.  
2:00 - 2:30: The mouse brings the water drop closer to its mouth using its right paw.  
2:30 - 3:00: The mouse's tongue makes contact with the water drop, and the drop is consumed.  
3:00 - 3:30: The mouse continues to lick the water drop, ensuring complete consumption.  
7. 95%", 95%
