,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
0,0,77,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 0:20: The mouse is positioned with its head fixed, paws resting on the surface.  
0:20 - 0:40: The mouse remains still, no movement of the right paw or tongue.  
0:40 - 1:00: The water drop appears on the spout, remains attached.  
1:00 - 1:20: The mouse begins to move its head slightly, but the tongue does not extend to the spout.  
1:20 - 1:40: The mouse lifts its right paw slightly but does not reach the water drop.  
1:40 - 2:00: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
2:00 - 2:20: The mouse attempts to lick the spout area, but the tongue does not touch the water drop.  
2:20 - 2:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
2:40 - 3:00: The mouse remains in the same position, no further movement toward the water drop.  
3:00 - 3:20: The water drop remains on the spout, no change in its position.  
3:20 - 3:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
3:40 - 4:00: The mouse remains in the same position, no further movement toward the water drop.  
4:00 - 4:20: The water drop remains on the spout, no change in its position.  
4:20 - 4:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
4:40 - 5:00: The mouse remains in the same position, no further movement toward the water drop.  
5:00 - 5:20: The water drop remains on the spout, no change in its position.  
5:20 - 5:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
5:40 - 6:00: The mouse remains in the same position, no further movement toward the water drop.  
6:00 - 6:20: The water drop remains on the spout, no change in its position.  
6:20 - 6:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
6:40 - 7:00: The mouse remains in the same position, no further movement toward the water drop.  
7:00 - 7:20: The water drop remains on the spout, no change in its position.  
7:20 - 7:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
7:40 - 8:00: The mouse remains in the same position, no further movement toward the water drop.  
8:00 - 8:20: The water drop remains on the spout, no change in its position.  
8:20 - 8:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
8:40 - 9:00: The mouse remains in the same position, no further movement toward the water drop.  
9:00 - 9:20: The water drop remains on the spout, no change in its position.  
9:20 - 9:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
9:40 - 10:00: The mouse remains in the same position, no further movement toward the water drop.  
10:00 - 10:20: The water drop remains on the spout, no change in its position.  
10:20 - 10:40: The mouse continues to move its head and paws, but no contact with the water drop occurs.  
10:40 - 11:00: The mouse remains in the",,69.99998376609368,55.33083708708709,87.55897147147147,29.7360300790813,28.707797094668532,30.70113120266033
1,1,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved. There is no visual evidence of any water being consumed or transferred to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved. There is no visual evidence of any water being consumed or transferred to the mouth.  
6. 0:00 - 1:50: Mouse remains stationary with both paws on the surface.  
1:50 - 2:00: Mouse lifts its right paw slightly but does not reach the spout.  
2:00 - 2:10: Mouse lowers its right paw back to the surface.  
2:10 - 4:40: Mouse remains stationary with no further movement of the right paw toward the spout.  
7. 95%", 95%,72.91357214973596,55.97991804304304,89.81664977477477,29.55549034769932,28.597235093336447,30.65048102562708
2,2,18, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:20: Mouse remains stationary with both paws on the surface, head fixed.  
1:21 - 1:30: Mouse lifts its right paw and moves it toward the spout area.  
1:31 - 1:40: Right paw approaches the spout but does not make contact with the water drop.  
1:41 - 2:00: Mouse retracts paw without any interaction with the water drop.  
2:01 - 4:45: Mouse remains in a resting posture, no further movement toward the spout.  
7. 95%", 95%,71.38777022712367,56.61273335835836,90.48022397397398,29.65037931387514,28.56526693900328,30.60166237006202
3,3,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:50: Mouse remains stationary with both paws on the surface, head fixed.  
1:50 - 2:00: Mouse begins to lift its right paw.  
2:00 - 2:10: Right paw moves toward the spout area but does not make contact with the water drop.  
2:10 - 2:20: Right paw retracts without touching the water drop.  
2:20 - 4:45: Mouse remains in a stationary posture, no further movement toward the spout.  
7. 95%", 95%,71.87074879836733,55.428617367367366,94.03421984484484,29.62900249953575,28.39794435083648,30.693463153480085
4,4,61, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 2:00: The mouse remains stationary with both paws on the surface.  
2:00 - 2:10: The mouse begins to lift its right paw.  
2:10 - 2:20: The right paw moves toward the spout but does not make contact with the water drop.  
2:20 - 2:30: The right paw returns to the surface without touching the water drop.  
2:30 - 4:45: The mouse remains stationary with no further movement.  
7. 95%", 95%,72.23518311414864,57.21307182182182,93.11979854854854,29.59668788004109,28.440383330954774,30.55585094810823
5,5,66,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no evidence of water retrieval or consumption was observed. The water drop remained attached to the spout, and the mouse's tongue did not touch it. The mouse's right paw did not move toward the spout, and no water was transferred to the mouth.  
6. 0:00 - 0:50: The mouse is stationary, with both paws resting on the surface.  
0:50 - 1:00: The mouse lifts its right paw slightly but does not move it toward the spout.  
1:00 - 1:10: The mouse lowers its right paw back to the surface.  
1:10 - 2:00: The mouse remains still, with no movement of the right paw toward the spout.  
2:00 - 2:30: The mouse lifts its head slightly but does not reach for the water drop.  
2:30 - 3:00: The mouse lowers its head and remains stationary.  
3:00 - 3:30: The mouse lifts its right paw again but does not move it toward the spout.  
3:30 - 4:00: The mouse lowers its right paw and remains still.  
4:00 - 4:30: The mouse lifts its head slightly but does not reach for the water drop.  
4:30 - 5:00: The mouse lowers its head and remains stationary.  
5:00 - 5:30: The mouse lifts its right paw again but does not move it toward the spout.  
5:30 - 6:00: The mouse lowers its right paw and remains still.  
6:00 - 6:30: The mouse lifts its head slightly but does not reach for the water drop.  
6:30 - 7:00: The mouse lowers its head and remains stationary.  
7:00 - 7:30: The mouse lifts its right paw again but does not move it toward the spout.  
7:30 - 8:00: The mouse lowers its right paw and remains still.  
8:00 - 8:30: The mouse lifts its head slightly but does not reach for the water drop.  
8:30 - 9:00: The mouse lowers its head and remains stationary.  
9:00 - 9:30: The mouse lifts its right paw again but does not move it toward the spout.  
9:30 - 10:00: The mouse lowers its right paw and remains still.  
10:00 - 10:30: The mouse lifts its head slightly but does not reach for the water drop.  
10:30 - 11:00: The mouse lowers its head and remains stationary.  
11:00 - 11:30: The mouse lifts its right paw again but does not move it toward the spout.  
11:30 - 12:00: The mouse lowers its right paw and remains still.  
12:00 - 12:30: The mouse lifts its head slightly but does not reach for the water drop.  
12:30 - 13:00: The mouse lowers its head and remains stationary.  
13:00 - 13:30: The mouse lifts its right paw again but does not move it toward the spout.  
13:30 - 14:00: The mouse lowers its right paw and remains still.  
14:00 - 14:30: The mouse lifts its head slightly but does not reach for the water drop.  
14:30 - 15:00: The mouse lowers its head and remains stationary.  
15:00 - 15:30: The mouse lifts its right paw again but does not move it toward the spout.  
15:30 - 16:00: The mouse lowers its right paw and remains still.  
16:00 - 16:30: The mouse lifts its head slightly but does not reach for the water drop.  
16:30 - 17:00: The mouse lowers its head and remains stationary.  
17:00 - 17:30: The mouse lifts its right paw again but does not move it toward the spout.  
17:30 - 18",,68.52350541274032,54.25347847847848,86.49348160660661,29.82915837018058,28.760969818302797,30.786527725302264
6,6,84, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:00: Mouse is stationary, paws on surface, no movement.  
1:00 - 1:30: Mouse begins to move its head slightly, but no paw movement.  
1:30 - 2:00: Mouse lifts its right paw slightly but does not reach the spout.  
2:00 - 2:30: Mouse lowers its head, tongue moves slightly but does not contact the water drop.  
2:30 - 3:00: Mouse returns to original position, no further movement.  
7. 95%", 95%,70.46008380147389,55.59664914914915,86.64897147147147,29.7032817907501,28.753169488891285,30.680317437442703
7,7,111, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:00: Mouse is stationary, paws on surface.  
1:01 - 1:10: Mouse lifts right paw slightly but does not reach the spout.  
1:11 - 1:20: Mouse lowers right paw, no contact with water drop.  
1:21 - 1:30: Mouse remains stationary, no further movement toward spout.  
1:31 - 2:00: Mouse lifts head slightly, tongue does not contact water drop.  
2:01 - 2:30: Mouse lowers head, no interaction with water drop.  
2:31 - 3:00: Mouse remains in original position, no paw or tongue contact with water drop.  
3:01 - 4:00: Mouse remains stationary, no further movement.  
7. 95%", 95%,71.87772561354458,51.71212149649649,91.42970908408408,29.62050430626428,28.519930229591196,30.99488005742868
8,8,22, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:30: Mouse remains stationary with both paws on the surface.  
1:31 - 2:00: Mouse lifts its right paw and moves it toward the spout.  
2:01 - 2:10: Mouse's right paw touches the water drop on the spout.  
2:11 - 2:20: Mouse retracts its right paw without bringing the water drop to its mouth.  
2:21 - 2:30: Mouse returns to initial position with both paws on the surface.  
7. 95%", 95%,71.84863011718613,56.42131443943944,91.85572947947948,29.61902384203564,28.499741103652504,30.616371612331477
9,9,59,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. No water was retrieved, and no consumption occurred.  
6. 0:00 - 1:20: Mouse remains stationary, paws on surface, no movement toward spout.  
1:21 - 1:40: Mouse lifts left paw slightly, but no contact with spout or water drop.  
1:41 - 2:00: Mouse moves head slightly, but tongue does not extend to touch the water drop.  
2:01 - 2:20: Mouse lowers head, no paw movement toward spout.  
2:21 - 2:40: Mouse remains still, no interaction with water drop.  
2:41 - 3:00: Mouse lifts head slightly, but no paw or tongue contact with water drop.  
3:01 - 3:20: Mouse remains in place, no movement toward spout.  
3:21 - 3:40: Mouse lowers head, no interaction with water drop.  
3:41 - 4:00: Mouse remains stationary, no paw or tongue movement.  
4:01 - 4:20: Mouse lifts head slightly, but no contact with water drop.  
4:21 - 4:40: Mouse remains still, no interaction with water drop.  
4:41 - 5:00: Mouse lowers head, no paw movement.  
5:01 - 5:20: Mouse remains in place, no interaction with water drop.  
5:21 - 5:40: Mouse lifts head slightly, but no contact with water drop.  
5:41 - 6:00: Mouse remains stationary, no paw or tongue movement.  
6:01 - 6:20: Mouse lowers head, no interaction with water drop.  
6:21 - 6:40: Mouse remains still, no movement toward spout.  
6:41 - 7:00: Mouse lifts head slightly, but no contact with water drop.  
7:01 - 7:20: Mouse remains in place, no interaction with water drop.  
7:21 - 7:40: Mouse lowers head, no paw movement.  
7:41 - 8:00: Mouse remains stationary, no interaction with water drop.  
8:01 - 8:20: Mouse lifts head slightly, but no contact with water drop.  
8:21 - 8:40: Mouse remains still, no paw or tongue movement.  
8:41 - 9:00: Mouse lowers head, no interaction with water drop.  
9:01 - 9:20: Mouse remains in place, no movement toward spout.  
9:21 - 9:40: Mouse lifts head slightly, but no contact with water drop.  
9:41 - 10:00: Mouse remains stationary, no interaction with water drop.  
10:01 - 10:20: Mouse lowers head, no paw movement.  
10:21 - 10:40: Mouse remains still, no interaction with water drop.  
10:41 - 11:00: Mouse lifts head slightly, but no contact with water drop.  
11:01 - 11:20: Mouse remains in place, no interaction with water drop.  
11:21 - 11:40: Mouse lowers head, no paw movement.  
11:41 - 12:00: Mouse remains stationary, no interaction with water drop.  
12:01 - 12:20: Mouse lifts head slightly, but no contact with water drop.  
12:21 - 12:40: Mouse remains still, no paw or tongue movement.  
12:41 - 13:00: Mouse lowers head, no interaction with water drop.  
13:01 - 13:20: Mouse remains in place, no movement toward spout.  
13:21 - 13:40: Mouse lifts head slightly, but no contact with water drop.  
13:41 - 14:00: Mouse remains stationary, no interaction with water drop.  
14:01 - 14:20: Mouse lowers head, no paw movement.  
14:21 - 14:40: Mouse remains",,70.5240023212868,54.47982857857858,87.20360422922923,29.69760429544841,28.72545925654179,30.768446284737276
