,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
0,0,28,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 0:30: The mouse is stationary, with no movement of the right paw or tongue.  
0:30 - 1:00: The mouse begins to move its right paw toward the spout, but the paw does not make contact with the water drop.  
1:00 - 1:30: The mouse continues to move its right paw, but the paw remains at a distance from the water drop.  
1:30 - 2:00: The mouse's right paw is still not in contact with the water drop, and the tongue does not extend to touch the drop.  
2:00 - 2:30: The mouse's right paw remains in the same position, and the water drop is still attached to the spout.  
2:30 - 3:00: The mouse's right paw does not move closer to the water drop, and the tongue does not make contact with the drop.  
3:00 - 3:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
3:30 - 4:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
4:00 - 4:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
4:30 - 5:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
5:00 - 5:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
5:30 - 6:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
6:00 - 6:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
6:30 - 7:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
7:00 - 7:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
7:30 - 8:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
8:00 - 8:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
8:30 - 9:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
9:00 - 9:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
9:30 - 10:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
10:00 - 10:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
10:30 - 11:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
11:00 - 11:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
11:30 - 12:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
12:00 - 12:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
12:30 - 13:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
13:00 - 13:30: The mouse's right paw remains stationary, and the water drop is still attached to the spout.  
13:30 - 14:00: The mouse's right paw does not move, and the water drop remains attached to the spout.  
14:00 - 14:30: The mouse's right paw remains stationary, and the water drop",,46.973554319405615,40.914588963963965,54.00445758258258,31.42318364956528,30.8065075245938,32.012021683419604
1,1,77, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 2:40: Mouse remains stationary, head fixed, no movement toward the spout.  
   2:40 - 3:00: Mouse extends right paw toward the spout but does not make contact with the water drop.  
   3:00 - 4:45: Mouse retracts paw, no further attempts to reach the water drop.  
7. 95%", 95%,50.17051541843568,42.27911974474475,56.78299737237237,31.132500090584557,30.58862047212701,31.86954424190413
2,2,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop. There was no observable transfer of water to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop. There was no observable transfer of water to the mouth.  
6. 0:00 - 0:30: Mouse is stationary, head fixed, paws resting.  
0:30 - 1:00: Mouse remains still, no paw movement.  
1:00 - 1:30: Mouse begins to lift its right paw slightly but does not reach the spout.  
1:30 - 2:00: Right paw moves slightly forward but does not contact the water drop.  
2:00 - 2:30: Right paw returns to original position.  
2:30 - 3:00: No further movement observed.  
7. 95%", 95%,48.95673648864383,42.27464777277277,55.46717967967968,31.240833115063115,30.690442768475847,31.87000363071896
3,3,32, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 0:30: The mouse is stationary, with both paws on the surface.  
0:30 - 1:00: The mouse remains still, with no movement of the right paw or tongue.  
1:00 - 1:30: The mouse begins to lift its right paw slightly but does not reach the spout.  
1:30 - 2:00: The right paw moves slightly but does not make contact with the water drop.  
2:00 - 2:30: The mouse continues to move its right paw but does not touch the water drop.  
2:30 - 3:00: The mouse's right paw remains near the spout but does not make contact.  
3:00 - 3:30: The mouse's right paw moves away from the spout.  
3:30 - 4:00: The mouse remains stationary, with no further movement toward the spout.  
7. 95%", 95%,50.21664918150909,42.99581769269269,58.64716966966967,31.131508518916505,30.448333030950437,31.79654148109785
4,4,18,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:50: Mouse remains stationary, paws on surface, no movement toward spout.  
0:51 - 1:20: Mouse begins to lift right paw, but does not reach the spout.  
1:21 - 2:00: Right paw moves slightly forward but does not contact the water drop.  
2:01 - 2:30: Mouse retracts paw, no contact with water drop observed.  
2:31 - 3:00: Mouse remains in position, no further movement toward spout.  
3:01 - 3:30: No change observed in paw or tongue position.  
3:31 - 4:00: Mouse remains still, no interaction with water drop.  
4:01 - 4:40: No movement or contact with water drop.  
4:41 - 5:00: Mouse remains in place, no interaction with water drop.  
5:01 - 5:20: No change observed in paw or tongue position.  
5:21 - 5:40: Mouse remains stationary, no interaction with water drop.  
5:41 - 6:00: No movement observed.  
6:01 - 6:20: Mouse remains still, no interaction with water drop.  
6:21 - 6:40: No change observed.  
6:41 - 7:00: Mouse remains in position, no interaction with water drop.  
7:01 - 7:20: No movement observed.  
7:21 - 7:40: Mouse remains still, no interaction with water drop.  
7:41 - 8:00: No change observed.  
8:01 - 8:20: Mouse remains in position, no interaction with water drop.  
8:21 - 8:40: No movement observed.  
8:41 - 9:00: Mouse remains still, no interaction with water drop.  
9:01 - 9:20: No change observed.  
9:21 - 9:40: Mouse remains in position, no interaction with water drop.  
9:41 - 10:00: No movement observed.  
10:01 - 10:20: Mouse remains still, no interaction with water drop.  
10:21 - 10:40: No change observed.  
10:41 - 11:00: Mouse remains in position, no interaction with water drop.  
11:01 - 11:20: No movement observed.  
11:21 - 11:40: Mouse remains still, no interaction with water drop.  
11:41 - 12:00: No change observed.  
12:01 - 12:20: Mouse remains in position, no interaction with water drop.  
12:21 - 12:40: No movement observed.  
12:41 - 13:00: Mouse remains still, no interaction with water drop.  
13:01 - 13:20: No change observed.  
13:21 - 13:40: Mouse remains in position, no interaction with water drop.  
13:41 - 14:00: No movement observed.  
14:01 - 14:20: Mouse remains still, no interaction with water drop.  
14:21 - 14:40: No change observed.  
14:41 - 15:00: Mouse remains in position, no interaction with water drop.  
15:01 - 15:20: No movement observed.  
15:21 - 15:40: Mouse remains still, no interaction with water drop.  
15:41 - 16:00: No change observed.  
16:01 - 16:20: Mouse remains in position, no interaction with water drop.  
16:21 - 16:40: No movement observed.  
16:41 - 17:00: Mouse remains still, no interaction with water drop.  
17",,51.51871382158021,45.598530405405405,60.84097097097097,31.01954159233364,30.28884224455229,31.541295148505768
5,5,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop. There was no observable transfer of water to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop. There was no observable transfer of water to the mouth.  
6. 0:00 - 0:40: Mouse remains stationary, head fixed, paws on surface.  
0:40 - 1:20: Mouse begins to lift right paw slightly but does not move toward the spout.  
1:20 - 2:00: Right paw remains in place; no movement toward the water drop.  
2:00 - 3:00: Mouse lowers paw; no interaction with the spout or water drop.  
3:00 - 4:40: Mouse remains still; no paw or tongue movement toward the water drop.  
7. 95%", 95%,49.06596664552483,44.71247997997998,56.5277784034034,31.227647556914462,30.608184432673703,31.62651602166264
6,6,118, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:10: Mouse is stationary, head fixed, no movement toward the spout.  
   1:10 - 1:20: Mouse begins to lift its right paw toward the spout.  
   1:20 - 1:30: Right paw approaches the spout but does not make contact with the water drop.  
   1:30 - 2:00: Mouse retracts paw without touching the water drop.  
   2:00 - 4:45: Mouse remains stationary, no further attempts to reach the water drop.  
7. 95%", 95%,51.64731774878327,45.0424974974975,60.97322134634635,31.00746924924025,30.2794122052886,31.59457897778826
7,7,22, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:00: Mouse remains stationary, head fixed, no movement toward the spout.  
1:00 - 1:30: Mouse begins to lift its right paw, but it does not reach the spout or interact with the water drop.  
1:30 - 2:00: Right paw moves slightly but does not make contact with the water drop.  
2:00 - 2:30: Mouse lowers its head and appears to lick its own paw, but no water is visible on the paw or in the mouth.  
2:30 - 3:00: Mouse returns to a stationary position, no further interaction with the spout.  
7. 95%", 95%,49.7544792637465,41.372477477477474,58.71109984984985,31.17923943834644,30.44360144665913,31.963688326583647
8,8,93,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. No water was retrieved.  
6. 0:00 - 0:40: Mouse remains stationary, head fixed, paws on surface.  
0:40 - 1:00: Mouse begins to move its right paw slightly but does not reach the spout.  
1:00 - 1:20: Mouse lifts its head slightly but remains in place; no paw movement toward the spout.  
1:20 - 1:40: Mouse lowers head and continues to remain still; no interaction with the water drop.  
1:40 - 2:00: Mouse remains in the same position; no paw or tongue movement toward the spout.  
2:00 - 2:20: Mouse continues to remain stationary; no interaction with the water drop.  
2:20 - 2:40: Mouse remains in the same position; no paw or tongue movement toward the spout.  
2:40 - 3:00: Mouse remains in the same position; no interaction with the water drop.  
3:00 - 3:20: Mouse remains in the same position; no paw or tongue movement toward the spout.  
3:20 - 3:40: Mouse remains in the same position; no interaction with the water drop.  
3:40 - 4:00: Mouse remains in the same position; no paw or tongue movement toward the spout.  
4:00 - 4:20: Mouse remains in the same position; no interaction with the water drop.  
4:20 - 4:40: Mouse remains in the same position; no paw or tongue movement toward the spout.  
4:40 - 5:00: Mouse remains in the same position; no interaction with the water drop.  
5:00 - 5:20: Mouse remains in the same position; no paw or tongue movement toward the spout.  
5:20 - 5:40: Mouse remains in the same position; no interaction with the water drop.  
5:40 - 6:00: Mouse remains in the same position; no paw or tongue movement toward the spout.  
6:00 - 6:20: Mouse remains in the same position; no interaction with the water drop.  
6:20 - 6:40: Mouse remains in the same position; no paw or tongue movement toward the spout.  
6:40 - 7:00: Mouse remains in the same position; no interaction with the water drop.  
7:00 - 7:20: Mouse remains in the same position; no paw or tongue movement toward the spout.  
7:20 - 7:40: Mouse remains in the same position; no interaction with the water drop.  
7:40 - 8:00: Mouse remains in the same position; no paw or tongue movement toward the spout.  
8:00 - 8:20: Mouse remains in the same position; no interaction with the water drop.  
8:20 - 8:40: Mouse remains in the same position; no paw or tongue movement toward the spout.  
8:40 - 9:00: Mouse remains in the same position; no interaction with the water drop.  
9:00 - 9:20: Mouse remains in the same position; no paw or tongue movement toward the spout.  
9:20 - 9:40: Mouse remains in the same position; no interaction with the water drop.  
9:40 - 10:00: Mouse remains in the same position; no paw or tongue movement toward the spout.  
10:00 - 10:20: Mouse remains in the same position; no interaction with the water drop.  
10:20 - 10:40: Mouse remains in the same position; no paw or tongue movement toward the spout.  
10:40 - 11:00: Mouse remains in the same position; no interaction with the water drop.  
11:00 - 11:20: Mouse remains in the same position; no paw or tongue movement toward the spout.  
11:20 - 11:40: Mouse remains in the same position; no interaction with the water drop.  
11:40 - 12:00: Mouse remains in",,48.67022667063616,39.639303053053055,55.10557057057057,31.265024994982507,30.71884857374112,32.149543508486715
9,9,4, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 2:08: The mouse remains stationary, with no movement of the right paw or tongue.  
2:09 - 2:15: The mouse begins to move its right paw toward the spout.  
2:16 - 2:20: The right paw touches the spout, but no water drop is visible or transferred.  
2:21 - 4:45: The mouse continues to hold the spout with its right paw, but no water is consumed. The tongue remains retracted and does not make contact with the spout.  
7. 95%", 95%,52.392794011684096,41.31931493993994,60.62473285785786,30.952571595391056,30.30430522966684,31.969272484140884
10,10,1, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There was no observable transfer of water to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There was no observable transfer of water to the mouth.  
6. 0:00 - 1:00: Mouse remains stationary, head fixed, no movement toward the spout.  
1:00 - 1:30: Mouse begins to lift its right paw, moving it toward the spout area.  
1:30 - 2:00: Right paw approaches the spout but does not make contact with the water drop.  
2:00 - 2:30: Paw retracts without touching the drop.  
2:30 - 3:00: Mouse remains still, no further attempts to reach the water.  
7. 95%", 95%,48.874577896862384,42.66003691191191,57.52945695695696,31.249446591645903,30.53190086298523,31.83059133977831
11,11,16, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 3:05: The mouse remains stationary with both paws on the surface, head fixed, and no movement toward the spout.  
   3:06 - 3:10: The mouse lifts its right paw slightly but does not extend it toward the spout.  
   3:11 - 3:15: The mouse brings its left paw toward its mouth, but no water is consumed.  
   3:16 - 3:45: The mouse continues to remain in place, with no further movement of the right paw or tongue toward the water drop.  
7. 95%", 95%,50.0791066928998,44.70810685685686,57.27808495995996,31.1415982499126,30.55091871561569,31.626940806001404
12,12,51, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not extend to touch the drop. There was no observable retrieval of the water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not extend to touch the drop. There was no observable retrieval of the water.  
6. 0:00 - 0:30: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
0:30 - 1:00: The mouse remains still, no interaction with the spout.  
1:00 - 1:30: The mouse begins to move its right paw slightly but does not reach the spout.  
1:30 - 2:00: The right paw moves closer to the spout but does not make contact with the water drop.  
2:00 - 2:30: The mouse continues to move its right paw but does not touch the water drop.  
2:30 - 3:00: The mouse's right paw remains near the spout but does not make contact.  
3:00 - 3:30: The mouse's right paw moves away from the spout, and no further interaction occurs.  
7. 95%", 95%,50.513862386093,44.45356669169169,58.022239114114114,31.10634594939668,30.49485876385056,31.651737489390097
