,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
0,0,28, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop. The water drop remained attached to the spout throughout the trial.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop. The water drop remained attached to the spout throughout the trial.  
6. 0:00 - 1:10: Mouse is stationary, head fixed, paws on surface.  
1:11 - 1:20: Mouse lifts left paw slightly, but no movement of the right paw toward the spout.  
1:21 - 1:30: Mouse extends left paw toward the spout, but the right paw remains stationary.  
1:31 - 1:40: Mouse retracts left paw, no contact with water drop.  
1:41 - 2:00: Mouse remains in position, no further movement of paws or tongue.  
2:01 - 4:45: Mouse remains stationary, no interaction with the water drop.  
7. 95%", 95%,84.46473475630803,66.20676301301302,97.17975913413412,28.874681408465246,28.25504542564529,29.9217800603224
1,1,77, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 1:10: Mouse remains stationary, head fixed, paws on surface.  
1:11 - 1:20: Mouse lifts right paw and moves it toward the spout area.  
1:21 - 1:30: Right paw approaches the spout but does not make contact with the water drop.  
1:31 - 2:00: Mouse retracts paw, no water is retrieved.  
2:01 - 4:45: Mouse remains in position, no further movement toward the spout.  
7. 95%", 95%,82.34649101687894,68.58149837337338,95.10193568568567,28.98165240486819,28.34891004297934,29.768733914891136
2,2,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained attached to the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained attached to the spout and was not consumed.  
6. 0:00 - 1:05: Mouse is stationary, head fixed, paws on surface, no water drop visible.  
1:06 - 1:10: Water drop appears on spout, mouse remains still.  
1:11 - 4:45: Mouse extends its right paw toward the spout, but the paw does not make contact with the water drop. The water drop remains attached to the spout.  
4:46 - 4:46: Water drop remains on spout, no change in position or shape.  
7. 95%", 95%,81.99791678531979,72.7284278028028,94.80970032532532,29.000342919177932,28.36227587008317,29.513761614986937
3,3,27, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:10: Mouse is stationary, head fixed, paws on surface.  
1:11 - 1:20: Mouse lifts its right paw slightly but does not reach the spout.  
1:21 - 1:30: Water drop appears on the spout.  
1:31 - 2:00: Mouse moves its head slightly but does not extend its tongue or paw toward the drop.  
2:01 - 4:45: Mouse remains in place, no interaction with the water drop.  
7. 95%", 95%,81.94831181396913,72.23164476976977,93.4574612112112,29.000589938197365,28.42466381707301,29.543528566776697
4,4,32, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop. There was no observable transfer of water to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop. There was no observable transfer of water to the mouth.  
6. 0:00 - 1:20: Mouse remains stationary with both paws on the surface, head fixed.  
1:21 - 1:25: Mouse lifts its right paw and moves it toward the spout area.  
1:26 - 1:30: Right paw makes contact with the spout, but no water drop is visible or appears to be present.  
1:31 - 1:40: Mouse retracts paw, no water is observed on the paw or in the mouth.  
1:41 - 4:45: Mouse remains in a stationary position, no further movement toward the spout.  
7. 95%", 95%,85.15376432466948,69.56134196696696,95.14045545545544,28.83508535419873,28.347151347287657,29.707124091124676
5,5,18, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
   1:00 - 1:10: Water drop appears on spout.  
   1:10 - 1:20: Mouse extends right paw toward spout but does not touch the water drop.  
   1:20 - 1:30: Mouse retracts paw without contact.  
   1:30 - 2:00: Mouse remains stationary, no further movement toward the spout.  
7. 95%", 95%,80.15722768026647,68.63674299299299,90.06718781281282,29.096315747572397,28.5851375798253,29.76523694036165
6,6,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 0:45: The mouse is stationary, with both paws on the surface.  
0:46 - 1:00: The mouse lifts its right paw and moves it toward the spout.  
1:01 - 1:15: The right paw approaches the water drop but does not make contact.  
1:16 - 1:30: The paw retracts without touching the drop.  
1:31 - 4:45: The mouse remains in place, with no further movement toward the spout.  
7. 95%", 95%,81.54814087794692,60.681831206206205,95.44073886386388,29.02610302273704,28.33346568059178,30.300216827751232
7,7,61, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:25: Mouse is stationary, paws on surface, no movement toward spout.  
1:26 - 1:30: Mouse lifts left paw and moves it toward the spout.  
1:31 - 1:35: Mouse's left paw touches the spout, but no water drop is visible or transferred.  
1:36 - 4:45: Mouse remains in position, no further movement or interaction with the spout.  
7. 95%", 95%,80.4906190457699,72.18988801301302,95.64608608608609,29.08164940080336,28.324131578166018,29.5460399276794
8,8,67, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 1:08: The mouse is stationary, with both paws on the surface.  
1:09 - 1:15: The mouse lifts its right paw and moves it toward the spout.  
1:16 - 1:20: The right paw touches the spout, but no water drop is visible.  
1:21 - 1:25: The right paw retracts, and the mouse remains stationary.  
1:26 - 4:45: The mouse remains stationary, with no further movement of the right paw or tongue.  
7. 95%", 95%,77.88373414362638,70.73738425925926,89.61280342842844,29.22232970058642,28.60710296952752,29.634313645180043
9,9,66, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:20: Mouse is stationary, head fixed, paws on surface.  
   1:21 - 1:25: Mouse lifts right paw slightly but does not reach the spout.  
   1:26 - 4:40: Mouse remains in position, no further movement of the right paw toward the spout.  
7. 95%", 95%,83.30576756713612,64.38096846846847,95.15501376376376,28.9321648283859,28.34648684455384,30.04322855474696
