,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
0,0,25,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 0:40: The mouse is stationary, with both paws on the surface and no movement toward the spout.  
0:40 - 1:00: The mouse begins to lift its right paw slightly but does not extend it toward the spout.  
1:00 - 1:20: The right paw remains near the body, and no contact with the water drop is observed.  
1:20 - 2:00: The mouse continues to remain in place, with no paw movement toward the spout.  
2:00 - 2:40: The mouse's head remains fixed, and the tongue does not extend to touch the water drop.  
2:40 - 3:00: The mouse's right paw remains stationary, and no interaction with the water drop occurs.  
3:00 - 3:20: The mouse's right paw is still not near the spout, and the water drop remains attached.  
3:20 - 3:40: The mouse's right paw remains in the same position, and no contact with the water drop is observed.  
3:40 - 4:00: The mouse's right paw does not move toward the spout, and the water drop remains attached.  
4:00 - 4:20: The mouse's right paw remains stationary, and no interaction with the water drop occurs.  
4:20 - 4:40: The mouse's right paw is still not near the spout, and the water drop remains attached.  
4:40 - 5:00: The mouse's right paw remains in the same position, and no contact with the water drop is observed.  
5:00 - 5:20: The mouse's right paw does not move toward the spout, and the water drop remains attached.  
5:20 - 5:40: The mouse's right paw remains stationary, and no interaction with the water drop occurs.  
5:40 - 6:00: The mouse's right paw is still not near the spout, and the water drop remains attached.  
6:00 - 6:20: The mouse's right paw remains in the same position, and no contact with the water drop is observed.  
6:20 - 6:40: The mouse's right paw does not move toward the spout, and the water drop remains attached.  
6:40 - 7:00: The mouse's right paw remains stationary, and no interaction with the water drop occurs.  
7:00 - 7:20: The mouse's right paw is still not near the spout, and the water drop remains attached.  
7:20 - 7:40: The mouse's right paw remains in the same position, and no contact with the water drop is observed.  
7:40 - 8:00: The mouse's right paw does not move toward the spout, and the water drop remains attached.  
8:00 - 8:20: The mouse's right paw remains stationary, and no interaction with the water drop occurs.  
8:20 - 8:40: The mouse's right paw is still not near the spout, and the water drop remains attached.  
8:40 - 9:00: The mouse's right paw remains in the same position, and no contact with the water drop is observed.  
9:00 - 9:20: The mouse's right paw does not move toward the spout, and the water drop remains attached.  
9:20 - 9:40: The mouse's right paw remains stationary, and no interaction with the water drop occurs.  
9:40 - 10:00: The mouse's right paw is still not near the spout, and the water drop remains attached.  
10:00 - 10:20: The mouse's right paw remains in the same position, and no contact with the water drop is observed.  
10:20 - 10:40: The mouse's right paw does not move toward the spout, and the water drop remains attached.  
10:40 - 11:00: The mouse's right paw remains stationary, and no interaction with the water drop occurs.  
11:",,59.29515738799144,52.55506569069069,66.51294607107107,30.413078899012863,29.901741763163745,30.92465777601966
1,1,27, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was retrieved.  
6. 0:00 - 1:50: Mouse remains stationary, paws on surface, no movement toward spout.  
1:50 - 2:00: Mouse lifts right paw and moves it toward the spout.  
2:00 - 2:10: Right paw approaches the spout but does not make contact with the water drop.  
2:10 - 2:20: Right paw retracts without touching the drop.  
2:20 - 4:40: Mouse remains stationary, no further attempts to reach the water drop.  
7. 95%", 95%,62.781775493165576,53.81026088588589,72.03575763263264,30.16475687262277,29.555322326641917,30.82215263245761
2,2,32, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 2:14: Mouse remains stationary, head fixed, no movement toward the spout.  
2:15 - 2:20: Mouse lifts its right paw toward the spout but does not make contact with the water drop.  
2:21 - 2:30: Mouse retracts paw without touching the drop.  
2:31 - 4:45: Mouse remains still, no further attempts to reach the water drop.  
7. 95%", 95%,62.337305376497184,49.33733045545546,75.37938938938939,30.208187350606128,29.358277457417596,31.199047138866675
3,3,18, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the water drop remained attached to the spout without any interaction.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the water drop remained attached to the spout without any interaction.  
6. 0:00 - 0:30: The mouse is positioned in the apparatus, head fixed, with its right paw resting on the platform.  
0:30 - 0:40: The water drop appears on the spout.  
0:40 - 4:45: The mouse remains stationary; no paw movement toward the spout is observed. The water drop remains attached to the spout.  
4:45 - 4:45: The water drop remains on the spout; no interaction occurs.  
7. 95%", 95%,60.43400296848573,52.80988113113113,70.5890696946947,30.333599626895413,29.643429025750446,30.903651709244247
4,4,4, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 0:30: The mouse is positioned in the apparatus, head fixed, with no visible movement of the right paw or tongue.  
0:30 - 1:00: The water drop appears on the spout, remaining stationary. The mouse remains still, with no paw or tongue movement.  
1:00 - 2:00: The mouse begins to move its right paw slightly but does not reach the spout or touch the water drop.  
2:00 - 3:00: The mouse continues to remain in place, with no further movement of the paw or tongue toward the water drop.  
3:00 - 4:00: The water drop remains attached to the spout, and the mouse shows no signs of attempting to retrieve it.  
4:00 - 4:45: The mouse remains motionless, with no interaction with the water drop.  
7. 95%", 95%,60.53259669151912,52.82383133133133,74.24644144144145,30.326646748143176,29.424047176851403,30.902504633209062
5,5,1, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:30: Mouse is stationary, head fixed, no movement toward spout.  
0:30 - 1:00: Mouse begins to lift right paw toward spout.  
1:00 - 1:30: Right paw approaches spout but does not make contact with water drop.  
1:30 - 2:00: Paw retracts without touching drop.  
2:00 - 2:30: Mouse remains still, no further attempts.  
7. 95%", 95%,61.20515239377308,51.86813375875876,73.10804867367368,30.27814831508899,29.49115168559276,30.981797387246026
6,6,16, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 0:30: The mouse is positioned in the apparatus, head fixed, with no visible movement toward the spout.  
0:30 - 1:00: The water drop appears on the spout, and the mouse remains stationary.  
1:00 - 2:00: The mouse begins to move its right paw toward the spout but does not make contact with the water drop.  
2:00 - 3:00: The mouse continues to attempt reaching the spout with its right paw but fails to touch the water drop.  
3:00 - 4:00: The mouse retracts its paw and remains in a stationary position.  
4:00 - 4:30: The mouse does not make any further attempts to reach the water drop.  
7. 95%", 95%,61.46161654111008,52.759852352352354,72.92845970970971,30.26086011943313,29.50183319752982,30.90776789358411
7,7,29, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:00: Mouse remains stationary, head fixed, no movement toward the spout.  
1:00 - 1:10: Mouse begins to move its right paw toward the spout.  
1:10 - 1:20: Right paw approaches the spout but does not make contact with the water drop.  
1:20 - 1:30: Mouse retracts paw without touching the drop.  
1:30 - 2:00: Mouse remains still, no further attempts to reach the water.  
7. 95%", 95%,61.45598355899003,53.4005248998999,73.61633445945947,30.256755696938963,29.461061718222208,30.85534834925315
8,8,36, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:45: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
   1:46 - 2:00: The mouse lifts its right paw toward the spout but does not make contact with the water drop.  
   2:01 - 2:15: The right paw returns to the base without touching the water drop.  
   2:16 - 4:45: The mouse remains stationary, with no further attempts to reach the water drop.  
7. 95%", 95%,61.5406611784198,52.2467067067067,73.5179517017017,30.25452764257438,29.466869622863776,30.950214403275123
9,9,17,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 0:50: The mouse is stationary, with both paws on the surface.  
0:50 - 1:00: The mouse begins to move its head slightly but does not reach for the spout.  
1:00 - 1:10: The mouse lifts its right paw slightly but does not extend it toward the spout.  
1:10 - 1:20: The mouse lowers its right paw back to the surface.  
1:20 - 1:30: The mouse remains still, with no further movement toward the spout.  
1:30 - 1:40: The mouse continues to remain stationary, with no interaction with the water drop.  
1:40 - 1:50: The mouse remains in the same position, with no change in behavior.  
1:50 - 2:00: The mouse remains stationary, with no further movement.  
2:00 - 2:10: The mouse remains still, with no interaction with the water drop.  
2:10 - 2:20: The mouse remains in the same position, with no change in behavior.  
2:20 - 2:30: The mouse remains stationary, with no further movement.  
2:30 - 2:40: The mouse remains still, with no interaction with the water drop.  
2:40 - 2:50: The mouse remains in the same position, with no change in behavior.  
2:50 - 3:00: The mouse remains stationary, with no further movement.  
3:00 - 3:10: The mouse remains still, with no interaction with the water drop.  
3:10 - 3:20: The mouse remains in the same position, with no change in behavior.  
3:20 - 3:30: The mouse remains stationary, with no further movement.  
3:30 - 3:40: The mouse remains still, with no interaction with the water drop.  
3:40 - 3:50: The mouse remains in the same position, with no change in behavior.  
3:50 - 4:00: The mouse remains stationary, with no further movement.  
4:00 - 4:10: The mouse remains still, with no interaction with the water drop.  
4:10 - 4:20: The mouse remains in the same position, with no change in behavior.  
4:20 - 4:30: The mouse remains stationary, with no further movement.  
4:30 - 4:40: The mouse remains still, with no interaction with the water drop.  
4:40 - 4:50: The mouse remains in the same position, with no change in behavior.  
4:50 - 5:00: The mouse remains stationary, with no further movement.  
5:00 - 5:10: The mouse remains still, with no interaction with the water drop.  
5:10 - 5:20: The mouse remains in the same position, with no change in behavior.  
5:20 - 5:30: The mouse remains stationary, with no further movement.  
5:30 - 5:40: The mouse remains still, with no interaction with the water drop.  
5:40 - 5:50: The mouse remains in the same position, with no change in behavior.  
5:50 - 6:00: The mouse remains stationary, with no further movement.  
6:00 - 6:10: The mouse remains still, with no interaction with the water drop.  
6:10 - 6:20: The mouse remains in the same position, with no change in behavior.  
6:20 - 6:30: The mouse remains stationary, with no further movement.  
6:30 - 6:40: The mouse remains still, with no interaction with the water drop.  
6:40 - 6:50: The mouse remains in the same position, with no change in behavior.  
6:50 - 7:00: The mouse remains stationary, with no further movement.  
7:00 - 7",,61.74090097640744,52.43518018018018,70.27840965965966,30.23786569234095,29.66258435646372,30.93457596182293
