,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,77, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.  
6. 0:00 - 0:20: The mouse is positioned with its head fixed, paws resting.  
0:20 - 0:25: The water drop appears on the spout.  
0:25 - 0:30: The mouse's right paw lifts and moves toward the water drop.  
0:30 - 0:35: The right paw makes contact with the water drop and brings it toward the mouth.  
0:35 - 0:40: The tongue extends and makes contact with the water drop.  
0:40 - 4:45: The mouse continues to lick and consume the water drop.  
7. 95%", 95%
1,1,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 1:50: Mouse remains stationary, head fixed, no movement of paws or tongue toward the water drop.  
1:51 - 2:10: Mouse extends its right paw toward the spout, but the water drop is not visible or does not appear to be touched.  
2:11 - 2:30: Mouse retracts paw without any visible contact with the water drop.  
2:31 - 4:45: Mouse remains still, no further attempts to reach or consume the water drop.  
7. 95%", 95%
2,2,18, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.  
6. 0:00 - 1:15: The mouse remains stationary, with the water drop visible on the spout.  
   1:16 - 1:25: The mouse lifts its right paw and moves it toward the water drop.  
   1:26 - 1:35: The mouse's paw makes contact with the water drop, and the drop is transferred to the mouth.  
   1:36 - 2:00: The mouse uses its tongue to lick the water drop, consuming it completely.  
   2:01 - 4:45: The mouse continues to lick and consume the water, with no further movement of the paw.  
7. 95%", 95%
3,3,33, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue made clear contact with the water, and the mouse consumed the full drop without spillage. The entire water drop was retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue made clear contact with the water, and the mouse consumed the full drop without spillage. The entire water drop was retrieved and ingested, indicating a successful outcome.  
6. 0:00 - 1:50: The mouse remains stationary, with its head fixed and paws resting.  
1:50 - 2:00: The mouse begins to lift its right paw toward the spout.  
2:00 - 2:10: The right paw makes contact with the water drop on the spout.  
2:10 - 2:20: The mouse retracts its paw, bringing the water drop toward its mouth.  
2:20 - 2:30: The mouse's tongue makes contact with the water drop, and it begins to consume it.  
2:30 - 4:40: The mouse continues to lick and consume the water drop until it is fully ingested.  
7. 95%", 95%
4,4,61, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 2:08: Mouse remains stationary, paws on surface, no movement toward spout.  
2:09 - 2:15: Mouse lifts left paw slightly, but no contact with water drop.  
2:16 - 4:45: Mouse repeatedly moves left paw near mouth, but no contact with water drop.  
4:46 - 4:46: Water drop remains on spout, no change in position or shape.  
7. 95%", 95%
5,5,66, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 0:58: The mouse is stationary, with its paws resting.  
   0:59 - 1:02: The water drop appears on the spout.  
   1:03 - 1:08: The mouse's right paw moves toward the water drop.  
   1:09 - 1:12: The mouse's right paw touches the water drop.  
   1:13 - 1:16: The mouse's tongue extends and makes contact with the water drop.  
   1:17 - 4:45: The mouse continues to lick the water drop, consuming it entirely.  
7. 95%", 95%
6,6,84,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's tongue did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse.  
6. 0:00 - 1:00: The mouse is stationary, with its right paw resting on the surface.  
1:00 - 1:10: The mouse begins to lift its right paw.  
1:10 - 1:20: The mouse's right paw moves toward the water drop.  
1:20 - 1:30: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
1:30 - 1:40: The mouse's right paw moves away from the water drop.  
1:40 - 2:00: The mouse's right paw returns to the surface.  
2:00 - 2:10: The mouse's right paw lifts again and moves toward the water drop.  
2:10 - 2:20: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
2:20 - 2:30: The mouse's right paw moves away from the water drop.  
2:30 - 2:40: The mouse's right paw returns to the surface.  
2:40 - 3:00: The mouse's right paw lifts again and moves toward the water drop.  
3:00 - 3:10: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
3:10 - 3:20: The mouse's right paw moves away from the water drop.  
3:20 - 3:30: The mouse's right paw returns to the surface.  
3:30 - 3:40: The mouse's right paw lifts again and moves toward the water drop.  
3:40 - 3:50: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
3:50 - 4:00: The mouse's right paw moves away from the water drop.  
4:00 - 4:10: The mouse's right paw returns to the surface.  
4:10 - 4:20: The mouse's right paw lifts again and moves toward the water drop.  
4:20 - 4:30: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
4:30 - 4:40: The mouse's right paw moves away from the water drop.  
4:40 - 4:50: The mouse's right paw returns to the surface.  
4:50 - 5:00: The mouse's right paw lifts again and moves toward the water drop.  
5:00 - 5:10: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
5:10 - 5:20: The mouse's right paw moves away from the water drop.  
5:20 - 5:30: The mouse's right paw returns to the surface.  
5:30 - 5:40: The mouse's right paw lifts again and moves toward the water drop.  
5:40 - 5:50: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
5:50 - 6:00: The mouse's right paw moves away from the water drop.  
6:00 - 6:10: The mouse's right paw returns to the surface.  
6:10 - 6:20: The mouse's right paw lifts again and moves toward the water drop.  
6:20 - 6:30: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
6:30 - 6:40: The mouse's right paw moves away from the water drop.  
6:40 - 6:50: The mouse's right paw returns to the surface.  
6:50 - 7:00: The mouse's right paw lifts again and moves toward the water drop.  
7:00 - 7:10: The mouse's right paw touches the water drop, but the drop remains attached to the spout.  
7:10 - 7:20: The",
7,7,111, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop close to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop close to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:00: Mouse is stationary, water drop is visible on the spout.  
1:00 - 2:00: Mouse lifts its right paw toward the spout.  
2:00 - 3:00: Mouse's paw touches the water drop, but the drop remains on the spout.  
3:00 - 4:00: Mouse attempts to lick the water drop, but the tongue does not make contact.  
4:00 - 5:00: Mouse retracts its paw and remains stationary.  
7. 95%", 95%
8,8,22, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout throughout the trial, and the mouse's tongue did not touch it. The mouse's right paw did not move toward the spout, and no attempt to retrieve the water was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout throughout the trial, and the mouse's tongue did not touch it. The mouse's right paw did not move toward the spout, and no attempt to retrieve the water was observed.  
6. 0:00 - 0:40: The mouse is stationary, with its head fixed and paws resting. The water drop is visible on the spout.  
   0:40 - 1:20: The mouse remains still, with no movement of the right paw or tongue.  
   1:20 - 2:00: The mouse begins to move its right paw slightly but does not reach the spout.  
   2:00 - 3:00: The mouse continues to move its right paw but does not make contact with the water drop.  
   3:00 - 4:00: The mouse's right paw remains near the spout but does not touch the water drop.  
   4:00 - 4:40: The water drop remains on the spout, and the mouse does not attempt to retrieve it.  
7. 95%", 95%
9,9,59, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:18: Mouse is stationary, head fixed, no movement toward the spout.  
1:19 - 1:25: Mouse lifts its right paw toward the spout.  
1:26 - 1:30: Right paw makes contact with the water drop on the spout.  
1:31 - 1:35: Water drop is dislodged and moves with the paw.  
1:36 - 1:40: Mouse brings the paw toward its mouth, but the water drop is not transferred.  
1:41 - 1:45: Mouse attempts to lick the paw, but no water is visible on the tongue.  
1:46 - 4:45: Mouse continues to lick its paw, but no further water is consumed.  
7. 95%", 95%
