,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval. The water drop was fully consumed, indicating successful retrieval of more than 70% of the water.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval. The water drop was fully consumed, indicating successful retrieval of more than 70% of the water.  
6. 0:00 - 1:40: The mouse remains stationary, with no movement of the right paw or tongue.  
1:40 - 2:00: The mouse extends its right paw toward the water drop.  
2:00 - 2:10: The right paw makes contact with the water drop, and the drop is dislodged.  
2:10 - 4:40: The mouse brings the water drop to its mouth and consumes it entirely.  
7. 95%", 95%
1,1,25, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue made direct contact with the water, and the mouse consumed the full volume of the drop without spillage. The entire water drop was ingested, indicating a complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue made direct contact with the water, and the mouse consumed the full volume of the drop without spillage. The entire water drop was ingested, indicating a complete retrieval.  
6. 0:00 - 1:00: The mouse remains stationary, head fixed, with no movement of the paws or tongue.  
1:00 - 1:20: The water drop forms and remains attached to the spout. The mouse remains still.  
1:20 - 1:40: The mouse begins to lift its right paw toward the spout.  
1:40 - 2:00: The right paw reaches the water drop and makes contact.  
2:00 - 2:20: The mouse brings the water drop toward its mouth using the right paw.  
2:20 - 2:40: The tongue makes contact with the water drop, and the mouse begins to lick.  
2:40 - 3:00: The mouse continues to consume the water drop, with the tongue actively licking.  
3:00 - 3:20: The water drop is fully consumed, and the mouse continues to lick the paw.  
3:20 - 3:40: The mouse finishes drinking, with no remaining water visible.  
7. 95%", 95%
2,2,27, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:15: Mouse remains stationary, no movement toward the spout.  
1:16 - 1:25: Mouse extends its right paw toward the spout.  
1:26 - 1:30: Water drop forms on the spout.  
1:31 - 1:40: Mouse's paw approaches the water drop but does not make contact.  
1:41 - 2:00: Mouse retracts its paw without touching the drop.  
2:01 - 4:45: Mouse remains in place, no further interaction with the water drop.  
7. 95%", 95%
3,3,32, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:10: Mouse is stationary, head fixed, no movement toward the spout.  
1:11 - 1:20: Mouse extends its right paw toward the spout.  
1:21 - 1:30: Right paw touches the water drop, but the drop remains attached to the spout.  
1:31 - 1:40: Mouse retracts paw without bringing the drop to its mouth.  
1:41 - 2:00: Mouse attempts to lick the spout, but no contact is made with the water drop.  
2:01 - 2:10: Water drop remains on the spout, no further interaction.  
7. 95%", 95%
4,4,33, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:10: The mouse is stationary, head fixed, with no movement of the paw or tongue.  
1:10 - 1:20: The water drop forms on the spout.  
1:20 - 1:30: The mouse lifts its right paw but does not reach the spout.  
1:30 - 1:40: The mouse attempts to lick the water drop but does not make contact.  
1:40 - 2:00: The mouse continues to attempt to reach the water drop but fails to make contact.  
2:00 - 2:10: The water drop remains on the spout, and the mouse does not retrieve it.  
7. 95%", 95%
5,5,61, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:00 - 1:30: Water drop appears on the spout, mouse remains still.  
1:30 - 2:00: Mouse lifts right paw slightly but does not reach the spout or touch the water drop.  
2:00 - 2:30: Mouse attempts to lick but tongue does not make contact with the water drop.  
2:30 - 3:00: Water drop remains on the spout, no retrieval observed.  
7. 95%", 95%
6,6,67, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:15: Mouse remains stationary, no movement of paws or tongue.  
1:16 - 1:20: Mouse lifts right paw toward the spout.  
1:21 - 1:25: Right paw touches the spout but does not make contact with the water drop.  
1:26 - 4:45: Mouse continues to manipulate the spout with its right paw but does not retrieve the water drop.  
7. 95%", 95%
7,7,66, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:10: Mouse is stationary, head fixed, no movement toward the spout.  
1:10 - 1:15: Water drop forms and remains on the spout.  
1:15 - 1:20: Mouse lifts its right paw toward the spout but does not touch the water drop.  
1:20 - 1:30: Paw retracts without contact; no licking observed.  
1:30 - 4:45: Mouse remains still, no further interaction with the spout.  
7. 95%", 95%
8,8,118, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:10: The mouse is stationary, with no visible movement of the paw or tongue.  
1:10 - 1:20: The water drop appears on the spout.  
1:20 - 1:30: The mouse lifts its right paw and moves it toward the spout.  
1:30 - 1:40: The mouse's paw touches the water drop, but the drop remains on the spout.  
1:40 - 2:00: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact with the drop.  
2:00 - 2:20: The mouse continues to attempt to reach the water drop with its paw and tongue, but no physical contact is made.  
2:20 - 2:40: The mouse's paw moves away from the spout, and the water drop remains on the spout.  
2:40 - 3:00: The mouse remains stationary, with no further attempts to retrieve the water drop.  
7. 95%", 95%
9,9,111, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 2:40: The mouse remains stationary, head fixed, with no movement of the right paw or tongue toward the water drop.  
2:41 - 3:00: The mouse lifts its right paw and moves it toward the spout, but the water drop is not visible or accessible.  
3:01 - 3:10: The mouse attempts to lick the spout, but the tongue does not make contact with the water drop.  
3:11 - 4:45: The mouse continues to move its paws and mouth, but no water is retrieved or consumed.  
7. 95%", 95%
10,10,22, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:10: The mouse is stationary, with no movement of the right paw or tongue.  
1:10 - 1:15: The mouse extends its right paw toward the spout, but the water drop is not visible.  
1:15 - 1:20: The water drop appears on the spout, but the mouse's paw does not make contact.  
1:20 - 1:30: The mouse retracts its paw without touching the water drop.  
1:30 - 2:00: The mouse remains stationary, with no further interaction with the water drop.  
7. 95%", 95%
