,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, No, Yes, No,0.0,f," Failed: The mouse did not extend its tongue to make contact with the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the water being transferred to the mouth or consumed. The water drop remains on the spout and is not visibly reduced in volume.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue to make contact with the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the water being transferred to the mouth or consumed. The water drop remains on the spout and is not visibly reduced in volume.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on the surface.  
1:00 - 1:20: Mouse lifts its right paw and moves it toward the spout.  
1:20 - 1:30: Mouse’s right paw makes contact with the water drop.  
1:30 - 4:45: Mouse licks the paw, but no visible transfer of water to the mouth occurs. The water drop remains on the spout.  
7. 95%", 95%
1,1,77, No, Yes, No,0.0,f, Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. The water drop was never touched or manipulated by the mouse.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. The water drop was never touched or manipulated by the mouse.  
6. 0:00 - 1:30: Mouse is stationary, head fixed, right paw occasionally moving but not toward the spout.  
   1:30 - 3:50: Water drop forms and remains on the spout; mouse continues to move its left paw and occasionally its right paw, but never extends its right paw toward the spout or the water drop.  
   3:50 - 4:45: Mouse remains stationary, no interaction with the water drop.  
7. 100%", 100%
2,2,25, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.  
6. 0:00 - 1:10: Mouse is stationary, head fixed, paws resting on the surface.  
1:11 - 1:30: Mouse begins to lift its right paw.  
1:31 - 1:45: Mouse extends its right paw toward the spout and makes contact with the water drop.  
1:46 - 4:45: Mouse manipulates the water drop with its right paw, bringing it close to its mouth, but no tongue contact with the drop is observed. The mouse appears to lick the paw or the water on the paw, but not the drop itself.  
7. 95%", 95%
3,3,27, No, Yes, No,0.0,f," Failed: The mouse’s right paw did not come near the water drop, and no physical contact was made between the tongue and the drop. The mouse’s tongue remained stationary and did not extend toward the spout. No evidence of water retrieval or consumption occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw did not come near the water drop, and no physical contact was made between the tongue and the drop. The mouse’s tongue remained stationary and did not extend toward the spout. No evidence of water retrieval or consumption occurred.  
6. 0:00 - 4:45: The mouse remains head-fixed, with its right paw stationary near the spout. The water drop is visible on the spout throughout the video, but the mouse does not extend its paw toward it or make any movement to retrieve the drop. The tongue remains retracted and does not make contact with the drop.  
7. 100%", 100%
4,4,32, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop remains on the spout throughout the video, and the mouse’s right paw does not move toward or touch the drop. Since no contact occurred, the mouse could not have retrieved any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop remains on the spout throughout the video, and the mouse’s right paw does not move toward or touch the drop. Since no contact occurred, the mouse could not have retrieved any water.  
6. 0:00 - 4:45: The mouse remains head-fixed, continuously moving its left paw near the spout but never extending its right paw toward the water drop. No tongue contact or paw movement toward the drop is observed.  
7. 100%", 100%
5,5,18, No, Yes, No,0.0,f," Failed: The mouse’s right paw did not come near the water drop, and no physical contact was made between the tongue and the drop. The mouse’s tongue remained retracted and did not extend toward the spout or the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of water retrieval or consumption was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw did not come near the water drop, and no physical contact was made between the tongue and the drop. The mouse’s tongue remained retracted and did not extend toward the spout or the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of water retrieval or consumption was observed.  
6. 0:00 - 0:10: Mouse is head-fixed, right paw resting on surface, left paw near spout.  
0:10 - 0:30: Mouse’s right paw remains stationary; no movement toward spout.  
0:30 - 1:00: Mouse’s left paw moves slightly but does not reach the spout.  
1:00 - 4:45: Mouse remains head-fixed, right paw stationary, no interaction with water drop.  
7. 100%", 100%
6,6,61, No, Yes, No,0.0,f, Failed: The mouse’s right paw remains stationary and does not come near the water drop. No physical contact between the tongue and the drop is observed. The mouse does not retrieve or consume any portion of the water drop.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw remains stationary and does not come near the water drop. No physical contact between the tongue and the drop is observed. The mouse does not retrieve or consume any portion of the water drop.  
6. 0:00 - 4:45: The mouse remains head-fixed, with its right paw stationary near the spout. The water drop is visible on the spout but is never touched or manipulated by the mouse. The mouse’s tongue does not extend toward or make contact with the drop.  
7. 100%", 100%
7,7,67, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not reach toward or touch the water drop. Since the mouse is head-fixed and cannot lick the spout directly, and no paw movement toward the drop occurred, the water drop was not retrieved or consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not reach toward or touch the water drop. Since the mouse is head-fixed and cannot lick the spout directly, and no paw movement toward the drop occurred, the water drop was not retrieved or consumed.  
6. 0:00 - 0:08: Mouse is stationary, paws resting on surface.  
0:09 - 0:18: Mouse begins to move its right paw slightly upward but does not reach the spout.  
0:19 - 0:30: Mouse continues to move its right paw, but it remains distant from the spout.  
0:31 - 1:00: Mouse continues to move its right paw, but it does not reach the spout.  
1:01 - 1:30: Mouse continues to move its right paw, but it does not reach the spout.  
1:31 - 2:00: Mouse continues to move its right paw, but it does not reach the spout.  
2:01 - 2:30: Mouse continues to move its right paw, but it does not reach the spout.  
2:31 - 3:00: Mouse continues to move its right paw, but it does not reach the spout.  
3:01 - 3:30: Mouse continues to move its right paw, but it does not reach the spout.  
3:31 - 4:00: Mouse continues to move its right paw, but it does not reach the spout.  
3:31 - 4:00: Mouse continues to move its right paw, but it does not reach the spout.  
7. 95%", 95%
8,8,66, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not move toward or touch the water drop. Since the mouse is head-fixed and cannot lick the spout directly, the only way to consume the water drop is by using its right paw to bring it close to its mouth. No such action occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not move toward or touch the water drop. Since the mouse is head-fixed and cannot lick the spout directly, the only way to consume the water drop is by using its right paw to bring it close to its mouth. No such action occurred.  
6. 0:00 - 0:59: Mouse is stationary, right paw resting on surface, left paw occasionally moving. No interaction with spout or water drop.  
   1:00 - 4:45: Mouse continues to remain stationary, right paw still not moving toward the spout. No contact with water drop.  
7. 100%", 100%
9,9,84, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water.  
6. 0:00 - 1:18: Mouse is stationary with paws resting on the surface.  
1:19 - 1:40: Mouse lifts its right paw and moves it toward the spout.  
1:41 - 1:48: Mouse’s right paw touches the water drop.  
1:49 - 4:45: Mouse holds the water drop with its right paw and brings it close to its mouth, but no tongue contact with the drop is observed. The mouse appears to lick the paw or the water drop while holding it, but no direct contact between the tongue and the drop is visible.  
7. 95%", 95%
