,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but the tongue never extended to lick the drop. The water drop was not consumed.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but the tongue never extended to lick the drop. The water drop was not consumed.  
6. 0:00 - 1:40: The mouse remains stationary with its paws on the surface, observing the water drop forming on the spout.  
   1:41 - 2:15: The mouse lifts its right paw and touches the water drop, causing it to detach and fall.  
   2:16 - 4:45: The mouse licks its paw and continues to lick its paw, but no water is consumed.  
7. 95%", 95%
1,1,25, No, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). Justification: The mouse used its right paw to physically touch and lift the water drop from the spout, bringing it close to its mouth. The water drop was visibly transferred to the paw and then licked multiple times, with no visible spillage. The mouse consumed the entire drop without dropping or splashing any water.","1. No  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). Justification: The mouse used its right paw to physically touch and lift the water drop from the spout, bringing it close to its mouth. The water drop was visibly transferred to the paw and then licked multiple times, with no visible spillage. The mouse consumed the entire drop without dropping or splashing any water.  
6. 0:00 - 0:58: Mouse is stationary, head fixed, paws resting on the surface.  
0:59 - 1:17: Water drop forms and remains attached to the spout.  
1:18 - 1:28: Mouse extends its right paw toward the water drop.  
1:29 - 1:38: Mouse lifts the water drop with its right paw.  
1:39 - 4:45: Mouse licks the water drop multiple times from the paw, consuming it entirely.  
7. 95%", 95%
2,2,27, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch and lift the water drop, but there is no visual evidence of the tongue making contact with the drop. The mouse then licked its paw, but this does not constitute drinking the water drop.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch and lift the water drop, but there is no visual evidence of the tongue making contact with the drop. The mouse then licked its paw, but this does not constitute drinking the water drop.  
6. 0:00 - 1:10: The mouse remains stationary with its paws on the surface.  
   1:11 - 1:17: The mouse lifts its right paw and touches the water drop.  
   1:18 - 1:20: The mouse drops the water drop.  
   1:21 - 4:45: The mouse licks its paw and does not make contact with the water drop with its tongue.  
7. 95%", 95%
3,3,66, No, Yes, No,0.0,f, Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not reach the water drop on the spout. No evidence of the mouse bringing the water drop close to its mouth for licking is observed.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not reach the water drop on the spout. No evidence of the mouse bringing the water drop close to its mouth for licking is observed.  
6. 0:00 - 0:10: Mouse is stationary, head fixed, paws resting.  
0:10 - 0:20: Mouse begins to move its right paw slightly but does not reach the spout.  
0:20 - 0:40: Mouse continues to move its paws but does not extend its right paw toward the spout.  
0:40 - 1:00: Mouse’s right paw remains stationary, not approaching the spout.  
1:00 - 1:30: Mouse’s right paw remains stationary, not approaching the spout.  
1:30 - 2:00: Mouse’s right paw remains stationary, not approaching the spout.  
2:00 - 2:30: Mouse’s right paw remains stationary, not approaching the spout.  
2:30 - 3:00: Mouse’s right paw remains stationary, not approaching the spout.  
3:00 - 3:30: Mouse’s right paw remains stationary, not approaching the spout.  
3:30 - 4:00: Mouse’s right paw remains stationary, not approaching the spout.  
4:00 - 4:30: Mouse’s right paw remains stationary, not approaching the spout.  
4:30 - 5:00: Mouse’s right paw remains stationary, not approaching the spout.  
7. 100%", 100%
4,4,22, No, Yes, No,0.0,f," Failed: The mouse’s tongue never made physical contact with the water drop. The mouse used its right paw to touch the drop, but the tongue remained retracted and did not lick the drop. Since no tongue contact occurred, the mouse did not consume any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s tongue never made physical contact with the water drop. The mouse used its right paw to touch the drop, but the tongue remained retracted and did not lick the drop. Since no tongue contact occurred, the mouse did not consume any water.  
6. 0:00 - 0:58: Mouse is stationary, head fixed, paws resting on the surface.  
0:59 - 1:08: Mouse lifts right paw and extends it toward the water drop.  
1:09 - 1:18: Mouse’s paw makes contact with the water drop, and the drop begins to deform.  
1:19 - 1:28: Mouse retracts paw slightly, then extends it again.  
1:29 - 1:38: Mouse’s paw remains in contact with the drop, and the drop continues to deform.  
1:39 - 1:48: Mouse’s tongue extends briefly but does not touch the drop.  
1:49 - 2:00: Mouse retracts paw and tongue.  
2:01 - 2:10: Mouse extends paw again, but the drop is no longer visible or has fallen.  
2:11 - 2:20: Mouse retracts paw.  
2:21 - 2:30: Mouse extends paw again, but the drop is no longer visible.  
2:31 - 2:40: Mouse retracts paw.  
2:41 - 2:50: Mouse extends paw again, but the drop is no longer visible.  
2:51 - 3:00: Mouse retracts paw.  
3:01 - 3:10: Mouse extends paw again, but the drop is no longer visible.  
3:11 - 3:20: Mouse retracts paw.  
3:21 - 3:30: Mouse extends paw again, but the drop is no longer visible.  
3:31 - 3:40: Mouse retracts paw.  
3:41 - 3:50: Mouse extends paw again, but the drop is no longer visible.  
3:51 - 4:00: Mouse retracts paw.  
4:01 - 4:10: Mouse extends paw again, but the drop is no longer visible.  
4:11 - 4:20: Mouse retracts paw.  
4:21 - 4:30: Mouse extends paw again, but the drop is no longer visible.  
4:31 - 4:40: Mouse retracts paw.  
7. 95%", 95%
5,5,4, No, Yes, Yes,0.0,f," Failed: The mouse’s tongue never made physical contact with the water drop. The mouse used its right paw to touch and hold the drop, but the tongue remained retracted and did not lick the drop. Since the tongue did not make contact, no water was ingested.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse’s tongue never made physical contact with the water drop. The mouse used its right paw to touch and hold the drop, but the tongue remained retracted and did not lick the drop. Since the tongue did not make contact, no water was ingested.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on surface.  
1:00 - 1:10: Water drop forms and remains attached to the spout.  
1:10 - 1:20: Mouse lifts its right paw and moves it toward the water drop.  
1:20 - 1:30: Mouse’s right paw makes contact with the water drop and holds it.  
1:30 - 2:00: Mouse licks the water drop with its tongue, but the tongue does not make contact with the drop. The paw continues to hold the drop.  
2:00 - 4:45: Mouse continues to hold the drop with its paw and lick at it, but the tongue never makes contact with the drop. The drop remains on the paw and eventually drips off.  
7. 95%", 95%
6,6,41, No, Yes, No,0.0,f," Failed  
   Justification: The mouse’s tongue never made physical contact with the water drop. The mouse used its right paw to touch the water drop, but the drop remained intact and did not detach from the spout. The mouse did not lick or consume any portion of the water drop. Since no tongue contact occurred, the mouse did not drink any water, resulting in a 0% retrieval rate, which classifies the outcome as Failed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed  
   Justification: The mouse’s tongue never made physical contact with the water drop. The mouse used its right paw to touch the water drop, but the drop remained intact and did not detach from the spout. The mouse did not lick or consume any portion of the water drop. Since no tongue contact occurred, the mouse did not drink any water, resulting in a 0% retrieval rate, which classifies the outcome as Failed.  
6. 0:00 - 0:25: Mouse is stationary, paws resting on surface, water drop forms and remains on spout.  
   0:26 - 0:35: Mouse raises right paw and touches the water drop.  
   0:36 - 0:45: Mouse retracts paw, water drop remains on spout.  
   0:46 - 1:00: Mouse remains still, no further interaction with water drop.  
   1:01 - 2:00: Mouse continues to observe, no movement toward water drop.  
   2:01 - 3:00: Mouse raises right paw again, touches water drop, but does not lick or consume it.  
   3:01 - 4:00: Mouse retracts paw, water drop remains on spout.  
   4:01 - 4:45: Mouse remains stationary, no further interaction with water drop.  
7. 95%", 95%
7,7,1, No, Yes, Yes,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and hold the water drop, but there is no visual evidence of the tongue ever making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and hold the water drop, but there is no visual evidence of the tongue ever making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.  
6. 0:00 - 1:20: Mouse is stationary, observing the spout.  
   1:21 - 1:40: Mouse begins to move its right paw toward the spout.  
   1:41 - 2:10: Mouse extends its right paw and makes contact with the water drop.  
   2:11 - 2:20: Mouse lifts the water drop with its right paw.  
   2:21 - 4:45: Mouse brings the water drop close to its mouth and licks it, but the tongue never makes physical contact with the drop. The water drop remains on the paw and eventually drips off.  
7. 95%", 95%
8,8,16, No, Yes, Yes,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.  
6. 0:00 - 1:10: Mouse is stationary, paws resting on the surface.  
1:10 - 1:15: Mouse lifts its right paw toward the water drop.  
1:15 - 1:20: Mouse’s right paw makes contact with the water drop.  
1:20 - 4:45: Mouse manipulates the water drop with its right paw, bringing it close to its mouth, but no tongue contact with the drop is observed. The mouse appears to lick the paw or the water on the paw, but not the drop itself.  
7. 95%", 95%
9,9,29, No, Yes, No,0.0,f, Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not reach the water drop on the spout. The water drop was never brought close to the mouse’s mouth for licking.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not reach the water drop on the spout. The water drop was never brought close to the mouse’s mouth for licking.  
6. 0:00 - 1:40: The mouse remains stationary with its paws on the surface, occasionally moving its left paw but not reaching the spout.  
   1:40 - 1:44: The mouse extends its right paw toward the water drop, but does not touch it.  
   1:44 - 1:46: The mouse briefly extends its tongue toward the water drop, but does not make contact.  
   1:46 - 4:45: The mouse continues to remain stationary, with no further attempts to retrieve the water drop.  
7. 100%", 100%
