,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,25, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue did not touch the drop, the mouse could not have consumed any of the water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue did not touch the drop, the mouse could not have consumed any of the water.  
6. 0:00 - 0:36: Mouse is stationary, head fixed, paws resting.  
0:37 - 1:00: Water drop forms and remains attached to the spout.  
1:01 - 1:08: Mouse lifts its right paw and touches the water drop.  
1:09 - 4:49: Mouse licks the water from its paw, but no contact with the drop itself.  
7. 95%", 95%
1,1,27, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking the drop, and no such contact occurred, the mouse did not drink any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking the drop, and no such contact occurred, the mouse did not drink any water.  
6. 0:00 - 1:40: The mouse remains stationary with its paws on the surface, observing the spout.  
   1:41 - 2:00: The mouse lifts its right paw and moves it toward the water drop.  
   2:01 - 3:20: The mouse uses its right paw to hold and manipulate the water drop, bringing it close to its mouth.  
   3:21 - 4:45: The mouse continues to hold the water drop with its paw and attempts to lick it, but no tongue contact with the drop is observed.  
7. 95%", 95%
2,2,32, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water.  
6. 0:00 - 1:55: Mouse is stationary, head fixed, paws resting on surface. Water drop forms and remains attached to the spout.  
   1:56 - 2:10: Mouse begins to move its right paw toward the spout.  
   2:11 - 3:50: Mouse uses its right paw to touch and manipulate the water drop.  
   3:51 - 4:45: Mouse continues to manipulate the water drop with its right paw, but no tongue contact is observed.  
7. 95%", 95%
3,3,18, No, Yes, No,0.0,f, Failed: The mouse’s tongue never made physical contact with the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of the mouse bringing the water drop close to its mouth or licking it.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s tongue never made physical contact with the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of the mouse bringing the water drop close to its mouth or licking it.  
6. 0:00 - 0:05: Mouse is head-fixed, paws resting. No movement toward the spout.  
0:06 - 1:00: Mouse remains still, occasionally moving its left paw slightly but not toward the spout. No interaction with the water drop.  
1:01 - 4:45: Mouse continues to remain stationary, with no movement of the right paw toward the spout or the water drop. No tongue contact with the drop.  
7. 100%", 100%
4,4,4, No, Yes, No,0.0,f, Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw did not reach the water drop or bring it close to its mouth. The water drop remained on the spout and was never touched by the mouse.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw did not reach the water drop or bring it close to its mouth. The water drop remained on the spout and was never touched by the mouse.  
6. 0:00 - 0:05: Mouse is head-fixed, paws resting on surface.  
0:06 - 0:15: Mouse’s right paw lifts slightly and moves toward the spout but does not reach the water drop.  
0:16 - 0:30: Mouse continues to move its right paw in small motions, but never makes contact with the water drop.  
0:31 - 1:00: Mouse’s right paw remains stationary or moves slightly away from the spout.  
1:01 - 2:00: Mouse’s right paw does not move toward the spout or the water drop.  
2:01 - 3:00: Mouse’s right paw remains stationary.  
3:01 - 4:45: Mouse’s right paw does not move toward the spout or the water drop.  
7. 100%", 100%
5,5,1, No, Yes, No,0.0,f, Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of the mouse bringing the water drop close to its mouth or licking it is visible.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of the mouse bringing the water drop close to its mouth or licking it is visible.  
6. 0:00 - 0:05: Mouse is stationary, head fixed, paws resting.  
0:06 - 0:30: Mouse moves its left paw slightly but does not approach the spout.  
0:31 - 1:00: Mouse continues to move its left paw and head slightly, but no interaction with the spout or water drop.  
1:01 - 2:00: Mouse continues to move its left paw and head, but no interaction with the spout or water drop.  
2:01 - 3:00: Mouse continues to move its left paw and head, but no interaction with the spout or water drop.  
3:01 - 4:00: Mouse continues to move its left paw and head, but no interaction with the spout or water drop.  
4:01 - 4:45: Mouse continues to move its left paw and head, but no interaction with the spout or water drop.  
7. 100%", 100%
6,6,16, No, Yes, No,0.0,f, Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of the mouse bringing the water drop close to its mouth for licking is observed.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of the mouse bringing the water drop close to its mouth for licking is observed.  
6. 0:00 - 0:10: Mouse is stationary, head fixed, paws resting.  
0:10 - 0:30: Mouse begins to move its right paw slightly but does not reach the spout.  
0:30 - 1:00: Mouse continues to move its right paw in small motions, but no contact with the spout or water drop is made.  
1:00 - 2:00: Mouse continues to move its right paw, but still does not reach the spout.  
2:00 - 3:00: Mouse’s right paw remains stationary, no movement toward the spout.  
3:00 - 4:00: Mouse’s right paw remains stationary, no movement toward the spout.  
4:00 - 4:45: Mouse’s right paw remains stationary, no movement toward the spout.  
7. 95%", 95%
7,7,29, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water, resulting in a failed trial.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water, resulting in a failed trial.  
6. 0:00 - 0:50: Mouse is stationary, head fixed, paws resting.  
0:51 - 1:10: Mouse begins to move its right paw toward the water drop.  
1:11 - 1:20: Mouse’s right paw makes contact with the water drop.  
1:21 - 3:10: Mouse licks the water drop with its tongue.  
3:11 - 4:45: Mouse remains stationary, head fixed, paws resting.  
7. 100%", 100%
8,8,36, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse’s right paw extended toward the drop and touched it, but no licking or consumption occurred. The water drop remained intact on the spout and was not transferred to the mouse’s mouth.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse’s right paw extended toward the drop and touched it, but no licking or consumption occurred. The water drop remained intact on the spout and was not transferred to the mouse’s mouth.  
6. 0:00 - 0:05: Mouse is stationary, head fixed, paws resting.  
0:06 - 0:15: Mouse raises its right paw slightly, then lowers it.  
0:16 - 0:25: Mouse moves its right paw toward the spout, but does not touch the water drop.  
0:26 - 0:40: Mouse continues to move its right paw toward the spout, but the paw does not make contact with the water drop.  
0:41 - 1:00: Mouse’s right paw remains near the spout, but does not touch the water drop.  
1:01 - 1:20: Mouse’s right paw touches the water drop, but the mouse does not lick or consume any water.  
1:21 - 2:00: Mouse continues to hold the water drop with its right paw, but does not lick or consume any water.  
2:01 - 2:30: Mouse continues to hold the water drop with its right paw, but does not lick or consume any water.  
2:31 - 3:00: Mouse continues to hold the water drop with its right paw, but does not lick or consume any water.  
3:01 - 3:30: Mouse continues to hold the water drop with its right paw, but does not lick or consume any water.  
3:31 - 4:00: Mouse continues to hold the water drop with its right paw, but does not lick or consume any water.  
4:01 - 4:30: Mouse continues to hold the water drop with its right paw, but does not lick or consume any water.  
7. 95%", 95%
9,9,17, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw extended toward the spout and touched the water drop, but there is no visual evidence of the tongue making contact with the drop or any subsequent licking action. Since the tongue did not touch the drop, the mouse could not have consumed any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw extended toward the spout and touched the water drop, but there is no visual evidence of the tongue making contact with the drop or any subsequent licking action. Since the tongue did not touch the drop, the mouse could not have consumed any water.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
   1:00 - 1:10: Water drop forms and remains attached to the spout.  
   1:10 - 1:20: Mouse’s right paw extends toward the spout and makes contact with the water drop.  
   1:20 - 4:45: Mouse licks the water drop with its tongue, but the tongue does not make physical contact with the drop. The mouse’s right paw remains in contact with the drop, and the mouse continues to lick the paw, not the drop.  
7. 95%", 95%
