,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to grasp the water drop, but since the mouse is head-fixed and its tongue cannot reach the spout directly, the water drop was not licked or consumed. The mouse’s tongue remained retracted and did not make contact with the water drop at any point.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to grasp the water drop, but since the mouse is head-fixed and its tongue cannot reach the spout directly, the water drop was not licked or consumed. The mouse’s tongue remained retracted and did not make contact with the water drop at any point.  
6. 0:00 - 1:00: Mouse is stationary, paws resting on the surface.  
1:00 - 1:30: Mouse extends its right paw toward the water drop and grasps it.  
1:30 - 3:40: Mouse brings the water drop close to its mouth and licks it with its tongue.  
3:40 - 4:45: Mouse releases the water drop and remains stationary.  
7. 100%", 100%
1,1,77, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw extended toward the drop and made contact, but no licking or consumption occurred. The water drop remained intact and was not transferred to the mouse’s mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw extended toward the drop and made contact, but no licking or consumption occurred. The water drop remained intact and was not transferred to the mouse’s mouth.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on the surface.  
   1:00 - 1:30: Water drop forms and remains attached to the spout.  
   1:30 - 2:30: Mouse’s right paw extends toward the drop and makes contact, but no licking or consumption occurs.  
   2:30 - 4:45: Mouse continues to hold the drop with its paw, but no tongue contact or drinking occurs.  
7. 95%", 95%
2,2,25, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but since the mouse is head-fixed and its tongue cannot reach the spout directly, the water drop was not consumed. The mouse’s tongue remained stationary and did not make contact with the water drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but since the mouse is head-fixed and its tongue cannot reach the spout directly, the water drop was not consumed. The mouse’s tongue remained stationary and did not make contact with the water drop.  
6. 0:00 - 0:50: Mouse is stationary, paws resting on the surface.  
0:50 - 1:30: Mouse begins to move its right paw toward the spout.  
1:30 - 2:00: Mouse’s right paw makes contact with the water drop.  
2:00 - 4:45: Mouse continues to hold the water drop with its paw and attempts to lick it, but the tongue does not make contact with the drop.  
7. 95%", 95%
3,3,27, No, Yes, Yes,0.0,s," Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not successfully retrieve any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not successfully retrieve any water.  
6. 0:00 - 0:50: Mouse is stationary, head fixed, paws resting on the surface.  
0:51 - 1:10: Mouse begins to move its right paw toward the spout.  
1:11 - 1:30: Mouse’s right paw makes contact with the water drop.  
1:31 - 2:00: Mouse manipulates the water drop with its paw, lifting it slightly.  
2:01 - 2:30: Mouse brings the water drop closer to its mouth, but does not lick it.  
2:31 - 3:00: Mouse continues to hold the water drop with its paw, but no licking occurs.  
3:01 - 3:30: Mouse releases the water drop, which falls back onto the spout.  
3:31 - 4:00: Mouse remains stationary, no further attempts to retrieve the water.  
7. 95%", 95%
4,4,32, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse did not consume any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse did not consume any water.  
6. 0:00 - 0:59: Mouse is stationary, paws resting on surface, no movement toward spout.  
   1:00 - 1:05: Water drop forms and becomes visible on the spout.  
   1:06 - 1:15: Mouse’s right paw lifts and moves toward the spout.  
   1:16 - 1:30: Mouse’s right paw makes contact with the water drop.  
   1:31 - 4:45: Mouse repeatedly licks the water drop with its tongue, but the tongue never makes physical contact with the drop. The paw remains in contact with the drop, and the mouse does not lift the drop to its mouth.  
7. 95%", 95%
5,5,33, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water, resulting in a failed trial.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water, resulting in a failed trial.  
6. 0:00 - 1:20: Mouse is stationary, head fixed, paws resting on the surface.  
1:20 - 1:30: Mouse extends its right paw toward the spout and makes contact with the water drop.  
1:30 - 2:00: Mouse holds the water drop with its paw and begins to lick it.  
2:00 - 3:00: Mouse continues to lick the water drop.  
3:00 - 4:00: Mouse stops licking and holds the water drop with its paw.  
4:00 - 4:45: Mouse remains stationary, head fixed, paws resting on the surface.  
7. 95%", 95%
6,6,61, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The water drop was never licked or brought close enough to the mouth for consumption. The mouse’s right paw did not reach the water drop, and no evidence of water being retrieved or consumed was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The water drop was never licked or brought close enough to the mouth for consumption. The mouse’s right paw did not reach the water drop, and no evidence of water being retrieved or consumed was observed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on the surface.  
   1:00 - 1:30: Mouse extends its left paw toward the spout, but does not touch the water drop.  
   1:30 - 2:00: Mouse brings the left paw closer to the spout, but the water drop remains untouched.  
   2:00 - 2:30: Mouse retracts its left paw and remains still.  
   2:30 - 3:00: Mouse begins to lick its paw, but no interaction with the water drop occurs.  
   3:00 - 4:45: Mouse remains stationary, with no further attempts to reach or consume the water drop.  
7. 95%", 95%
7,7,67, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The water drop was retrieved solely by the mouse’s right paw, which brought it close to the mouth, but no licking or direct contact with the drop by the tongue occurred. Since the tongue did not make contact with the drop, the mouse did not consume any water, resulting in a 0% retrieval rate.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The water drop was retrieved solely by the mouse’s right paw, which brought it close to the mouth, but no licking or direct contact with the drop by the tongue occurred. Since the tongue did not make contact with the drop, the mouse did not consume any water, resulting in a 0% retrieval rate.  
6. 0:00 - 0:59: Mouse is stationary, paws resting on the surface, head fixed.  
   1:00 - 1:30: Water drop forms and remains attached to the spout.  
   1:31 - 2:30: Mouse extends right paw toward the water drop.  
   2:31 - 3:00: Mouse’s right paw makes contact with the water drop and lifts it.  
   3:01 - 4:45: Mouse brings the water drop close to its mouth and licks it, but the tongue never makes physical contact with the drop. The water is not consumed.  
7. 95%", 95%
8,8,66, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw moved toward the spout and touched the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw moved toward the spout and touched the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water.  
6. 0:00 - 2:40: Mouse remains stationary, occasionally moving its paws slightly.  
   2:40 - 3:00: Mouse’s right paw extends toward the spout and makes contact with the water drop.  
   3:00 - 4:45: Mouse continues to hold the drop with its paw and attempts to lick it, but no tongue contact is observed.  
7. 95%", 95%
9,9,84, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop using its tongue. The water drop was retrieved solely by the mouse’s right paw, which brought the drop close to its mouth, but no licking or direct tongue contact occurred. Since the tongue did not make contact with the drop, the mouse did not consume any water, resulting in 0% retrieval.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue. The water drop was retrieved solely by the mouse’s right paw, which brought the drop close to its mouth, but no licking or direct tongue contact occurred. Since the tongue did not make contact with the drop, the mouse did not consume any water, resulting in 0% retrieval.  
6. 0:00 - 0:50: Mouse is stationary, head fixed, paws resting on the surface.  
0:50 - 1:30: Water drop forms and remains attached to the spout.  
1:30 - 2:30: Mouse extends its right paw toward the water drop.  
2:30 - 3:30: Mouse uses its right paw to grasp and lift the water drop.  
3:30 - 4:45: Mouse brings the water drop to its mouth and licks it, but no tongue contact with the drop is observed. The water is visibly splashed and drips from the paw.  
7. 95%", 95%
