,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, No, Yes, Yes,0.0,ps," Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but no tongue contact occurred. Since the mouse’s tongue did not make contact with the drop, it cannot be classified as successful or partial success under the given criteria.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but no tongue contact occurred. Since the mouse’s tongue did not make contact with the drop, it cannot be classified as successful or partial success under the given criteria.  
6. 0:00 - 1:00: Mouse is stationary, paws resting on surface.  
1:00 - 1:10: Water drop forms and becomes visible on the spout.  
1:10 - 1:30: Mouse begins to move its right paw toward the water drop.  
1:30 - 2:00: Mouse uses its right paw to touch and manipulate the water drop.  
2:00 - 3:00: Mouse licks the water drop using its tongue, but the tongue does not make direct contact with the drop.  
3:00 - 4:00: Mouse continues to lick and manipulate the water drop with its paw, but no tongue contact is observed.  
7. 95%", 95%
1,1,25, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
1:00 - 1:10: Water drop forms and becomes visible on the spout.  
1:10 - 1:30: Mouse lifts its right paw and moves it toward the water drop.  
1:30 - 2:00: Mouse uses its right paw to touch and manipulate the water drop.  
2:00 - 3:00: Mouse continues to manipulate the water drop with its right paw, bringing it closer to its mouth.  
3:00 - 4:00: Mouse licks the water drop with its tongue, but the tongue does not make physical contact with the drop.  
4:00 - 4:45: Mouse continues to manipulate the water drop with its right paw, but no further contact with the tongue is observed.  
7. 95%", 95%
2,2,32, No, Yes, Yes,0.0,s," Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse used its right paw to touch and manipulate the water drop, but no tongue contact occurred. Since the tongue is the only organ capable of consuming the water drop in this setup, and no tongue contact was observed, the mouse did not successfully drink any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse used its right paw to touch and manipulate the water drop, but no tongue contact occurred. Since the tongue is the only organ capable of consuming the water drop in this setup, and no tongue contact was observed, the mouse did not successfully drink any water.  
6. 0:00 - 1:00: Mouse is stationary, paws resting on surface.  
1:00 - 1:10: Water drop forms and adheres to the spout.  
1:10 - 1:20: Mouse begins to move its right paw toward the water drop.  
1:20 - 1:30: Mouse’s right paw makes contact with the water drop.  
1:30 - 3:50: Mouse manipulates the water drop with its paws, licking it intermittently with its tongue, but no direct tongue contact with the drop is observed.  
3:50 - 4:45: Mouse remains stationary, paws resting.  
7. 95%", 95%
3,3,18, No, Yes, No,0.0,f, Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not reach toward the spout or the water drop. No evidence of the mouse retrieving or consuming any portion of the water drop is visible.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not reach toward the spout or the water drop. No evidence of the mouse retrieving or consuming any portion of the water drop is visible.  
6. 0:00 - 0:40: Mouse is stationary, head fixed, paws resting on surface. No movement toward spout or water drop.  
   0:40 - 1:00: Mouse begins to move its right paw slightly upward but does not reach the spout.  
   1:00 - 3:00: Mouse continues to move its right paw in small motions, but never brings it close to the spout or the water drop.  
   3:00 - 4:45: Mouse remains stationary, head fixed, paws resting. No contact with water drop.  
7. 100%", 100%
4,4,33, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse’s right paw moved toward the spout and touched the water drop, but there is no visual evidence of the tongue making contact with the drop or any subsequent licking action. The water drop was not consumed, and the mouse did not retrieve any portion of it.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse’s right paw moved toward the spout and touched the water drop, but there is no visual evidence of the tongue making contact with the drop or any subsequent licking action. The water drop was not consumed, and the mouse did not retrieve any portion of it.  
6. 0:00 - 0:30: Mouse is stationary, head fixed, paws resting.  
0:30 - 1:00: Mouse begins to move its right paw toward the spout.  
1:00 - 1:30: Mouse’s right paw makes contact with the water drop.  
1:30 - 2:30: Mouse holds the water drop with its paw and attempts to lick it, but the tongue does not make contact with the drop.  
2:30 - 3:30: Mouse continues to hold the drop and attempts to lick it, but no contact is made.  
3:30 - 4:00: Mouse drops the water drop and remains stationary.  
7. 95%", 95%
5,5,22, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never touched or manipulated by the mouse, and no evidence of retrieval or consumption was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never touched or manipulated by the mouse, and no evidence of retrieval or consumption was observed.  
6. 0:00 - 4:45: The mouse remains stationary with its paws on the surface, occasionally moving its head slightly but never extending its tongue or paw toward the spout where the water drop would be delivered. No water drop is visible in the video, and no interaction with a water drop occurs.  
7. 100%", 100%
6,6,4, No, Yes, No,0.0,f, Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not reach toward the spout or the water drop. No evidence of the mouse retrieving or consuming any portion of the water drop is visible.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not reach toward the spout or the water drop. No evidence of the mouse retrieving or consuming any portion of the water drop is visible.  
6. 0:00 - 0:18: Mouse is stationary, head fixed, paws resting on surface.  
0:19 - 0:45: Mouse moves its left paw slightly but does not reach toward the spout.  
0:46 - 1:00: Mouse begins licking its paw, but no interaction with the spout or water drop.  
1:01 - 4:45: Mouse continues licking its paw and occasionally moves its head slightly, but no interaction with the spout or water drop. The water drop is never touched or retrieved.  
7. 100%", 100%
7,7,41, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no evidence of the tongue making contact with the drop or any liquid being transferred to the mouth. The mouse’s tongue remained retracted and did not lick the drop or any liquid that may have been transferred to its mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no evidence of the tongue making contact with the drop or any liquid being transferred to the mouth. The mouse’s tongue remained retracted and did not lick the drop or any liquid that may have been transferred to its mouth.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on surface.  
1:00 - 1:10: Water drop forms and becomes visible on the spout.  
1:10 - 1:30: Mouse extends its right paw toward the water drop.  
1:30 - 2:00: Mouse uses its right paw to touch and manipulate the water drop.  
2:00 - 3:00: Mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
3:00 - 4:00: Mouse continues to manipulate the water drop with its paw, but no liquid is transferred to its mouth.  
4:00 - 4:45: Mouse remains stationary, head fixed, paws resting on surface.  
7. 95%", 95%
8,8,1, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water, resulting in a failed trial.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any licking motion. Since the tongue did not touch the drop, the mouse could not have consumed any water, resulting in a failed trial.  
6. 0:00 - 0:50: Mouse is stationary, paws resting on surface.  
0:51 - 1:20: Mouse begins to move its right paw toward the spout.  
1:21 - 1:30: Mouse’s right paw makes contact with the water drop.  
1:31 - 4:45: Mouse holds the water drop with its paw and brings it to its mouth, but no tongue contact with the drop is observed. The mouse appears to lick the paw or the water on the paw, but not the drop itself.  
7. 95%", 95%
9,9,51, No, Yes, No,0.0,f," Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary and did not approach the spout or the water drop. Therefore, no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary and did not approach the spout or the water drop. Therefore, no water was retrieved.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on surface.  
   1:00 - 1:30: Mouse begins licking droplets from its fur or the apparatus, but no interaction with the spout or water drop.  
   1:30 - 2:00: Mouse raises its right paw slightly but does not move toward the spout.  
   2:00 - 4:45: Mouse remains stationary, no paw movement toward the spout, no tongue contact with the water drop.  
7. 100%", 100%
10,10,37, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but no evidence of licking or drinking was observed. The water drop was not consumed, and the mouse did not retrieve any portion of it.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue. The mouse used its right paw to touch the water drop, but no evidence of licking or drinking was observed. The water drop was not consumed, and the mouse did not retrieve any portion of it.  
6. 0:00 - 1:40: Mouse remains stationary with paws on surface, no movement toward spout.  
1:41 - 2:00: Mouse lifts right paw and moves it toward the spout.  
2:01 - 2:10: Mouse’s right paw touches the water drop.  
2:11 - 3:00: Mouse licks the paw, not the water drop.  
3:01 - 4:45: Mouse continues to lick its paw, no further interaction with the water drop.  
7. 95%", 95%
