,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking the drop (as per the head-fixed setup), and no such contact occurred, the mouse did not consume any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking the drop (as per the head-fixed setup), and no such contact occurred, the mouse did not consume any water.  
6. 0:00 - 1:10: Mouse is stationary, paws resting on surface.  
1:10 - 1:20: Water drop appears on spout.  
1:20 - 4:45: Mouse uses right paw to touch and manipulate the water drop, bringing it close to its mouth, but no tongue contact with the drop is observed.  
7. 95%", 95%
1,1,25, No, No, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action was observed that would indicate retrieval or consumption of the drop.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action was observed that would indicate retrieval or consumption of the drop.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting on surface.  
   1:00 - 1:10: Mouse raises right paw toward the left side of the frame (not toward the spout).  
   1:10 - 4:45: Mouse continues to manipulate the object in its right paw, licking and chewing it repeatedly. No interaction with the spout or water drop is observed.  
7. 100%", 100%
2,2,27, No, No, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The water drop was never visible in the video, and no evidence of the mouse retrieving or interacting with it was observed.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The water drop was never visible in the video, and no evidence of the mouse retrieving or interacting with it was observed.  
6. 0:00 - 0:59: Mouse is stationary, paws resting on surface, no movement toward spout.  
   1:00 - 4:45: Mouse is actively licking a substance (likely food or liquid) held in its left paw, not interacting with the spout or water drop.  
7. 100%", 100%
3,3,32, No, No, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action was observed that would indicate the mouse retrieved or consumed any water.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action was observed that would indicate the mouse retrieved or consumed any water.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, paws resting on surface.  
   1:09 - 1:15: Mouse raises left paw and begins licking or manipulating an object (not the water drop).  
   1:16 - 4:45: Mouse continues to manipulate the object with its left paw and mouth, but no interaction with the water drop is observed.  
7. 100%", 100%
4,4,18, No, Yes, No,0.0,f, Failed: The mouse’s tongue never made physical contact with the water drop. The mouse’s right paw did not move toward the spout or the water drop. The mouse remained head-fixed and did not retrieve the water drop.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s tongue never made physical contact with the water drop. The mouse’s right paw did not move toward the spout or the water drop. The mouse remained head-fixed and did not retrieve the water drop.  
6. 0:00 - 0:59: Mouse is stationary, paws resting on surface.  
   1:00 - 1:05: Mouse lifts left paw and brings it toward the spout.  
   1:06 - 1:10: Mouse extends tongue toward the spout.  
   1:11 - 4:45: Mouse continues to lick and manipulate the spout with its left paw and tongue, but no water drop is visible or contacted.  
7. 100%", 100%
5,5,33, No, No, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action was observed that would indicate the mouse retrieved or consumed any water.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action was observed that would indicate the mouse retrieved or consumed any water.  
6. 0:00 - 0:50: Mouse is stationary, paws resting on surface.  
0:50 - 1:00: Mouse lifts right paw slightly.  
1:00 - 4:45: Mouse repeatedly licks and manipulates its right paw near its mouth, but no interaction with a water drop is observed.  
7. 100%", 100%
6,6,22, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The water drop was retrieved solely by the mouse’s right paw, which brought the drop close to its mouth, but no licking or direct contact with the tongue occurred. Since the tongue did not make contact with the drop, the mouse did not consume any water, resulting in a 0% retrieval rate.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The water drop was retrieved solely by the mouse’s right paw, which brought the drop close to its mouth, but no licking or direct contact with the tongue occurred. Since the tongue did not make contact with the drop, the mouse did not consume any water, resulting in a 0% retrieval rate.  
6. 0:00 - 1:06: Mouse is stationary, head fixed, paws resting.  
   1:07 - 1:10: Water drop forms and is delivered onto the spout.  
   1:11 - 1:15: Mouse’s right paw reaches toward the water drop.  
   1:16 - 4:45: Mouse uses its right paw to hold and manipulate the water drop near its mouth, but no tongue contact occurs.  
7. 95%", 95%
7,7,4, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to bring the water drop to its mouth, but since the mouse is head-fixed and its tongue cannot reach the spout directly, the water drop was not licked or consumed. The mouse’s tongue remained inside its mouth and did not make contact with the water drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to bring the water drop to its mouth, but since the mouse is head-fixed and its tongue cannot reach the spout directly, the water drop was not licked or consumed. The mouse’s tongue remained inside its mouth and did not make contact with the water drop.  
6. 0:00 - 0:35: Mouse is stationary, paws resting on the surface.  
0:36 - 1:05: Mouse begins to move its paws, lifting and shifting position.  
1:06 - 1:10: Mouse extends its right paw toward the spout.  
1:11 - 1:15: Mouse brings the water drop to its mouth using its right paw.  
1:16 - 4:45: Mouse licks the water drop with its tongue, but the water drop is not visibly consumed or significantly reduced in volume.  
7. 95%", 95%
8,8,41, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of drinking, and no contact occurred, the mouse did not consume any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of drinking, and no contact occurred, the mouse did not consume any water.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
1:01 - 1:30: Mouse begins to move its left paw toward the spout.  
1:31 - 1:40: Mouse’s right paw reaches the water drop and makes contact.  
1:41 - 2:30: Mouse manipulates the water drop with its right paw, bringing it close to its mouth.  
2:31 - 3:00: Mouse drops the water drop.  
3:01 - 4:45: Mouse remains stationary, no further interaction with the water drop.  
7. 95%", 95%
9,9,1, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw did not reach the water drop or move toward it in any observable way. Since the mouse is head-fixed and cannot lick the spout directly, and no paw movement toward the drop occurred, the water drop was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw did not reach the water drop or move toward it in any observable way. Since the mouse is head-fixed and cannot lick the spout directly, and no paw movement toward the drop occurred, the water drop was not retrieved.  
6. 0:00 - 0:59: Mouse is stationary, paws resting on surface.  
   1:00 - 1:05: Mouse raises right paw toward the spout area.  
   1:06 - 4:45: Mouse holds the water drop with its right paw and licks it repeatedly.  
7. 100%", 100%
