,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,25, No, No, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action by the mouse suggests it reached or interacted with the drop.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action by the mouse suggests it reached or interacted with the drop.  
6. 0:00 - 0:40: Mouse is stationary with paws resting on the surface.  
   0:40 - 1:00: Mouse begins to move its paws slightly but does not reach toward the spout.  
   1:00 - 3:00: Mouse engages in self-grooming and paw movements, but no interaction with the spout or water drop.  
   3:00 - 4:45: Mouse remains stationary or makes minimal movements; no attempt to reach the spout or water drop.  
7. 100%", 100%
1,1,18, No, No, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action by the mouse suggests it reached or interacted with the drop.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no action by the mouse suggests it reached or interacted with the drop.  
6. 0:00 - 0:40: Mouse is stationary, paws resting on surface.  
   0:40 - 1:10: Mouse begins to move its right paw slightly, but does not reach toward the spout.  
   1:10 - 2:00: Mouse repositions its body and paws, but no movement toward the spout or water drop is observed.  
   2:00 - 4:45: Mouse remains stationary, with no visible interaction with the spout or water drop.  
7. 100%", 100%
2,2,84, No, No, No,0.0,f, Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of the water drop being retrieved or consumed is visible.,"1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of the water drop being retrieved or consumed is visible.  
6. 0:00 - 3:36: Mouse is actively grooming or manipulating its paws and face, but no interaction with the spout or water drop is observed.  
   3:37 - 4:45: Mouse continues to move its paws and head, but no attempt to reach or interact with the spout or water drop is observed.  
7. 100%", 100%
3,3,16, No, Yes, No,0.0,f," Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw did not move toward the spout or the water drop, and no attempt to retrieve the drop was made.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw did not move toward the spout or the water drop, and no attempt to retrieve the drop was made.  
6. 0:00 - 1:00: Mouse is stationary, paws resting on surface.  
1:00 - 1:10: Water drop appears on spout.  
1:10 - 2:00: Mouse begins to move its paws, but does not reach the spout or the water drop.  
2:00 - 4:45: Mouse continues to move its paws and body, but no interaction with the water drop occurs.  
7. 100%", 100%
4,4,51, No, Yes, No,0.0,f," Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary and did not move toward the spout or the water drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary and did not move toward the spout or the water drop.  
6. 0:00 - 3:30: Mouse is stationary, head fixed, right paw resting on surface.  
   3:30 - 4:45: Mouse begins to move its left paw slightly, but no interaction with the spout or water drop occurs. Right paw remains stationary.  
7. 100%", 100%
5,5,78, No, No, No,0.0,f," Failed: The mouse did not extend its tongue to make contact with the water drop, nor did it use its right paw to bring the drop close to its mouth. No physical interaction with the water drop occurred.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue to make contact with the water drop, nor did it use its right paw to bring the drop close to its mouth. No physical interaction with the water drop occurred.  
6. 0:00 - 0:00: Mouse is head-fixed, paws resting on surface.  
   0:00 - 4:45: No water drop is visible, and no interaction with a water drop occurs.  
7. 100%", 100%
6,6,29, No, Yes, Yes,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of drinking, and no contact occurred, the mouse did not consume any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of drinking, and no contact occurred, the mouse did not consume any water.  
6. 0:00 - 1:00: Mouse is stationary, paws resting on surface.  
1:00 - 1:30: Mouse begins to move its left paw toward the spout.  
1:30 - 2:00: Mouse uses its right paw to touch the water drop.  
2:00 - 3:00: Mouse manipulates the water drop with its right paw, bringing it close to its mouth.  
3:00 - 4:00: Mouse continues to manipulate the water drop with its right paw, but no tongue contact is observed.  
4:00 - 4:45: Mouse continues to manipulate the water drop with its right paw, but no tongue contact is observed.  
7. 95%", 95%
7,7,91, No, No, No,0.0,f," Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary and did not move toward the spout or the water drop.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary and did not move toward the spout or the water drop.  
6. 0:00 - 1:00: Mouse is stationary with paws resting on the surface.  
   1:00 - 2:00: Mouse begins to move its left paw slightly, but no interaction with the spout or water drop occurs.  
   2:00 - 3:00: Mouse continues to move its paws, but remains focused on the surface, not the spout.  
   3:00 - 4:45: Mouse remains stationary with no movement toward the spout or water drop.  
7. 100%", 100%
8,8,17, No, No, No,0.0,f," Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no movement toward or interaction with the spout was observed.","1. No  
2. No  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact with the water drop using its tongue or paw. The water drop was never visible in the video, and no movement toward or interaction with the spout was observed.  
6. 0:00 - 4:45: Mouse remains stationary with paws on surface; no movement toward spout or interaction with water drop.  
7. 100%", 100%
9,9,8, No, Yes, No,0.0,f," Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary and did not move toward the spout or the water drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary and did not move toward the spout or the water drop.  
6. 0:00 - 0:40: Mouse is stationary, head fixed, paws resting on surface.  
   0:41 - 1:10: Mouse begins to move its left paw toward the spout, but does not reach the water drop.  
   1:11 - 1:40: Mouse moves its right paw slightly, but does not extend it toward the spout or the water drop.  
   1:41 - 2:10: Mouse continues to move its paws, but no interaction with the water drop occurs.  
   2:11 - 4:45: Mouse remains stationary, with no further movement toward the spout or the water drop.  
7. 100%", 100%
