,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,77, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 0:59: The mouse is stationary, with its head fixed and paws resting.  
0:59 - 1:05: The water drop forms on the spout and remains attached.  
1:05 - 1:10: The mouse extends its right paw toward the spout but does not touch the water drop.  
1:10 - 1:20: The mouse retracts its paw without making contact with the water drop.  
1:20 - 4:45: The mouse remains in the same position, with no further movement toward the spout.  
7. 95%", 95%
1,1,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.  
6. 0:00 - 2:40: The mouse remains stationary with no movement of the right paw or tongue.  
2:40 - 3:00: The mouse lifts its right paw toward the spout but does not make contact with the water drop.  
3:00 - 4:45: The mouse lowers its right paw without touching the water drop.  
7. 95%", 95%
2,2,118,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse.  
6. 0:00 - 1:00: The mouse is positioned in the apparatus, head fixed, with no visible movement.  
1:00 - 1:02: The water drop appears on the spout.  
1:02 - 1:04: The water drop remains attached to the spout.  
1:04 - 1:06: The mouse's right paw lifts slightly but does not reach the water drop.  
1:06 - 1:08: The water drop remains on the spout, and the mouse's right paw does not make contact.  
1:08 - 1:10: The water drop remains on the spout, and the mouse's right paw does not move toward it.  
1:10 - 1:12: The water drop remains on the spout, and the mouse's right paw does not move.  
1:12 - 1:14: The water drop remains on the spout, and the mouse's right paw does not move.  
1:14 - 1:16: The water drop remains on the spout, and the mouse's right paw does not move.  
1:16 - 1:18: The water drop remains on the spout, and the mouse's right paw does not move.  
1:18 - 1:20: The water drop remains on the spout, and the mouse's right paw does not move.  
1:20 - 1:22: The water drop remains on the spout, and the mouse's right paw does not move.  
1:22 - 1:24: The water drop remains on the spout, and the mouse's right paw does not move.  
1:24 - 1:26: The water drop remains on the spout, and the mouse's right paw does not move.  
1:26 - 1:28: The water drop remains on the spout, and the mouse's right paw does not move.  
1:28 - 1:30: The water drop remains on the spout, and the mouse's right paw does not move.  
1:30 - 1:32: The water drop remains on the spout, and the mouse's right paw does not move.  
1:32 - 1:34: The water drop remains on the spout, and the mouse's right paw does not move.  
1:34 - 1:36: The water drop remains on the spout, and the mouse's right paw does not move.  
1:36 - 1:38: The water drop remains on the spout, and the mouse's right paw does not move.  
1:38 - 1:40: The water drop remains on the spout, and the mouse's right paw does not move.  
1:40 - 1:42: The water drop remains on the spout, and the mouse's right paw does not move.  
1:42 - 1:44: The water drop remains on the spout, and the mouse's right paw does not move.  
1:44 - 1:46: The water drop remains on the spout, and the mouse's right paw does not move.  
1:46 - 1:48: The water drop remains on the spout, and the mouse's right paw does not move.  
1:48 - 1:50: The water drop remains on the spout, and the mouse's right paw does not move.  
1:50 - 1:52: The water drop remains on the spout, and the mouse's right paw does not move.  
1:52 - 1:54: The water drop remains on the spout, and the mouse's right paw does not move.  
1:54 - 1:56: The water drop remains on the spout, and the mouse's right paw does not move.  
1:56 - 1:58: The water drop remains on the spout, and the mouse's right paw does not move.  
1:58 - 2:00: The water drop remains on the spout, and the mouse's right paw does not move.  
2:00 - 2:02",
3,3,84, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse. The mouse's right paw moved toward the spout but did not touch the water drop, and the tongue did not make contact with the drop. Therefore, the mouse retrieved none of the water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse. The mouse's right paw moved toward the spout but did not touch the water drop, and the tongue did not make contact with the drop. Therefore, the mouse retrieved none of the water.  
6. 0:00 - 1:00: The mouse is stationary, head fixed, with no movement toward the spout.  
1:00 - 1:10: The water drop forms and remains attached to the spout.  
1:10 - 1:20: The mouse's right paw begins to move toward the spout but does not make contact with the water drop.  
1:20 - 1:30: The mouse's right paw continues to move but does not touch the water drop.  
1:30 - 1:40: The mouse's right paw moves away from the spout without touching the water drop.  
1:40 - 2:00: The mouse remains stationary, with no further movement toward the spout.  
7. 95%", 95%
4,4,107, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.  
6. 0:00 - 2:50: The mouse remains stationary with its head fixed, and the water drop is visible on the spout.  
2:50 - 3:00: The mouse lifts its right paw toward the spout but does not make contact with the water drop.  
3:00 - 4:45: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact with the drop.  
4:45 - 4:45: The water drop remains on the spout, and no water is retrieved.  
7. 95%", 95%
5,5,93, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse's paw did not bring the drop to its mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse's paw did not bring the drop to its mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:00: The mouse is stationary, head fixed, with no movement toward the spout.  
1:00 - 1:05: The water drop forms and remains attached to the spout.  
1:05 - 1:10: The mouse begins to move its right paw toward the spout.  
1:10 - 1:15: The right paw approaches the water drop but does not make contact.  
1:15 - 1:20: The mouse retracts its paw without touching the drop.  
1:20 - 1:30: The mouse remains still, with no further attempts to reach the water.  
7. 95%", 95%
6,6,4, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not extend its tongue to the water drop, nor did its right paw move toward the spout to retrieve the water. The water drop remained attached to the spout throughout the trial, and no physical contact occurred between the mouse and the drop. Therefore, no water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not extend its tongue to the water drop, nor did its right paw move toward the spout to retrieve the water. The water drop remained attached to the spout throughout the trial, and no physical contact occurred between the mouse and the drop. Therefore, no water was consumed.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed, and the water drop is visible on the spout. No movement of the right paw or tongue is observed. The water drop remains attached to the spout.  
7. 95%", 95%
7,7,1, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse. The mouse's right paw moved toward the spout but did not touch the water drop, and no licking behavior was observed.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse. The mouse's right paw moved toward the spout but did not touch the water drop, and no licking behavior was observed.  
6. 0:00 - 1:00: The mouse is stationary, head fixed, with no movement toward the spout.  
1:00 - 1:10: The water drop forms and remains on the spout.  
1:10 - 1:20: The mouse's right paw begins to move toward the spout but does not make contact with the water drop.  
1:20 - 1:30: The mouse's right paw continues to move but does not touch the water drop.  
1:30 - 1:40: The mouse's right paw moves away from the spout without retrieving the water.  
1:40 - 2:00: The mouse remains stationary, with no further attempts to retrieve the water.  
7. 95%", 95%
8,8,75, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve any of it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve any of it.  
6. 0:00 - 1:30: The mouse is stationary, with no movement of the paws or tongue.  
1:30 - 2:00: The mouse begins to lift its right paw toward the spout.  
2:00 - 2:30: The mouse's right paw approaches the water drop but does not touch it.  
2:30 - 3:00: The mouse's right paw moves away from the spout without making contact.  
3:00 - 4:00: The mouse remains stationary, with no further attempts to reach the water drop.  
7. 95%", 95%
9,9,16, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and no physical contact occurred between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and no physical contact occurred between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was observed.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed. The water drop is visible on the spout but does not move. No paw movement or tongue contact occurs.  
7. 95%", 95%
