,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
0,0,77, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.  
6. 0:00 - 1:59: The mouse remains stationary, with both paws on the surface.  
   2:00 - 2:05: The water drop appears on the spout.  
   2:06 - 2:10: The mouse lifts its right paw and moves it toward the water drop.  
   2:11 - 2:15: The right paw makes contact with the water drop.  
   2:16 - 2:20: The mouse brings the water drop close to its mouth.  
   2:21 - 4:45: The mouse uses its tongue to lick the water drop, consuming it completely.  
7. 95%", 95%,8.629567563252907,6.680578078078078,10.22881006006006,38.805975944020034,38.03255246648212,39.88266316767063
1,1,25,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:08: Mouse is stationary, paws on surface, no water drop visible.  
1:09 - 1:15: Water drop appears on the spout, remains attached.  
1:16 - 1:20: Mouse remains still, no paw movement.  
1:21 - 1:30: Mouse lifts left paw slightly, but no contact with water drop.  
1:31 - 1:40: Mouse lowers left paw, no interaction with drop.  
1:41 - 2:00: Mouse remains still, no paw movement toward spout.  
2:01 - 2:10: Mouse lifts left paw again, but does not reach the drop.  
2:11 - 2:20: Mouse lowers paw, no contact with water.  
2:21 - 2:30: Mouse remains still, no interaction with water drop.  
2:31 - 2:40: Mouse lifts left paw, but no contact with drop.  
2:41 - 2:50: Mouse lowers paw, no interaction.  
2:51 - 3:00: Mouse remains still, no paw movement.  
3:01 - 3:10: Mouse lifts left paw, but does not reach the drop.  
3:11 - 3:20: Mouse lowers paw, no contact.  
3:21 - 3:30: Mouse remains still, no interaction.  
3:31 - 3:40: Mouse lifts left paw, but no contact with water drop.  
3:41 - 3:50: Mouse lowers paw, no interaction.  
3:51 - 4:00: Mouse remains still, no paw movement.  
4:01 - 4:10: Mouse lifts left paw, but does not reach the drop.  
4:11 - 4:20: Mouse lowers paw, no contact.  
4:21 - 4:30: Mouse remains still, no interaction.  
4:31 - 4:40: Mouse lifts left paw, but no contact with water drop.  
4:41 - 4:50: Mouse lowers paw, no interaction.  
4:51 - 5:00: Mouse remains still, no paw movement.  
5:01 - 5:10: Mouse lifts left paw, but does not reach the drop.  
5:11 - 5:20: Mouse lowers paw, no contact.  
5:21 - 5:30: Mouse remains still, no interaction.  
5:31 - 5:40: Mouse lifts left paw, but no contact with water drop.  
5:41 - 5:50: Mouse lowers paw, no interaction.  
5:51 - 6:00: Mouse remains still, no paw movement.  
6:01 - 6:10: Mouse lifts left paw, but does not reach the drop.  
6:11 - 6:20: Mouse lowers paw, no contact.  
6:21 - 6:30: Mouse remains still, no interaction.  
6:31 - 6:40: Mouse lifts left paw, but no contact with water drop.  
6:41 - 6:50: Mouse lowers paw, no interaction.  
6:51 - 7:00: Mouse remains still, no paw movement.  
7:01 - 7:10: Mouse lifts left paw, but does not reach the drop.  
7:11 - 7:20: Mouse lowers paw, no contact.  
7:21 - 7:30: Mouse remains still, no interaction.  
7:31 - 7:40: Mouse lifts left paw, but no contact with water drop.  
7:41 - 7:50: Mouse lowers paw, no interaction.  
7:51 - 8:00: Mouse remains still, no paw movement.  
8:01 - 8:10: Mouse lifts left paw, but does not reach the drop.  
8:11 - 8:20: Mouse lowers paw, no contact.  
8:2",,9.070573709485346,7.430944694694695,10.53376001001001,38.58527101897717,37.904969412375294,39.42036331816252
2,2,18, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water drop, and the mouse consumed the entire drop. There is no visual evidence of spillage or incomplete retrieval. The mouse successfully ingested the full amount of water delivered.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water drop, and the mouse consumed the entire drop. There is no visual evidence of spillage or incomplete retrieval. The mouse successfully ingested the full amount of water delivered.  
6. 0:00 - 1:20: The mouse remains stationary with both paws on the surface, head fixed, and no water drop visible.  
1:21 - 1:25: The water drop appears on the spout, and the mouse begins to lift its right paw.  
1:26 - 1:30: The mouse's right paw reaches the water drop and makes contact.  
1:31 - 1:35: The mouse brings the water drop toward its mouth using its right paw.  
1:36 - 1:40: The mouse's tongue makes contact with the water drop, and it begins to lick.  
1:41 - 4:45: The mouse continues to lick the water drop, consuming it entirely.  
4:46 - 4:46: The water drop is fully consumed, and the mouse returns its paw to the surface.  
7. 95%", 95%,9.165013030271652,7.396614114114114,10.642946696696695,38.538379345584765,37.86018473797994,39.44047398983955
3,3,33, Yes, Yes, No,100.0,s," Classification: Successful  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully retrieved it. The water drop was fully consumed, as evidenced by the complete disappearance of the drop and the mouse's tongue making direct contact with the liquid. The mouse's actions indicate it consumed the entire reward.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Classification: Successful  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully retrieved it. The water drop was fully consumed, as evidenced by the complete disappearance of the drop and the mouse's tongue making direct contact with the liquid. The mouse's actions indicate it consumed the entire reward.  
6. Timeline of key events:  
0:00 - 1:50: The mouse remains stationary with its paws on the surface, head fixed.  
1:50 - 2:00: The water drop appears on the spout.  
2:00 - 2:30: The mouse extends its right paw toward the spout and makes contact with the water drop.  
2:30 - 3:00: The mouse brings the water drop close to its mouth and begins to lick it.  
3:00 - 4:00: The mouse continues to lick the water drop, consuming it entirely.  
4:00 - 4:40: The mouse finishes drinking, and the water drop is no longer visible.  
7. Confidence: 95%", Confidence: 95%,9.134202640140142,7.543368993993994,11.507822197197196,38.56002497049728,37.52087217709811,39.35515008536308
4,4,61, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 2:00: Mouse remains stationary with paws on the surface, no water drop visible.  
2:00 - 2:05: Water drop appears on the spout.  
2:05 - 4:45: Mouse remains in place, no paw movement toward the spout.  
4:45 - 4:50: Mouse extends its right paw toward the water drop.  
4:50 - 5:00: Mouse's paw touches the water drop, but the drop does not detach.  
5:00 - 5:10: Mouse retracts its paw without retrieving the water.  
5:10 - 5:20: Mouse attempts to lick the spout, but no water is consumed.  
7. 95%", 95%,8.756598182233958,7.095745745745746,10.237326701701702,38.74336299376152,38.02893797809491,39.62082315374272
5,5,66, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it close to its mouth, and the tongue made clear physical contact with the drop, consuming it entirely. The entire water drop was ingested, indicating a complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it close to its mouth, and the tongue made clear physical contact with the drop, consuming it entirely. The entire water drop was ingested, indicating a complete retrieval.  
6. 0:58 - 1:00: Water drop appears on the spout.  
1:00 - 1:04: Mouse's right paw moves toward the water drop.  
1:04 - 1:08: Right paw makes contact with the water drop.  
1:08 - 1:10: Water drop is lifted by the paw and brought toward the mouth.  
1:10 - 1:12: Tongue extends and makes contact with the water drop.  
1:12 - 4:45: Mouse consumes the water drop, with visible licking and swallowing motions.  
7. 95%", 95%,8.697835270615442,7.335895895895896,10.712601351351353,38.77885259843551,37.83185417080235,39.47627201259211
6,6,84, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:08: Mouse is stationary, paws on surface, no movement.  
1:09 - 1:15: Mouse lifts right paw slightly but does not reach the water drop.  
1:16 - 1:20: Water drop appears on spout, mouse remains stationary.  
1:21 - 1:30: Mouse extends tongue but does not make contact with the water drop.  
1:31 - 4:18: Mouse continues to extend and retract tongue, but no physical contact with the water drop occurs.  
4:19 - 4:40: Mouse returns to initial position, paws on surface, no further movement.  
7. 95%", 95%,8.728479050170861,7.356974474474474,10.55380442942943,38.75675647969593,37.89671318781834,39.46381111637171
7,7,111, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:00: Mouse is stationary, paws on surface, no water drop visible.  
1:00 - 1:10: Water drop appears on spout, mouse remains still.  
1:10 - 2:00: Mouse lifts left paw, but does not reach the water drop.  
2:00 - 2:10: Water drop remains on spout, mouse does not interact with it.  
2:10 - 2:20: Mouse lowers paw, no contact with water drop.  
2:20 - 2:30: Water drop still attached to spout, no movement from mouse.  
2:30 - 2:40: Mouse remains in place, no interaction with water drop.  
2:40 - 3:00: Water drop remains on spout, mouse does not attempt to retrieve it.  
3:00 - 3:10: Mouse lifts paw again, but does not touch the water drop.  
3:10 - 3:20: Water drop still on spout, mouse does not interact.  
3:20 - 3:30: Mouse lowers paw, no contact with water drop.  
3:30 - 3:40: Water drop remains on spout, mouse does not attempt to retrieve it.  
3:40 - 4:00: Mouse remains stationary, no interaction with water drop.  
7. 95%", 95%,8.79530795882089,7.005522397397398,10.724162287287289,38.72523381822989,37.82716983388096,39.676398349723264
8,8,22, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:30: Mouse remains stationary with paws on the surface, no movement toward the spout.  
1:31 - 2:00: Mouse lifts its right paw and moves it toward the spout area, but no water drop is visible or touched.  
2:01 - 2:30: Mouse brings its right paw close to its mouth, but no water is seen on the paw or in the mouth.  
2:31 - 4:45: Mouse continues to move its paws and mouth, but no interaction with the water drop occurs.  
7. 95%", 95%,9.099879135601116,7.697942317317318,10.73883445945946,38.57133230174829,37.82123213144389,39.26705708378583
9,9,59, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:20: Mouse remains stationary, paws on surface, no water drop visible.  
1:21 - 1:25: Water drop appears on the spout.  
1:26 - 1:30: Mouse lifts its right paw toward the spout.  
1:31 - 1:35: Right paw approaches the water drop but does not make contact.  
1:36 - 1:40: Right paw retracts without touching the drop.  
1:41 - 4:45: Mouse remains in place, no further interaction with the water drop.  
7. 95%", 95%,8.853273478219597,7.316264389389389,10.37788913913914,38.69382758989087,37.96971333795694,39.48790969588658
10,10,4, Yes, Yes, No,100.0,s," Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the water drop. The entire drop was consumed, as evidenced by the absence of the drop after the interaction and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the water drop. The entire drop was consumed, as evidenced by the absence of the drop after the interaction and the mouse's licking behavior.  
6. Timeline of key events:  
0:00 - 1:48: The mouse is stationary, head fixed, with both paws resting on the surface. No water drop is visible.  
1:49 - 2:00: The water drop appears on the spout. The mouse's right paw lifts and moves toward the spout.  
2:01 - 2:05: The mouse's right paw makes contact with the water drop, displacing it from the spout.  
2:06 - 4:45: The mouse brings the water drop close to its mouth and uses its tongue to lick and consume the entire drop.  
7. Confidence: 95%", Confidence: 95%,9.07528230817024,7.418012387387387,10.498325825825823,38.58288987936295,37.91960313471954,39.42792806643519
11,11,41, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 1:30: Mouse remains stationary, paws on surface, no movement toward spout.  
1:31 - 2:00: Right paw lifts and moves toward the spout area but does not make contact with the water drop.  
2:01 - 2:30: Right paw returns to original position, no further movement observed.  
2:31 - 4:45: Mouse remains stationary, no further attempts to reach the water drop.  
7. 95%", 95%,8.998258689724208,7.420117617617618,10.814264264264263,38.62401502757302,37.79083382801465,39.42669571454455
12,12,1, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval. The entire water drop was ingested, indicating a successful retrieval of more than 70% of the reward.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval. The entire water drop was ingested, indicating a successful retrieval of more than 70% of the reward.  
6. 0:00 - 1:50: The mouse remains stationary with both paws on the surface, head fixed, and no water drop visible.  
1:51 - 2:08: The water drop appears on the spout, and the mouse extends its right paw toward the drop.  
2:09 - 2:15: The mouse's right paw makes contact with the water drop, and the drop is dislodged.  
2:16 - 4:45: The mouse brings the water drop to its mouth and consumes it entirely, with visible tongue contact and ingestion.  
7. 95%", 95%,9.181279318111214,7.384513888888889,10.57766453953954,38.53198590149466,37.88690571198467,39.44758449212047
13,13,75, Yes, Yes, No,100.0,s," Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the drop. The entire water drop was consumed, as evidenced by the absence of any remaining liquid and the mouse's continuous licking motion until the drop was fully ingested.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the drop. The entire water drop was consumed, as evidenced by the absence of any remaining liquid and the mouse's continuous licking motion until the drop was fully ingested.  
6. Timeline of key events:  
0:00 - 0:15: The mouse is positioned with its head fixed, paws resting on the surface.  
0:16 - 0:25: The mouse extends its right paw toward the spout.  
0:26 - 0:30: The water drop is visible on the spout, and the mouse's right paw makes contact with it.  
0:31 - 0:40: The mouse brings the water drop close to its mouth using its right paw.  
0:41 - 0:50: The mouse's tongue extends and makes physical contact with the water drop.  
0:51 - 1:00: The mouse begins to lick the water drop, consuming it entirely.  
1:01 - 1:10: The mouse continues to lick, ensuring all of the water is consumed.  
1:11 - 1:20: The mouse finishes drinking, with no water remaining.  
7. Confidence: 95%", Confidence: 95%,8.726974269528148,7.419272397397397,9.978588588588588,38.75193811545951,38.140112435821386,39.427190444419104
14,14,16,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 3:00: The mouse remains stationary with both paws on the surface, head fixed, and no water drop visible.  
3:00 - 3:05: A water drop appears on the spout to the left of the mouse.  
3:05 - 3:15: The mouse lifts its left paw and moves it toward the water drop.  
3:15 - 3:20: The left paw touches the water drop, but the drop remains attached to the spout and does not transfer to the paw.  
3:20 - 3:30: The mouse retracts its left paw without any water on it.  
3:30 - 3:40: The mouse lifts its right paw and moves it toward the water drop.  
3:40 - 3:45: The right paw touches the water drop, but the drop remains on the spout.  
3:45 - 3:50: The right paw retracts without any water.  
3:50 - 4:00: The mouse lifts its left paw again and attempts to touch the water drop.  
4:00 - 4:05: The left paw touches the water drop, but no transfer occurs.  
4:05 - 4:10: The left paw retracts.  
4:10 - 4:20: The mouse lifts its right paw and moves it toward the water drop.  
4:20 - 4:25: The right paw touches the water drop, but no transfer occurs.  
4:25 - 4:30: The right paw retracts.  
4:30 - 4:40: The mouse lifts its left paw and moves it toward the water drop.  
4:40 - 4:45: The left paw touches the water drop, but no transfer occurs.  
4:45 - 4:50: The left paw retracts.  
4:50 - 5:00: The mouse lifts its right paw and moves it toward the water drop.  
5:00 - 5:05: The right paw touches the water drop, but no transfer occurs.  
5:05 - 5:10: The right paw retracts.  
5:10 - 5:20: The mouse lifts its left paw and moves it toward the water drop.  
5:20 - 5:25: The left paw touches the water drop, but no transfer occurs.  
5:25 - 5:30: The left paw retracts.  
5:30 - 5:40: The mouse lifts its right paw and moves it toward the water drop.  
5:40 - 5:45: The right paw touches the water drop, but no transfer occurs.  
5:45 - 5:50: The right paw retracts.  
5:50 - 6:00: The mouse lifts its left paw and moves it toward the water drop.  
6:00 - 6:05: The left paw touches the water drop, but no transfer occurs.  
6:05 - 6:10: The left paw retracts.  
6:10 - 6:20: The mouse lifts its right paw and moves it toward the water drop.  
6:20 - 6:25: The right paw touches the water drop, but no transfer occurs.  
6:25 - 6:30: The right paw retracts.  
6:30 - 6:40: The mouse lifts its left paw and moves it toward the water drop.  
6:40 - 6:45: The left paw touches the water drop, but no transfer occurs.  
6:45 - 6:50: The left paw retracts.  
6:50 - 7:00: The mouse lifts its right paw and moves it toward the water drop.  
7:00 - 7:05: The right paw touches the water drop, but no transfer occurs.  
7:05 - 7:10: The right paw retracts.  
7:10 - 7:20: The mouse lifts its left paw and moves it toward the water drop.  
7:20 - 7",,8.721708324704014,7.182082082082082,10.143846346346349,38.75670017182741,38.06877698745011,39.56829996614809
15,15,51, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.  
6. 0:00 - 1:20: The mouse remains stationary with paws on the surface.  
1:20 - 1:40: The mouse lifts its right paw and moves it toward the spout.  
1:40 - 2:00: The right paw makes contact with the water drop, and the mouse brings it to its mouth.  
2:00 - 4:45: The mouse licks the water drop, with visible tongue contact and consumption.  
7. 95%", 95%,8.803264266421593,7.208759384384384,10.510804554554555,38.720166049855806,37.91444400288757,39.55219831082742
16,16,37, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. The entire water drop was ingested, as evidenced by the complete disappearance of the drop and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. The entire water drop was ingested, as evidenced by the complete disappearance of the drop and the mouse's licking behavior.  
6. 0:00 - 1:50: The mouse remains stationary with both paws on the surface.  
1:51 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:01 - 2:10: The right paw makes contact with the water drop, and the mouse brings it toward its mouth.  
2:11 - 4:45: The mouse uses its tongue to lick the water drop, consuming it completely.  
7. 95%", 95%,9.03429526509268,7.564947447447447,10.91223536036036,38.6059309231272,37.75166636381438,39.342744454766965
