,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
0,0,77,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse.  
6. 0:00 - 0:59: The mouse is positioned in front of the spout, with its head fixed. The water drop is visible on the spout.  
   1:00 - 1:10: The water drop remains on the spout, and the mouse does not make any movement towards it.  
   1:11 - 1:20: The mouse begins to move its right paw towards the spout but does not touch the water drop.  
   1:21 - 1:30: The mouse continues to move its right paw but does not make contact with the water drop.  
   1:31 - 1:40: The mouse's right paw is near the spout but does not touch the water drop.  
   1:41 - 1:50: The mouse's right paw remains near the spout, but no contact is made with the water drop.  
   1:51 - 2:00: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
   2:01 - 2:10: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   2:11 - 2:20: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   2:21 - 2:30: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   2:31 - 2:40: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   2:41 - 2:50: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   2:51 - 3:00: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   3:01 - 3:10: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   3:11 - 3:20: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   3:21 - 3:30: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   3:31 - 3:40: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   3:41 - 3:50: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   3:51 - 4:00: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   4:01 - 4:10: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   4:11 - 4:20: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   4:21 - 4:30: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   4:31 - 4:40: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   4:41 - 4:50: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   4:51 - 5:00: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   5:01 - 5:10: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   5:11 - 5:20: The mouse's right paw is near the spout, but no contact is made with the water drop.  
   5:21 -",,7.415943918055986,6.035471721721722,9.57636323823824,39.454979500484505,38.31879750059927,40.32369141424675
1,1,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 2:40: The mouse remains stationary with both paws on the surface, head fixed, and no water drop visible.  
2:41 - 2:45: A water drop forms on the spout and remains attached.  
2:46 - 3:00: The mouse lifts its right paw and extends it toward the spout but does not make contact with the water drop.  
3:01 - 4:45: The mouse retracts its paw without touching the drop. The water drop remains on the spout.  
7. 95%", 95%,7.275964941234338,6.6260347847847845,9.367297297297297,39.524247073239565,38.41466056872849,39.91826649394346
2,2,118, No, Yes, Yes,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse.  
6. 0:00 - 1:00: The mouse is positioned in the apparatus, head fixed, with its paws resting.  
1:00 - 1:05: The water drop forms on the spout.  
1:05 - 1:10: The water drop remains attached to the spout.  
1:10 - 1:15: The mouse extends its right paw toward the spout.  
1:15 - 1:20: The mouse's right paw touches the water drop, causing it to splash and fall off the spout.  
1:20 - 1:25: The mouse retracts its paw without retrieving the water.  
1:25 - 1:30: The mouse remains in position, with no further interaction with the water drop.  
7. 95%", 95%,7.312044102291947,5.486992617617617,8.570035035035035,39.504855655995776,38.80097763508156,40.737459849856805
3,3,84, Yes, Yes, Yes,90.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed a large portion of the drop. There was no visible spillage or loss of the drop before consumption.","1. Yes  
2. Yes  
3. Yes  
4. 90%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed a large portion of the drop. There was no visible spillage or loss of the drop before consumption.  
6. 0:00 - 1:00: The mouse is stationary, head fixed, with no visible movement.  
1:00 - 1:10: The water drop forms and remains attached to the spout.  
1:10 - 1:20: The mouse extends its right paw toward the spout.  
1:20 - 1:30: The right paw makes contact with the water drop, and the drop is dislodged.  
1:30 - 1:40: The mouse brings the water drop to its mouth and begins to lick.  
1:40 - 2:00: The mouse continues to lick the water, consuming most of the drop.  
2:00 - 2:10: The mouse finishes drinking, with no visible water remaining on the spout.  
7. 95%", 95%,7.35878970565393,5.582936061061061,9.03280593093093,39.476370546581016,38.57257681315352,40.66217706774846
4,4,107, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no consumption occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no consumption occurred.  
6. 0:00 - 2:50: The mouse remains stationary with its head fixed, and the water drop is visible on the spout. 2:50 - 4:40: The mouse lifts its right paw toward the spout but does not touch the water drop. 4:40 - 4:45: The mouse attempts to lick the spout but does not make contact with the water drop. 4:45 - 4:45: The water drop remains on the spout, and no water is consumed.  
7. 95%", 95%,7.716614351420386,6.771567817817818,9.70894331831832,39.26778649253088,38.25908395223096,39.82391128549499
5,5,93, Yes, Yes, Yes,90.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed a large portion of the drop. There was some splashing, but the majority of the water was retrieved and consumed.","1. Yes  
2. Yes  
3. Yes  
4. 90%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed a large portion of the drop. There was some splashing, but the majority of the water was retrieved and consumed.  
6. 0:00 - 1:05: The mouse is stationary, head fixed, with no visible movement.  
   1:06 - 1:10: The water drop forms and remains attached to the spout.  
   1:11 - 1:15: The mouse begins to move its right paw toward the spout.  
   1:16 - 1:20: The right paw makes contact with the water drop.  
   1:21 - 1:25: The mouse lifts the water drop with its paw and brings it toward its mouth.  
   1:26 - 1:30: The tongue makes contact with the water drop, and the mouse begins to drink.  
   1:31 - 1:35: The mouse continues to drink, with some water splashing.  
   1:36 - 1:40: The mouse finishes drinking, and the water drop is mostly consumed.  
7. 95%", 95%,7.16382217346657,5.0653284534534535,10.460536161161162,39.62229936066054,37.935264157376,41.08472749099058
6,6,4, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained attached to the spout throughout the trial, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained attached to the spout throughout the trial, and the mouse did not successfully retrieve it.  
6. 0:00 - 0:00: Water drop is delivered and remains attached to the spout.  
   0:00 - 4:45: Mouse remains stationary, with no movement of the right paw toward the spout.  
   0:00 - 4:45: No tongue contact with the water drop observed.  
   0:00 - 4:45: No water is retrieved or consumed.  
7. 95%", 95%,7.420861141313728,6.339693443443443,10.04644582082082,39.44439144329202,38.11067914376019,40.11012102834719
7,7,1, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, no movement toward the spout.  
1:00 - 1:10: Water drop forms and remains on the spout.  
1:10 - 1:20: Mouse lifts its right paw toward the spout but does not touch the water drop.  
1:20 - 1:30: Water drop detaches and falls without being touched by the mouse.  
1:30 - 2:00: Mouse retracts paw, no further interaction with the spout.  
2:00 - 4:45: Mouse remains stationary, no further attempts to reach the water.  
7. 95%", 95%,7.250976461375169,4.86175925925926,8.753238238238238,39.54157868956341,38.70911611979511,41.26286910878035
8,8,75, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse did not successfully retrieve it.  
6. 0:00 - 1:30: The mouse is stationary, with no movement of the paws or tongue.  
1:30 - 2:00: The mouse begins to move its right paw toward the spout.  
2:00 - 2:30: The mouse's right paw touches the water drop, but the drop does not detach.  
2:30 - 3:00: The mouse attempts to lick the water drop, but the tongue does not make contact.  
3:00 - 4:00: The mouse continues to attempt to retrieve the water drop, but no physical contact is made.  
4:00 - 4:40: The water drop remains on the spout, and the mouse does not successfully retrieve it.  
7. 95%", 95%,7.668901886800592,6.989503253253253,9.855364114114114,39.2922491197812,38.19407686607665,39.68634049505204
9,9,16, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and there was no physical contact between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not move its right paw toward the spout, and there was no physical contact between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and no evidence of retrieval or consumption was observed.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed, paws resting on the surface. No movement of the right paw toward the spout is observed. The water drop is visible on the spout but remains undisturbed. No tongue contact with the drop occurs.  
7. 95%", 95%,8.512527710900555,7.617073323323323,11.1018262012012,38.84125015948875,37.67685936687606,39.31292224657295
