,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
0,0,77, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:59: Mouse remains stationary with both paws on the surface.  
   2:00 - 2:05: Mouse lifts its right paw slightly but does not move it toward the spout.  
   2:06 - 4:45: Mouse brings its right paw close to the spout, but the water drop is not visible, and no contact is made.  
   4:46 - 4:46: Water drop is visible on the spout, but the mouse does not interact with it.  
7. 95%", 95%,26.53133599116358,21.130864614614616,32.10064752252252,33.93321294942316,33.065665679452145,34.88163093362504
1,1,25, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the right paw did not reach the spout to retrieve the water. There was no observable transfer of water to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the right paw did not reach the spout to retrieve the water. There was no observable transfer of water to the mouth.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
1:00 - 1:10: Water drop appears on the spout.  
1:10 - 1:20: Mouse begins to move its right paw toward the spout.  
1:20 - 1:30: Right paw approaches the water drop but does not make contact.  
1:30 - 1:40: Right paw retracts without touching the drop.  
1:40 - 2:00: Mouse remains stationary, no further movement toward the spout.  
7. 95%", 95%,27.74263673155914,23.01801739239239,32.61871996996997,33.73543291377696,32.99613446496153,34.51012446987883
2,2,18, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:20: Mouse is stationary, paws on surface, no movement toward spout.  
1:21 - 1:25: Mouse lifts left paw slightly, but no contact with water drop.  
1:26 - 4:45: Mouse repeatedly moves left paw near mouth, but no contact with water drop.  
4:46 - 4:46: Water drop is visible on spout, no interaction.  
7. 95%", 95%,27.696702640140145,23.336010385385386,33.13715465465465,33.74100944670569,32.92765146188152,34.45053751477127
3,3,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:50: Mouse remains stationary with paws on the surface.  
   1:50 - 2:00: Water drop appears on the spout.  
   2:00 - 2:10: Mouse lifts its right paw toward the spout but does not touch the water drop.  
   2:10 - 2:20: Mouse attempts to lick the water drop but does not make contact.  
   2:20 - 2:30: Water drop remains on the spout, no retrieval occurs.  
   2:30 - 4:45: Mouse continues to attempt reaching the water drop but fails to make contact.  
7. 95%", 95%,27.62216752312657,22.736799924924924,34.35896083583584,33.757829864981574,32.77040340460944,34.563510206896176
4,4,61, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 2:00: Mouse remains stationary with paws on the surface.  
2:00 - 2:05: Water drop appears on the spout.  
2:05 - 4:45: Mouse extends its right paw toward the spout but does not touch the water drop.  
4:45 - 4:45: Water drop remains on the spout, no retrieval occurs.  
7. 95%", 95%,27.149296041731382,22.138691816816817,32.501600975975975,33.83128857191433,33.01175606722661,34.67928406182621
5,5,66, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 0:50: The mouse is stationary, with both paws resting on the surface.  
0:50 - 1:00: The water drop appears on the spout.  
1:00 - 1:10: The mouse extends its right paw toward the spout but does not touch the water drop.  
1:10 - 1:20: The mouse retracts its paw without making contact with the water drop.  
1:20 - 4:45: The mouse remains in place, with no further movement of the paw or tongue toward the water drop.  
7. 95%", 95%,26.5673897604501,22.237822822822825,32.209441316316315,33.92870398775567,33.05097168967971,34.65988095148478
6,6,84, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:05: Mouse is stationary, head fixed, paws resting.  
1:06 - 1:10: Water drop appears on the spout.  
1:11 - 1:15: Mouse lifts its right paw toward the spout.  
1:16 - 1:20: Right paw touches the water drop, but the drop remains attached to the spout.  
1:21 - 1:25: Mouse retracts its paw without retrieving the water.  
1:26 - 4:45: Mouse remains stationary, no further interaction with the water drop.  
7. 95%", 95%,26.74832767034276,22.203761886886888,32.60202702702703,33.89637535045382,32.99835757754424,34.66653799556565
7,7,111, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:00: Mouse is stationary, paws on surface, no movement toward spout.  
1:01 - 1:10: Right paw begins to lift and move toward the spout.  
1:11 - 1:20: Right paw reaches the spout but does not make contact with the water drop.  
1:21 - 1:30: Right paw retracts without touching the water drop.  
1:31 - 2:00: Mouse remains stationary, no further movement toward the spout.  
2:01 - 2:30: Mouse licks its nose and mouth area, but no water is visible.  
2:31 - 3:00: Mouse remains in the same position, no further attempts to reach the water drop.  
7. 95%", 95%,26.91180012987125,20.61189376876877,32.80007132132132,33.87284026832457,32.97205572814078,34.98962465374837
8,8,22, No, Yes, No,0.0,s, Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not physically touch the water drop with its tongue or paw. The water drop remained attached to the spout and was not retrieved. The mouse made no successful attempt to reach or consume the water.,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not physically touch the water drop with its tongue or paw. The water drop remained attached to the spout and was not retrieved. The mouse made no successful attempt to reach or consume the water.  
6. 0:00 - 1:30: The mouse is stationary, with both paws on the surface.  
1:30 - 2:00: The mouse lifts its right paw and moves it toward the spout.  
2:00 - 2:30: The mouse's right paw approaches the water drop but does not make contact.  
2:30 - 3:00: The mouse retracts its right paw without touching the water drop.  
3:00 - 4:00: The mouse remains stationary, with no further movement toward the spout.  
7. 95%", 95%,27.55318363622243,23.11887324824825,32.77618993993994,33.76360521055048,32.975218931535785,34.49113696949552
9,9,59,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:20: Mouse remains stationary with both paws on the surface, no movement observed.  
1:21 - 1:25: Right paw lifts slightly and moves toward the left side of the frame, but does not approach the spout or interact with the water drop.  
1:26 - 4:45: Right paw remains in the same position, no further movement toward the spout. No water drop is visible on the spout.  
4:46 - 4:46: Water drop appears on the spout, but the mouse does not react.  
4:47 - 4:47: Water drop remains on the spout, no interaction from the mouse.  
4:48 - 4:48: Water drop is still on the spout, no paw movement or tongue contact.  
4:49 - 4:49: Water drop remains on the spout, no interaction.  
4:50 - 4:50: Water drop is still on the spout, no interaction.  
4:51 - 4:51: Water drop remains on the spout, no interaction.  
4:52 - 4:52: Water drop is still on the spout, no interaction.  
4:53 - 4:53: Water drop remains on the spout, no interaction.  
4:54 - 4:54: Water drop is still on the spout, no interaction.  
4:55 - 4:55: Water drop remains on the spout, no interaction.  
4:56 - 4:56: Water drop is still on the spout, no interaction.  
4:57 - 4:57: Water drop remains on the spout, no interaction.  
4:58 - 4:58: Water drop is still on the spout, no interaction.  
4:59 - 4:59: Water drop remains on the spout, no interaction.  
5:00 - 5:00: Water drop is still on the spout, no interaction.  
5:01 - 5:01: Water drop remains on the spout, no interaction.  
5:02 - 5:02: Water drop is still on the spout, no interaction.  
5:03 - 5:03: Water drop remains on the spout, no interaction.  
5:04 - 5:04: Water drop is still on the spout, no interaction.  
5:05 - 5:05: Water drop remains on the spout, no interaction.  
5:06 - 5:06: Water drop is still on the spout, no interaction.  
5:07 - 5:07: Water drop remains on the spout, no interaction.  
5:08 - 5:08: Water drop is still on the spout, no interaction.  
5:09 - 5:09: Water drop remains on the spout, no interaction.  
5:10 - 5:10: Water drop is still on the spout, no interaction.  
5:11 - 5:11: Water drop remains on the spout, no interaction.  
5:12 - 5:12: Water drop is still on the spout, no interaction.  
5:13 - 5:13: Water drop remains on the spout, no interaction.  
5:14 - 5:14: Water drop is still on the spout, no interaction.  
5:15 - 5:15: Water drop remains on the spout, no interaction.  
5:16 - 5:16: Water drop is still on the spout, no interaction.  
5:17 - 5:17: Water drop remains on the spout, no interaction.  
5:18 - 5:18: Water drop is still on the spout, no interaction.  
5:19 - 5:19: Water drop remains on the spout, no interaction.  
5:20 - 5:20: Water drop is still on the spout, no interaction.  
5:2",,27.17548709269614,22.223312687687688,32.15521021021021,33.82505308872732,33.05829007800129,34.66271563925072
