,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
0,0,28, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop on the spout, and brought the drop directly to its mouth. The tongue made clear contact with the water, and the mouse consumed the entire drop without spillage. The entire water drop was visibly ingested, indicating complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop on the spout, and brought the drop directly to its mouth. The tongue made clear contact with the water, and the mouse consumed the entire drop without spillage. The entire water drop was visibly ingested, indicating complete retrieval.  
6. 0:00 - 1:00: The mouse is stationary, head fixed, with both paws resting.  
1:00 - 1:20: The mouse begins to lift its right paw, moving it toward the spout.  
1:20 - 1:40: The right paw makes contact with the water drop on the spout.  
1:40 - 2:00: The mouse brings the water drop to its mouth and begins to lick it.  
2:00 - 4:40: The mouse continues to lick the water drop, consuming it entirely.  
4:40 - 4:45: The mouse finishes drinking, with no water remaining on the spout.  
7. 95%", 95%,16.82742624089607,14.808506631631632,21.92536911911912,35.88152788215076,34.72133447311146,36.42569096698014
1,1,77, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.  
6. 0:00 - 1:00: Mouse remains stationary, no movement observed.  
1:00 - 2:00: Mouse begins to move its right paw upward.  
2:00 - 3:00: Right paw approaches the spout but does not make contact with the water drop.  
3:00 - 4:00: Mouse retracts its right paw without touching the water drop.  
4:00 - 5:00: Mouse remains stationary, no further movement observed.  
7. 95%", 95%,17.948150445704325,14.4507251001001,21.929900525525525,35.6056058894829,34.72043699154516,36.53190721452052
2,2,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. There was no observable retrieval of water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. There was no observable retrieval of water.  
6. 0:00 - 1:30: Mouse remains stationary, no movement toward the spout.  
1:30 - 2:00: Mouse lifts its right paw toward the spout but does not make contact with the water drop.  
2:00 - 4:40: Mouse lowers paw, no further interaction with the spout or water drop.  
7. 95%", 95%,17.157347185547614,14.758962087087086,21.207343593593592,35.797412367870905,34.865940881502254,36.44024543739972
3,3,32, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:05: Mouse is stationary, head fixed, paws resting.  
1:06 - 1:10: Water drop forms and remains attached to the spout.  
1:11 - 1:20: Mouse begins to move its right paw upward.  
1:21 - 1:30: Right paw approaches the spout but does not touch the water drop.  
1:31 - 1:40: Right paw retracts without contact.  
1:41 - 2:00: Mouse remains still, no further movement toward the spout.  
2:01 - 4:45: No further interaction with the water drop; mouse remains in initial position.  
7. 95%", 95%,17.75918414103759,14.670297172172171,20.3760985985986,35.6467504008188,35.03959327384884,36.46641449551733
4,4,18, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.  
6. 0:00 - 1:00: The mouse is stationary, with both paws on the surface.  
1:00 - 2:00: The mouse begins to lift its right paw slightly but does not move it toward the spout.  
2:00 - 3:00: The right paw remains in place, and no movement toward the spout is observed.  
3:00 - 4:00: The mouse lifts its right paw and moves it slightly upward but does not reach the spout.  
4:00 - 5:00: The right paw continues to move but does not make contact with the water drop.  
5:00 - 6:00: The mouse's right paw remains in the air, and no contact with the water drop is made.  
6:00 - 7:00: The mouse's right paw is lowered back to the surface, and no water is retrieved.  
7:00 - 8:00: The mouse remains stationary, with no further attempts to reach the water drop.  
7. 95%", 95%,17.976315054278416,15.241403903903905,21.40079704704705,35.59519485964319,34.8265041243983,36.30055388638786
5,5,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. No water was retrieved, and no licking or drinking behavior was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. No water was retrieved, and no licking or drinking behavior was observed.  
6. 0:00 - 1:08: The mouse remains stationary with its head fixed, paws resting on the platform. No water drop is visible.  
   1:09 - 1:12: A water drop appears on the spout.  
   1:13 - 1:20: The water drop remains attached to the spout.  
   1:21 - 2:00: The mouse lifts its right paw slightly but does not reach the spout or the water drop.  
   2:01 - 4:45: The mouse remains in place, with no further movement of the right paw toward the spout. The water drop remains on the spout.  
7. 95%", 95%,18.074055941717575,15.87592967967968,20.758268268268267,35.56687388189891,34.958892406368214,36.12341194278206
6,6,118, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, successfully contacted the water drop, and brought it to its mouth. The tongue made clear physical contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, successfully contacted the water drop, and brought it to its mouth. The tongue made clear physical contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.  
6. 0:00 - 1:08: The mouse is stationary, head fixed, with no visible movement of the right paw or tongue.  
1:09 - 1:15: The water drop forms and remains attached to the spout.  
1:16 - 1:20: The mouse begins to lift its right paw toward the spout.  
1:21 - 1:25: The right paw makes contact with the water drop.  
1:26 - 1:30: The mouse brings the water drop closer to its mouth using the right paw.  
1:31 - 1:35: The tongue makes physical contact with the water drop.  
1:36 - 4:45: The mouse continues to consume the water drop, with the tongue actively licking and the paw holding the drop near the mouth.  
7. 95%", 95%,18.33882799825688,15.252665790790791,22.66972785285285,35.50785716633145,34.57634054359113,36.297346065587206
7,7,22, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:25: The mouse is stationary, with no movement of the right paw or tongue.  
1:26 - 1:30: The mouse lifts its right paw toward the spout but does not make contact with the water drop.  
1:31 - 1:35: The mouse attempts to lick the spout but does not make contact with the water drop.  
1:36 - 4:45: The mouse remains stationary, with no further interaction with the water drop.  
7. 95%", 95%,17.346155918849885,14.725962837837836,21.201054804804805,35.755727067976615,34.86722892179238,36.44996660703211
8,8,93, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout, and no retrieval occurred.  
6. 0:00 - 1:00: Mouse is stationary, head fixed, paws resting.  
1:00 - 1:30: Mouse begins to move its right paw toward the spout.  
1:30 - 2:00: Water drop appears on the spout.  
2:00 - 2:30: Mouse's right paw approaches the spout but does not touch the water drop.  
2:30 - 3:00: Mouse retracts its paw without making contact with the water drop.  
3:00 - 4:00: Mouse remains stationary, no further movement toward the spout.  
7. 95%", 95%,17.146964583117597,14.07988863863864,19.084660910910912,35.79929483141437,35.323959128955266,36.644811409919306
9,9,4,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:09 - 1:12: Water drop forms on the spout.  
1:13 - 1:20: Mouse remains still, no paw or tongue movement.  
1:21 - 1:30: Mouse lifts its right paw slightly but does not reach the spout.  
1:31 - 2:00: Mouse moves its right paw toward the spout but does not make contact with the water drop.  
2:01 - 2:10: Water drop remains on the spout, no interaction.  
2:11 - 2:20: Mouse lifts its right paw again, but still does not touch the drop.  
2:21 - 2:30: Mouse attempts to reach the drop with its right paw, but the paw does not make contact.  
2:31 - 2:40: Water drop remains on the spout, no change in position.  
2:41 - 2:50: Mouse continues to move its right paw but does not touch the drop.  
2:51 - 3:00: Mouse lifts its right paw again, but no contact with the drop.  
3:01 - 3:10: Water drop remains on the spout, no interaction.  
3:11 - 3:20: Mouse moves its right paw toward the spout, but does not touch the drop.  
3:21 - 3:30: Mouse lifts its right paw again, but no contact with the drop.  
3:31 - 3:40: Water drop remains on the spout, no interaction.  
3:41 - 3:50: Mouse moves its right paw toward the spout, but does not touch the drop.  
3:51 - 4:00: Mouse lifts its right paw again, but no contact with the drop.  
4:01 - 4:10: Water drop remains on the spout, no interaction.  
4:11 - 4:20: Mouse moves its right paw toward the spout, but does not touch the drop.  
4:21 - 4:30: Mouse lifts its right paw again, but no contact with the drop.  
4:31 - 4:40: Water drop remains on the spout, no interaction.  
4:41 - 4:50: Mouse moves its right paw toward the spout, but does not touch the drop.  
4:51 - 5:00: Mouse lifts its right paw again, but no contact with the drop.  
5:01 - 5:10: Water drop remains on the spout, no interaction.  
5:11 - 5:20: Mouse moves its right paw toward the spout, but does not touch the drop.  
5:21 - 5:30: Mouse lifts its right paw again, but no contact with the drop.  
5:31 - 5:40: Water drop remains on the spout, no interaction.  
5:41 - 5:50: Mouse moves its right paw toward the spout, but does not touch the drop.  
5:51 - 6:00: Mouse lifts its right paw again, but no contact with the drop.  
6:01 - 6:10: Water drop remains on the spout, no interaction.  
6:11 - 6:20: Mouse moves its right paw toward the spout, but does not touch the drop.  
6:21 - 6:30: Mouse lifts its right paw again, but no contact with the drop.  
6:31 - 6:40: Water drop remains on the spout, no interaction.  
6:41 - 6:50: Mouse moves its right paw toward the spout, but does not touch the drop.  
6:51 - 7:00: Mouse lifts its right paw again, but no contact with the drop.  
7:01 - 7:10: Water drop remains on the spout, no interaction.  
7:11 - 7:20: Mouse moves its right paw toward the spout, but does not",,18.120459975061262,14.534518893893894,22.416934434434435,35.56708568181828,34.62504139283264,36.50679700075199
