,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue made direct contact with the water, and the mouse consumed the full volume of the drop without spillage. The entire water drop was ingested, indicating a complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue made direct contact with the water, and the mouse consumed the full volume of the drop without spillage. The entire water drop was ingested, indicating a complete retrieval.  
6. 0:00 - 1:05: The mouse is stationary, head fixed, with no movement of the paws or tongue.  
1:06 - 1:30: The water drop forms and remains attached to the spout.  
1:31 - 1:45: The mouse extends its right paw toward the water drop.  
1:46 - 1:50: The right paw makes contact with the water drop, and the drop is dislodged.  
1:51 - 2:00: The mouse brings the water drop to its mouth using its right paw.  
2:01 - 2:10: The tongue makes contact with the water drop, and the mouse begins to drink.  
2:11 - 2:20: The mouse continues to drink, consuming the entire water drop.  
2:21 - 2:30: The mouse finishes drinking, and the paw returns to its original position.  
2:31 - 4:45: The mouse remains stationary, with no further movement.  
7. 95%", 95%
1,1,25, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout until the end of the trial, and no evidence of consumption was observed.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout until the end of the trial, and no evidence of consumption was observed.  
6. 0:00 - 1:05: The mouse is stationary, head fixed, with no movement of the paw or tongue.  
1:06 - 1:10: The water drop forms on the spout and remains attached.  
1:11 - 1:25: The mouse lifts its right paw and moves it toward the spout but does not touch the water drop.  
1:26 - 1:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
1:31 - 1:35: The mouse retracts its paw without touching the water drop.  
1:36 - 4:45: The mouse remains stationary, with no further attempts to reach the water drop. The water drop remains on the spout.  
7. 95%", 95%
2,2,32, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any residual water on the spout or paw. The mouse’s behavior indicates full retrieval and consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any residual water on the spout or paw. The mouse’s behavior indicates full retrieval and consumption.  
6. 0:00 - 1:20: The mouse remains stationary, head fixed, with no movement of the paws or tongue.  
1:21 - 1:25: The mouse extends its right paw toward the spout.  
1:26 - 1:30: The right paw makes contact with the water drop on the spout.  
1:31 - 1:35: The mouse brings the water drop to its mouth using the right paw.  
1:36 - 3:45: The mouse uses its tongue to lick the water from its paw, consuming the entire drop.  
3:46 - 4:45: The mouse retracts its paw and remains in a stationary position, with no further interaction.  
7. 95%", 95%
3,3,18, No, Yes, No,0.0,f," Failed: The mouse did not retrieve any of the water. The water drop remained on the spout, and the mouse never made physical contact with it. The mouse's tongue did not touch the water drop, and its paws did not move toward the spout to retrieve it. The mouse only manipulated a solid food item with its paws and mouth, but no water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not retrieve any of the water. The water drop remained on the spout, and the mouse never made physical contact with it. The mouse's tongue did not touch the water drop, and its paws did not move toward the spout to retrieve it. The mouse only manipulated a solid food item with its paws and mouth, but no water was consumed.  
6. 0:00 - 0:40: The mouse is positioned in front of the spout, with its head fixed. The water drop is visible on the spout.  
0:40 - 1:00: The mouse extends its right paw toward the spout but does not touch the water drop.  
1:00 - 1:20: The mouse retracts its paw and begins to manipulate a solid food item with its paws and mouth.  
1:20 - 4:45: The mouse continues to eat the solid food item, with no further interaction with the water drop.  
7. 95%", 95%
4,4,33, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop on the spout, and brought the drop directly to its mouth. The tongue made clear contact with the water, and the mouse consumed the entire drop without spillage. The entire water drop was visibly ingested, indicating complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop on the spout, and brought the drop directly to its mouth. The tongue made clear contact with the water, and the mouse consumed the entire drop without spillage. The entire water drop was visibly ingested, indicating complete retrieval.  
6. 0:00 - 0:45: The mouse remains stationary, head fixed, with no paw or tongue movement.  
0:46 - 1:00: The mouse lifts its right paw and extends it toward the spout.  
1:01 - 1:10: The right paw makes contact with the water drop, which adheres to the paw.  
1:11 - 1:20: The mouse brings the paw with the water drop to its mouth.  
1:21 - 1:30: The tongue makes contact with the water drop, and the mouse begins to lick and consume the water.  
1:31 - 2:00: The mouse continues to lick the water from its paw, consuming the entire drop.  
2:01 - 2:10: The mouse finishes drinking, with no water remaining on the paw or spout.  
2:11 - 2:30: The mouse returns to a stationary position, with both paws resting.  
7. 95%", 95%
5,5,22, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or even touched by the mouse.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of water being consumed or even touched by the mouse.  
6. 0:00 - 1:05: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:06 - 1:10: Water drop appears on the spout, remains attached.  
1:11 - 1:20: Mouse remains still, no paw or tongue movement toward the drop.  
1:21 - 1:30: Right paw lifts slightly but does not approach the spout or touch the water drop.  
1:31 - 4:45: Mouse remains in the same position, no further interaction with the water drop.  
7. 95%", 95%
6,6,4, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 0:40: The mouse is positioned under the spout, head fixed, with no movement of the right paw or tongue.  
0:40 - 1:00: The mouse lifts its right paw toward the spout but does not make contact with the water drop.  
1:00 - 1:20: The mouse attempts to reach the water drop with its right paw but fails to touch it.  
1:20 - 1:40: The mouse retracts its right paw without any contact with the water drop.  
1:40 - 2:00: The mouse remains stationary, with no further attempts to retrieve the water drop.  
7. 95%", 95%
7,7,41, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:08: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
1:09 - 1:15: The water drop forms and remains attached to the spout.  
1:16 - 1:25: The mouse lifts its right paw and moves it toward the spout, but does not touch the water drop.  
1:26 - 1:30: The right paw hovers near the spout but does not make contact with the water drop.  
1:31 - 1:35: The right paw retracts without touching the water drop.  
1:36 - 4:45: The mouse remains stationary, with no further interaction with the water drop.  
7. 95%", 95%
8,8,1, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop without spillage.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop without spillage.  
6. 0:52 - 1:00: Water drop forms and remains on the spout.  
1:00 - 1:20: Mouse extends right paw toward the spout.  
1:20 - 1:30: Right paw touches the water drop.  
1:30 - 1:40: Water drop is transferred to the mouth.  
1:40 - 4:40: Mouse licks and consumes the water drop.  
7. 95%", 95%
9,9,51, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, nor did it retrieve any of the water. The water drop remained on the spout and was not consumed. The mouse's tongue did not touch the drop, and its right paw did not move toward the spout to retrieve it. Therefore, no water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, nor did it retrieve any of the water. The water drop remained on the spout and was not consumed. The mouse's tongue did not touch the drop, and its right paw did not move toward the spout to retrieve it. Therefore, no water was consumed.  
6. 0:00 - 1:05: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
1:06 - 1:15: The water drop forms and remains on the spout.  
1:16 - 1:25: The mouse's right paw lifts slightly but does not move toward the spout.  
1:26 - 1:35: The mouse's right paw returns to its original position.  
1:36 - 4:45: The mouse remains stationary, with no further movement of the right paw or tongue. The water drop remains on the spout.  
7. 95%", 95%
