,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:20: Mouse remains stationary with both paws on the surface, no movement toward the spout.  
1:21 - 1:30: Mouse lifts its right paw slightly but does not extend it toward the spout.  
1:31 - 2:00: Mouse begins to move its head and mouth area, but the tongue does not make contact with the water drop.  
2:01 - 4:45: Mouse continues to move its head and mouth, but no interaction with the water drop occurs.  
7. 95%", 95%
1,1,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 0:40: Mouse remains stationary with paws on the surface.  
0:41 - 1:00: Mouse lifts its right paw and moves it toward the spout area.  
1:01 - 1:10: Right paw makes contact with the spout, but no water drop is visible or touched.  
1:11 - 1:20: Paw retracts without any water transfer.  
1:21 - 4:40: Mouse remains still, no further interaction with the spout.  
7. 95%", 95%
2,2,32, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop close to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop close to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:50: Mouse remains stationary with paws on the surface.  
1:50 - 2:00: Mouse extends right paw toward the spout.  
2:00 - 2:10: Right paw touches the water drop, but no retrieval occurs.  
2:10 - 2:20: Mouse retracts paw without bringing the drop to the mouth.  
2:20 - 4:40: Mouse remains stationary, no further interaction with the water drop.  
7. 95%", 95%
3,3,18, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the drop. The entire water drop was consumed, as evidenced by the absence of the drop after the interaction and the visible licking motion. This indicates the mouse successfully retrieved and consumed the full amount of water.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the drop. The entire water drop was consumed, as evidenced by the absence of the drop after the interaction and the visible licking motion. This indicates the mouse successfully retrieved and consumed the full amount of water.  
6. 0:00 - 1:15: The mouse remains stationary with both paws on the surface.  
1:16 - 1:25: The mouse lifts its right paw and moves it toward the spout.  
1:26 - 1:35: The right paw makes contact with the water drop, and the mouse brings it closer to its mouth.  
1:36 - 1:45: The mouse's tongue extends and makes physical contact with the water drop.  
1:46 - 2:00: The mouse licks the water drop, consuming it completely.  
2:01 - 4:45: The mouse continues to lick its paw and mouth, indicating consumption of the water.  
7. 95%", 95%
4,4,33, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's right paw did not come near the water drop, and no physical contact was observed between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and the mouse did not successfully retrieve any of the water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's right paw did not come near the water drop, and no physical contact was observed between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, and the mouse did not successfully retrieve any of the water.  
6. 0:00 - 0:05: The mouse is positioned with its head fixed, paws resting on the surface.  
0:05 - 0:10: The water drop appears on the spout, remaining attached.  
0:10 - 0:20: The mouse moves its right paw slightly but does not reach the water drop.  
0:20 - 0:30: The mouse continues to move its paws but does not make contact with the water drop.  
0:30 - 0:40: The mouse's tongue is visible but does not make contact with the water drop.  
0:40 - 0:50: The mouse remains in the same position, with no further movement toward the water drop.  
0:50 - 1:00: The water drop remains on the spout, and the mouse does not attempt to retrieve it.  
7. 95%", 95%
5,5,67, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 3:58: Mouse remains stationary with both paws on the surface. 3:59 - 4:02: Mouse lifts its right paw toward the spout. 4:03 - 4:05: Water drop is visible on the spout. 4:06 - 4:10: Mouse's right paw moves toward the water drop but does not make contact. 4:11 - 4:15: Mouse's right paw retracts without touching the drop. 4:16 - 4:40: Mouse remains still, no further movement toward the spout.  
7. 95%", 95%
6,6,118, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's right paw did not move toward the spout, and no physical contact was observed between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, but the mouse did not attempt to retrieve it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's right paw did not move toward the spout, and no physical contact was observed between the tongue and the water drop. The water drop remained attached to the spout throughout the trial, but the mouse did not attempt to retrieve it.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed and paws resting on the surface. No movement of the right paw toward the spout is observed. The water drop is visible on the spout but remains undisturbed.  
7. 95%", 95%
7,7,84, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse remained motionless throughout the video, with no observable movement of the right paw toward the spout or any physical contact between the tongue and the water drop. The water drop remained attached to the spout, but no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse remained motionless throughout the video, with no observable movement of the right paw toward the spout or any physical contact between the tongue and the water drop. The water drop remained attached to the spout, but no retrieval occurred.  
6. 0:00 - 4:45: Mouse remains stationary with no movement of the right paw or tongue. No interaction with the water drop.  
7. 95%", 95%
8,8,22, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:15: The mouse is stationary, with both paws on the surface.  
   1:16 - 1:20: The water drop appears on the spout.  
   1:21 - 1:25: The mouse extends its right paw toward the spout but does not make contact with the water drop.  
   1:26 - 4:40: The mouse retracts its paw and remains stationary, with no further interaction with the water drop.  
7. 95%", 95%
9,9,41,,,,,s,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's tongue did not make physical contact with the water drop, and no water was consumed. The mouse's right paw moved toward the spout but did not successfully retrieve the water drop.  
6. 0:00 - 0:10: The mouse is positioned with its head fixed, and its paws are visible. 0:10 - 0:20: The mouse's right paw begins to move toward the spout. 0:20 - 0:30: The mouse's right paw approaches the spout but does not make contact with the water drop. 0:30 - 0:40: The mouse's right paw remains near the spout but does not retrieve the water drop. 0:40 - 0:50: The mouse's right paw moves away from the spout. 0:50 - 1:00: The mouse's right paw returns to its original position. 1:00 - 1:10: The mouse's right paw moves toward the spout again but does not make contact with the water drop. 1:10 - 1:20: The mouse's right paw remains near the spout but does not retrieve the water drop. 1:20 - 1:30: The mouse's right paw moves away from the spout. 1:30 - 1:40: The mouse's right paw returns to its original position. 1:40 - 1:50: The mouse's right paw moves toward the spout again but does not make contact with the water drop. 1:50 - 2:00: The mouse's right paw remains near the spout but does not retrieve the water drop. 2:00 - 2:10: The mouse's right paw moves away from the spout. 2:10 - 2:20: The mouse's right paw returns to its original position. 2:20 - 2:30: The mouse's right paw moves toward the spout again but does not make contact with the water drop. 2:30 - 2:40: The mouse's right paw remains near the spout but does not retrieve the water drop. 2:40 - 2:50: The mouse's right paw moves away from the spout. 2:50 - 3:00: The mouse's right paw returns to its original position. 3:00 - 3:10: The mouse's right paw moves toward the spout again but does not make contact with the water drop. 3:10 - 3:20: The mouse's right paw remains near the spout but does not retrieve the water drop. 3:20 - 3:30: The mouse's right paw moves away from the spout. 3:30 - 3:40: The mouse's right paw returns to its original position. 3:40 - 3:50: The mouse's right paw moves toward the spout again but does not make contact with the water drop. 3:50 - 4:00: The mouse's right paw remains near the spout but does not retrieve the water drop. 4:00 - 4:10: The mouse's right paw moves away from the spout. 4:10 - 4:20: The mouse's right paw returns to its original position. 4:20 - 4:30: The mouse's right paw moves toward the spout again but does not make contact with the water drop. 4:30 - 4:40: The mouse's right paw remains near the spout but does not retrieve the water drop. 4:40 - 4:50: The mouse's right paw moves away from the spout. 4:50 - 5:00: The mouse's right paw returns to its original position. 5:00 - 5:10: The mouse's right paw moves toward the spout again but does not make contact with the water drop. 5:10 - 5:20: The mouse's right paw remains near the spout but does not retrieve the water drop. 5:20 - 5:30: The mouse's right paw moves away from the spout. 5:30 - 5:40: The mouse's right paw returns to its original position. 5:40 - 5:50: The",
