,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:58: The mouse remains stationary with both paws on the platform, and the water drop is visible on the spout.  
1:59 - 2:03: The mouse lifts its right paw and moves it toward the spout.  
2:04 - 2:08: The right paw touches the water drop, causing it to detach from the spout.  
2:09 - 2:14: The mouse brings the water drop close to its mouth but does not lick it.  
2:15 - 4:45: The mouse continues to hold the water drop with its right paw but does not consume it.  
7. 95%", 95%
1,1,25, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw, made contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop. There is no visible evidence of spillage or incomplete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw, made contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop. There is no visible evidence of spillage or incomplete retrieval.  
6. 0:56 - 1:00: Water drop forms and remains attached to the spout.  
1:50 - 1:54: Mouse extends its right paw toward the water drop.  
1:54 - 2:00: Right paw makes contact with the water drop.  
2:00 - 2:04: Water drop is lifted by the paw and brought toward the mouth.  
2:04 - 2:10: Tongue makes contact with the water drop.  
2:10 - 4:45: Mouse consumes the entire water drop.  
7. 95%", 95%
2,2,27, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was fully transferred to the mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the drop was fully transferred to the mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage.  
6. 0:00 - 1:50: The water drop forms and remains attached to the spout.  
1:50 - 2:00: The mouse's right paw lifts and moves toward the spout.  
2:00 - 2:10: The mouse's right paw touches the water drop, and the drop is transferred to the mouth.  
2:10 - 4:45: The mouse uses its tongue to consume the water drop.  
7. 95%", 95%
3,3,32, Yes, Yes, Yes,90.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made clear contact with the water, indicating that the majority of the drop was consumed.","1. Yes  
2. Yes  
3. Yes  
4. 90%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made clear contact with the water, indicating that the majority of the drop was consumed.  
6. 0:00 - 1:40: The mouse remains stationary with its paws on the edge.  
1:41 - 1:45: The mouse lifts its right paw toward the water drop.  
1:46 - 1:50: The mouse's tongue extends and makes contact with the water drop.  
1:51 - 4:45: The mouse continues to lick the water drop, consuming it.  
7. 95%", 95%
4,4,18, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:10: Mouse is stationary, paws on the edge, no water drop visible.  
1:11 - 1:15: Water drop forms and attaches to the spout.  
1:16 - 1:45: Mouse remains still, no paw movement toward the drop.  
1:46 - 2:00: Mouse lifts its right paw and moves it toward the spout, but does not touch the water drop.  
2:01 - 2:10: Mouse retracts its paw without contacting the drop.  
2:11 - 4:40: Mouse remains in position, no further interaction with the water drop.  
7. 95%", 95%
5,5,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 1:15: Mouse is stationary, paws on the edge, no water drop visible.  
1:16 - 1:20: Water drop forms and remains on the spout.  
1:21 - 1:45: Mouse remains still, no paw movement toward the spout.  
1:46 - 2:00: Mouse lifts its right paw and moves it toward the spout.  
2:01 - 2:10: Right paw touches the water drop, but the drop does not detach.  
2:11 - 2:20: Mouse attempts to lick the drop with its tongue, but the tongue does not make contact.  
2:21 - 2:30: Mouse continues to attempt to lick the drop, but no contact is made.  
2:31 - 2:40: Mouse retracts its paw, and the water drop remains on the spout.  
2:41 - 3:00: Mouse remains stationary, no further attempts to retrieve the water.  
7. 95%", 95%
6,6,67, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any remaining water on the spout or in the mouse's mouth.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any remaining water on the spout or in the mouse's mouth.  
6. 0:00 - 1:10: The mouse is stationary, with both paws resting on the edge of the platform.  
1:11 - 1:15: The water drop forms and remains attached to the spout.  
1:16 - 1:35: The mouse remains still, with no paw movement.  
1:36 - 1:40: The mouse lifts its right paw and moves it toward the spout.  
1:41 - 1:45: The right paw makes contact with the water drop, and the drop is dislodged.  
1:46 - 1:50: The mouse brings the water drop to its mouth.  
1:51 - 2:00: The mouse's tongue makes contact with the water drop, and it begins to drink.  
2:01 - 2:10: The mouse continues to drink, and the water drop is fully consumed.  
2:11 - 2:20: The mouse finishes drinking, and the spout is clear of water.  
2:21 - 2:30: The mouse returns its right paw to the platform.  
2:31 - 2:40: The mouse remains stationary, with no further movement.  
7. 95%", 95%
7,7,66,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:10: The mouse is stationary, with both paws resting on the edge. The water drop is visible on the spout.  
1:10 - 1:20: The water drop begins to form and remains attached to the spout.  
1:20 - 1:30: The water drop remains attached to the spout, and the mouse remains still.  
1:30 - 1:40: The water drop remains attached to the spout, and the mouse remains still.  
1:40 - 1:50: The water drop remains attached to the spout, and the mouse remains still.  
1:50 - 2:00: The water drop remains attached to the spout, and the mouse remains still.  
2:00 - 2:10: The water drop remains attached to the spout, and the mouse remains still.  
2:10 - 2:20: The water drop remains attached to the spout, and the mouse remains still.  
2:20 - 2:30: The water drop remains attached to the spout, and the mouse remains still.  
2:30 - 2:40: The water drop remains attached to the spout, and the mouse remains still.  
2:40 - 2:50: The water drop remains attached to the spout, and the mouse remains still.  
2:50 - 3:00: The water drop remains attached to the spout, and the mouse remains still.  
3:00 - 3:10: The water drop remains attached to the spout, and the mouse remains still.  
3:10 - 3:20: The water drop remains attached to the spout, and the mouse remains still.  
3:20 - 3:30: The water drop remains attached to the spout, and the mouse remains still.  
3:30 - 3:40: The water drop remains attached to the spout, and the mouse remains still.  
3:40 - 3:50: The water drop remains attached to the spout, and the mouse remains still.  
3:50 - 4:00: The water drop remains attached to the spout, and the mouse remains still.  
4:00 - 4:10: The water drop remains attached to the spout, and the mouse remains still.  
4:10 - 4:20: The water drop remains attached to the spout, and the mouse remains still.  
4:20 - 4:30: The water drop remains attached to the spout, and the mouse remains still.  
4:30 - 4:40: The water drop remains attached to the spout, and the mouse remains still.  
4:40 - 4:50: The water drop remains attached to the spout, and the mouse remains still.  
4:50 - 5:00: The water drop remains attached to the spout, and the mouse remains still.  
5:00 - 5:10: The water drop remains attached to the spout, and the mouse remains still.  
5:10 - 5:20: The water drop remains attached to the spout, and the mouse remains still.  
5:20 - 5:30: The water drop remains attached to the spout, and the mouse remains still.  
5:30 - 5:40: The water drop remains attached to the spout, and the mouse remains still.  
5:40 - 5:50: The water drop remains attached to the spout, and the mouse remains still.  
5:50 - 6:00: The water drop remains attached to the spout, and the mouse remains still.  
6:00 - 6:10: The water drop remains attached to the spout, and the mouse remains still.  
6:10 - 6:20: The water drop remains attached to the spout, and the mouse remains still.  
6:20 - 6:30: The water drop remains attached to the spout, and the mouse remains still.  
6:30 - 6:40: The water drop remains attached to",
8,8,22, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained attached to the spout throughout the trial, and the mouse's tongue did not touch it. The mouse's paws did not move toward the spout, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained attached to the spout throughout the trial, and the mouse's tongue did not touch it. The mouse's paws did not move toward the spout, and no water was retrieved.  
6. 0:00 - 4:45: The mouse remains stationary with its paws on the edge of the platform. The water drop is visible on the spout. No movement of the mouse's paws or tongue is observed. The water drop remains attached to the spout.  
7. 95%", 95%
9,9,59, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made clear contact with the water, indicating full consumption. The drop was fully transferred to the mouth, and no water remained on the spout.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made clear contact with the water, indicating full consumption. The drop was fully transferred to the mouth, and no water remained on the spout.  
6. 0:00 - 1:55: The mouse remains stationary, with no movement of the right paw or tongue.  
1:56 - 2:00: The mouse lifts its right paw toward the spout.  
2:01 - 2:05: The right paw makes contact with the water drop, and the tongue extends to lick the water.  
2:06 - 4:45: The mouse continues to lick the water, with the tongue making repeated contact and the paw holding the water close to the mouth.  
7. 95%", 95%
