,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:09 - 1:12: Water drop forms and remains on the spout.  
1:13 - 1:16: Mouse lifts its right paw slightly but does not touch the water drop.  
1:17 - 1:20: Mouse lowers its right paw back to the base.  
1:21 - 4:45: No further movement of the paw or tongue toward the water drop. The water drop remains on the spout.  
7. 95%", 95%
1,1,27, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse then licked the water from its paw, indicating that it consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse then licked the water from its paw, indicating that it consumed the entire drop.  
6. 0:00 - 1:00: The mouse is positioned in the apparatus, with its head fixed and paws resting on the platform.  
   1:00 - 1:10: The water drop forms on the spout and remains attached.  
   1:10 - 1:20: The mouse's right paw lifts and moves towards the spout.  
   1:20 - 1:30: The mouse's right paw touches the water drop, and the drop adheres to the paw.  
   1:30 - 1:40: The mouse brings its paw to its mouth and begins to lick the water.  
   1:40 - 2:00: The mouse continues to lick the water from its paw, consuming the entire drop.  
7. 95%", 95%
2,2,32, Yes, Yes, Yes,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the drop was transferred to its mouth. The mouse then used its tongue to lick the water, and the entire drop was consumed. There is clear visual evidence of the mouse's tongue making contact with the water and the drop being fully consumed.","1. Yes  
2. Yes  
3. Yes  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the drop was transferred to its mouth. The mouse then used its tongue to lick the water, and the entire drop was consumed. There is clear visual evidence of the mouse's tongue making contact with the water and the drop being fully consumed.  
6. 0:00 - 0:40: The mouse is stationary, with its paws resting on the surface.  
   0:40 - 1:00: The mouse begins to lift its right paw towards the spout.  
   1:00 - 1:20: The mouse's right paw makes contact with the water drop on the spout.  
   1:20 - 1:40: The mouse brings the water drop closer to its mouth using its right paw.  
   1:40 - 2:00: The mouse's tongue makes contact with the water drop, and it begins to lick the water.  
   2:00 - 2:20: The mouse continues to lick the water, and the entire drop is consumed.  
   2:20 - 2:40: The mouse finishes drinking and its paws return to the resting position.  
7. 95%", 95%
3,3,18, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water drop was fully transferred to the mouth and ingested, indicating a complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water drop was fully transferred to the mouth and ingested, indicating a complete retrieval.  
6. 0:00 - 1:00: The mouse is stationary, head fixed, with no visible movement.  
1:00 - 1:20: The water drop forms and remains attached to the spout.  
1:20 - 1:40: The mouse extends its right paw toward the spout and makes contact with the water drop.  
1:40 - 2:00: The mouse brings the water drop to its mouth and begins to lick it.  
2:00 - 2:20: The mouse continues to lick the water drop, consuming it entirely.  
2:20 - 2:40: The mouse finishes drinking, with no water remaining on the spout.  
7. 95%", 95%
4,4,33, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, successfully grasped the water drop, and brought it to its mouth. The tongue made clear physical contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully transferred to the mouth and ingested, indicating complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, successfully grasped the water drop, and brought it to its mouth. The tongue made clear physical contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully transferred to the mouth and ingested, indicating complete retrieval.  
6. 0:00 - 1:00: The mouse remains stationary, with no movement of the right paw or tongue.  
1:00 - 1:10: The mouse extends its right paw toward the spout.  
1:10 - 1:20: The right paw makes contact with the water drop, and the drop adheres to the paw.  
1:20 - 1:30: The mouse brings the water drop to its mouth, and the tongue makes contact with the drop.  
1:30 - 1:40: The mouse consumes the water drop, with no spillage observed.  
1:40 - 2:00: The mouse continues to lick the remaining water from its paw.  
2:00 - 2:10: The mouse finishes drinking and retracts its paw.  
7. 95%", 95%
5,5,61, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully brought the drop to its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The behavior demonstrates full retrieval and consumption of the reward.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made physical contact with the water drop, and successfully brought the drop to its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The behavior demonstrates full retrieval and consumption of the reward.  
6. 0:00 - 1:20: The mouse remains stationary, with no movement of the right paw or tongue.  
1:21 - 1:25: The mouse extends its right paw toward the spout and makes contact with the water drop.  
1:26 - 1:30: The mouse retracts its paw, bringing the water drop close to its mouth.  
1:31 - 4:45: The mouse uses its tongue to lick the water drop, consuming it entirely.  
7. 95%", 95%
6,6,67, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%).  
Justification: The mouse did not make physical contact with the water drop using its tongue, and no evidence of water retrieval was observed. The right paw did not move toward the spout, and the water drop remained attached to the spout without being disturbed. Therefore, no water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%).  
Justification: The mouse did not make physical contact with the water drop using its tongue, and no evidence of water retrieval was observed. The right paw did not move toward the spout, and the water drop remained attached to the spout without being disturbed. Therefore, no water was consumed.  
6. 0:00 - 4:40: The mouse remains stationary with its head fixed, paws resting on the surface, and no movement toward the spout. The water drop is visible on the spout but remains undisturbed.  
7. 95%", 95%
7,7,66,,,,,s,,"1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the mouse did not successfully retrieve any water. The water drop remained on the spout until it was dislodged by the mouse's paw, but no drinking occurred.  
6. 0:00 - 1:05: The mouse is stationary, with both paws resting on the platform.  
1:06 - 1:10: A water drop forms on the spout and remains attached.  
1:11 - 1:20: The mouse remains still, with no movement of the paws or tongue.  
1:21 - 1:30: The mouse lifts its right paw and moves it toward the spout.  
1:31 - 1:40: The right paw touches the water drop, causing it to detach and fall.  
1:41 - 1:50: The water drop falls away from the spout, and the mouse does not attempt to lick it.  
1:51 - 2:00: The mouse retracts its paw and returns to a stationary position.  
2:01 - 2:10: The mouse remains still, with no further interaction with the water drop.  
2:11 - 2:20: The mouse lifts its left paw slightly but does not interact with the water.  
2:21 - 2:30: The mouse returns its left paw to the platform and remains still.  
2:31 - 2:40: The mouse remains stationary, with no further movement.  
2:41 - 2:50: The mouse lifts its right paw again but does not touch the water drop.  
2:51 - 3:00: The mouse retracts its right paw and returns to a stationary position.  
3:01 - 3:10: The mouse remains still, with no further interaction with the water drop.  
3:11 - 3:20: The mouse lifts its left paw slightly but does not interact with the water.  
3:21 - 3:30: The mouse returns its left paw to the platform and remains still.  
3:31 - 3:40: The mouse remains stationary, with no further movement.  
3:41 - 3:50: The mouse lifts its right paw again but does not touch the water drop.  
3:51 - 4:00: The mouse retracts its right paw and returns to a stationary position.  
4:01 - 4:10: The mouse remains still, with no further interaction with the water drop.  
4:11 - 4:20: The mouse lifts its left paw slightly but does not interact with the water.  
4:21 - 4:30: The mouse returns its left paw to the platform and remains still.  
4:31 - 4:40: The mouse remains stationary, with no further movement.  
4:41 - 4:50: The mouse lifts its right paw again but does not touch the water drop.  
4:51 - 5:00: The mouse retracts its right paw and returns to a stationary position.  
5:01 - 5:10: The mouse remains still, with no further interaction with the water drop.  
5:11 - 5:20: The mouse lifts its left paw slightly but does not interact with the water.  
5:21 - 5:30: The mouse returns its left paw to the platform and remains still.  
5:31 - 5:40: The mouse remains stationary, with no further movement.  
5:41 - 5:50: The mouse lifts its right paw again but does not touch the water drop.  
5:51 - 6:00: The mouse retracts its right paw and returns to a stationary position.  
6:01 - 6:10: The mouse remains still, with no further interaction with the water drop.  
6:11 - 6:20: The mouse lifts its left paw slightly but does not interact with the water.  
6:21 - 6:30: The mouse returns its left paw to the platform and remains still.  
6:31 - 6:40: The mouse remains stationary, with no further movement.  
6:41 - 6:50: The mouse lifts its right paw again but does not touch the water drop.  
6:51 - 7:00:",
8,8,22, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, which was fully detached from the spout and brought into the mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the water and no visible residue.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, which was fully detached from the spout and brought into the mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the water and no visible residue.  
6. 0:00 - 1:05: The mouse is stationary, with no movement of the paws or tongue.  
1:06 - 1:10: The water drop forms and remains attached to the spout.  
1:11 - 1:20: The mouse's right paw lifts and moves toward the spout.  
1:21 - 1:30: The right paw makes contact with the water drop, detaching it from the spout.  
1:31 - 1:40: The mouse brings the water drop close to its mouth.  
1:41 - 4:45: The mouse uses its tongue to lick the water drop, consuming it entirely.  
7. 95%", 95%
9,9,59, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved. No observable evidence of the mouse drinking or retrieving the water is present.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout and was not retrieved. No observable evidence of the mouse drinking or retrieving the water is present.  
6. 0:00 - 1:15: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
1:16 - 1:20: The water drop forms and remains on the spout.  
1:21 - 1:25: The mouse lifts its right paw but does not touch the water drop.  
1:26 - 1:30: The mouse attempts to lick the water drop with its tongue, but no physical contact occurs.  
1:31 - 4:45: The mouse continues to attempt to reach the water drop with its tongue, but no contact is made. The water drop remains on the spout.  
7. 95%", 95%
