,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue then made contact with the water, and the mouse consumed it completely. There was no spillage or loss of the drop during the retrieval process. The entire water drop was consumed, indicating a successful retrieval of more than 70% of the water.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and successfully brought the entire drop to its mouth. The tongue then made contact with the water, and the mouse consumed it completely. There was no spillage or loss of the drop during the retrieval process. The entire water drop was consumed, indicating a successful retrieval of more than 70% of the water.  
6. 0:00 - 0:55: The mouse is stationary, with its head fixed and paws resting on the platform.  
0:56 - 1:05: The water drop forms and remains attached to the spout.  
1:06 - 1:15: The mouse extends its right paw toward the water drop.  
1:16 - 1:25: The mouse's right paw makes contact with the water drop and lifts it.  
1:26 - 1:35: The mouse brings the water drop close to its mouth.  
1:36 - 1:45: The mouse's tongue makes contact with the water drop and begins to consume it.  
1:46 - 2:00: The mouse continues to consume the water drop, with the tongue actively licking.  
2:01 - 2:10: The water drop is fully consumed, and the mouse retracts its paw.  
2:11 - 2:30: The mouse remains stationary, with no further movement.  
7. 95%", 95%
1,1,77, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:05: The mouse is positioned in the apparatus, head fixed, with paws resting on the platform. No water drop is visible.  
1:06 - 1:10: The water drop appears on the spout.  
1:11 - 1:20: The mouse extends its right paw toward the spout but does not touch the water drop.  
1:21 - 4:45: The mouse repeatedly attempts to reach the water drop with its right paw, but the paw does not make contact with the drop. The water drop remains on the spout.  
7. 95%", 95%
2,2,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 0:48: The mouse is head-fixed and remains still, with no movement of the paw or tongue toward the spout.  
0:49 - 1:00: The water drop forms on the spout and remains attached.  
1:01 - 1:10: The mouse extends its right paw toward the spout but does not touch the water drop.  
1:11 - 1:20: The mouse retracts its paw without making contact with the water drop.  
1:21 - 4:45: The mouse remains in place, with no further interaction with the water drop.  
7. 95%", 95%
3,3,27,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue, and no water was consumed. The water drop remained on the spout and was not retrieved by the mouse. The mouse's right paw did not move toward the spout, and no interaction with the water drop occurred.  
6. 0:00 - 1:00: The mouse is head-fixed and remains stationary, with no movement of the right paw or tongue.  
1:00 - 1:10: The water drop forms on the spout and remains attached.  
1:10 - 1:20: The mouse's right paw lifts slightly but does not move toward the spout.  
1:20 - 1:30: The water drop remains on the spout, and the mouse's tongue does not make contact.  
1:30 - 1:40: The mouse's right paw remains in place, and no water is retrieved.  
1:40 - 2:00: The water drop remains on the spout, and the mouse shows no further interaction.  
2:00 - 2:20: The mouse remains stationary, with no movement of the right paw or tongue.  
2:20 - 2:40: The water drop is still attached to the spout, and no physical contact occurs.  
2:40 - 3:00: The mouse's right paw remains in place, and no water is consumed.  
3:00 - 3:20: The water drop remains on the spout, and the mouse shows no interaction.  
3:20 - 3:40: The mouse remains stationary, with no movement of the right paw or tongue.  
3:40 - 4:00: The water drop is still attached to the spout, and no physical contact occurs.  
4:00 - 4:20: The mouse remains stationary, with no movement of the right paw or tongue.  
4:20 - 4:40: The water drop remains on the spout, and no interaction occurs.  
4:40 - 5:00: The mouse remains stationary, with no movement of the right paw or tongue.  
5:00 - 5:20: The water drop is still attached to the spout, and no physical contact occurs.  
5:20 - 5:40: The mouse remains stationary, with no movement of the right paw or tongue.  
5:40 - 6:00: The water drop remains on the spout, and no interaction occurs.  
6:00 - 6:20: The mouse remains stationary, with no movement of the right paw or tongue.  
6:20 - 6:40: The water drop is still attached to the spout, and no physical contact occurs.  
6:40 - 7:00: The mouse remains stationary, with no movement of the right paw or tongue.  
7:00 - 7:20: The water drop remains on the spout, and no interaction occurs.  
7:20 - 7:40: The mouse remains stationary, with no movement of the right paw or tongue.  
7:40 - 8:00: The water drop is still attached to the spout, and no physical contact occurs.  
8:00 - 8:20: The mouse remains stationary, with no movement of the right paw or tongue.  
8:20 - 8:40: The water drop remains on the spout, and no interaction occurs.  
8:40 - 9:00: The mouse remains stationary, with no movement of the right paw or tongue.  
9:00 - 9:20: The water drop is still attached to the spout, and no physical contact occurs.  
9:20 - 9:40: The mouse remains stationary, with no movement of the right paw or tongue.  
9:40 - 10:00: The water drop remains on the spout, and no interaction occurs.  
10:00 - 10:20: The mouse remains stationary, with no movement of the right paw or tongue.  
10:20 - 10:40: The water drop is still attached to the spout, and no physical contact occurs.  
10:40 - 11:00: The mouse remains stationary, with no movement of the right paw or tongue.  
11:00 - 11:20: The water drop remains on the spout, and",
4,4,32, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw and made direct contact with the water drop, bringing it close to its mouth. The tongue then made physical contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval. The water drop was fully consumed, indicating a successful retrieval of more than 70% of the water.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw and made direct contact with the water drop, bringing it close to its mouth. The tongue then made physical contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval. The water drop was fully consumed, indicating a successful retrieval of more than 70% of the water.  
6. 0:00 - 0:59: The mouse is stationary, head fixed, with no visible movement of the paw or tongue.  
0:59 - 1:02: The water drop appears on the spout, and the mouse begins to move its right paw toward the drop.  
1:02 - 1:08: The mouse's right paw makes contact with the water drop, and the drop is dislodged from the spout.  
1:08 - 1:10: The mouse brings the water drop close to its mouth, and the tongue makes contact with the water.  
1:10 - 4:45: The mouse continues to consume the water drop, with the tongue actively licking the water. The water is fully consumed, and no spillage is observed.  
7. 95%", 95%
5,5,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 0:50: The mouse is positioned in the restraint device, head fixed, with both paws resting on the platform.  
0:50 - 1:00: A water drop forms on the spout and remains attached.  
1:00 - 1:20: The mouse extends its right paw toward the spout but does not touch the water drop.  
1:20 - 1:30: The mouse retracts its paw without making contact with the water drop.  
1:30 - 4:40: The mouse remains in place, with no further movement of the paw or tongue toward the water drop.  
7. 95%", 95%
6,6,61, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue made direct contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop, and brought it to its mouth. The tongue made direct contact with the water drop, and the mouse consumed the entire drop without spillage. The water drop was fully retrieved and ingested, indicating a successful outcome.  
6. 0:00 - 0:50: The mouse is head-fixed and remains still, with no movement of the paw or tongue.  
0:50 - 1:00: The water drop forms on the spout and remains attached.  
1:00 - 1:10: The mouse extends its right paw toward the water drop.  
1:10 - 1:20: The mouse's paw touches the water drop, and the drop adheres to the paw.  
1:20 - 1:30: The mouse brings the water drop to its mouth and the tongue makes contact with the drop.  
1:30 - 1:40: The mouse consumes the water drop, and the drop is fully ingested.  
1:40 - 2:00: The mouse retracts its paw and remains still.  
7. 95%", 95%
7,7,67, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw and made physical contact with the water drop, bringing it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop without spillage. The drop was fully retrieved and ingested, indicating successful completion of the task.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw and made physical contact with the water drop, bringing it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop without spillage. The drop was fully retrieved and ingested, indicating successful completion of the task.  
6. 0:00 - 2:58: The mouse remains stationary, with the water drop forming and remaining attached to the spout.  
2:59 - 3:05: The mouse extends its right paw toward the water drop.  
3:06 - 3:10: The mouse's paw makes contact with the water drop, and the drop is dislodged.  
3:11 - 4:45: The mouse brings the water drop to its mouth and consumes it entirely.  
7. 95%", 95%
8,8,66, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:00: The mouse is head-fixed and remains still, with the water drop not yet visible.  
1:00 - 1:10: The water drop appears on the spout and remains attached.  
1:10 - 2:00: The mouse extends its right paw toward the spout but does not touch the water drop.  
2:00 - 2:30: The mouse retracts its paw without making contact with the water drop.  
2:30 - 3:00: The mouse remains in place, and the water drop stays on the spout.  
3:00 - 4:00: The mouse makes no further attempts to reach the water drop.  
7. 95%", 95%
9,9,84, No, Yes, No,0.0,s," Failed: The mouse did not make physical contact with the water drop using its tongue, nor did it successfully retrieve the drop with its paw. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue, nor did it successfully retrieve the drop with its paw. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 1:05: Water drop forms and remains on the spout.  
1:06 - 1:10: Water drop begins to detach from the spout.  
1:11 - 1:15: Water drop fully detaches and falls.  
1:16 - 4:45: Mouse remains stationary, no paw movement toward the spout, no tongue contact with the water drop.  
7. 95%", 95%
