,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,28, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made clear contact with the water drop on the spout, and brought the entire drop into its mouth. The tongue made direct contact with the water, and the mouse consumed the full volume of the drop without spillage. The entire water drop was visibly ingested, indicating a complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made clear contact with the water drop on the spout, and brought the entire drop into its mouth. The tongue made direct contact with the water, and the mouse consumed the full volume of the drop without spillage. The entire water drop was visibly ingested, indicating a complete retrieval.  
6. 0:00 - 1:20: The mouse remains stationary, with both paws resting on the platform.  
1:20 - 1:40: The mouse lifts its right paw and extends it toward the spout.  
1:40 - 2:00: The right paw makes contact with the water drop, and the mouse begins to bring it toward its mouth.  
2:00 - 4:40: The mouse uses its right paw to guide the water drop to its mouth, and the tongue makes contact and consumes the entire drop.  
7. 95%", 95%
1,1,77, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 1:15: The mouse remains stationary with both paws on the surface, head fixed, and no water drop visible.  
1:16 - 1:20: A water drop forms and attaches to the spout above the mouse.  
1:21 - 1:30: The water drop remains attached to the spout; no movement from the mouse.  
1:31 - 2:00: The mouse lifts its right paw slightly but does not reach the spout or the water drop.  
2:01 - 2:30: The mouse extends its right paw toward the spout but does not make contact with the water drop.  
2:31 - 3:00: The mouse retracts its paw without touching the water drop.  
3:01 - 4:40: The mouse remains in place, with no further attempts to reach the water drop.  
7. 95%", 95%
2,2,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.  
6. 0:00 - 1:30: The mouse remains stationary, with no movement of the right paw or tongue toward the spout.  
1:30 - 2:00: The mouse lifts its right paw slightly but does not extend it toward the spout.  
2:00 - 2:30: The mouse extends its right paw toward the spout but does not make contact with the water drop.  
2:30 - 4:45: The mouse continues to move its right paw but never touches the water drop.  
7. 95%", 95%
3,3,32, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the right paw did not reach the spout to retrieve the water. The water drop remained on the spout and was not ingested.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the right paw did not reach the spout to retrieve the water. The water drop remained on the spout and was not ingested.  
6. 0:00 - 1:05: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
   1:06 - 1:10: A water drop forms and remains attached to the spout.  
   1:11 - 2:20: The mouse remains still; no paw or tongue movement toward the water drop.  
   2:21 - 2:35: The mouse lifts its right paw and moves it toward the spout but does not touch the water drop.  
   2:36 - 2:45: The mouse attempts to lick but does not make contact with the water drop.  
   2:46 - 4:45: The mouse remains in place; no further interaction with the water drop.  
7. 95%", 95%
4,4,18, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 1:00: The mouse is stationary, head fixed, with no movement of the right paw or tongue.  
1:00 - 2:00: The mouse begins to move its right paw toward the spout, but the paw does not make contact with the water drop.  
2:00 - 3:00: The mouse continues to move its right paw, but the paw does not reach the water drop.  
3:00 - 4:00: The mouse's right paw is still not in contact with the water drop, and the tongue does not make contact with the drop.  
4:00 - 5:00: The mouse's right paw remains away from the water drop, and the tongue does not make contact.  
7. 95%", 95%
5,5,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 1:08: Mouse is stationary, head fixed, no movement of paws or tongue.  
1:09 - 1:11: Water drop appears on the spout.  
1:12 - 1:15: Water drop remains on the spout, no interaction from the mouse.  
1:16 - 4:45: Mouse remains in place, no paw movement toward the spout, no tongue contact with the water drop.  
7. 95%", 95%
6,6,118, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw, made contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any remaining liquid.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw, made contact with the water drop, and brought it to its mouth. The tongue then made direct contact with the water, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the drop and the absence of any remaining liquid.  
6. 0:00 - 1:05: The mouse is stationary, with no visible movement of the paw or tongue.  
1:06 - 1:15: The water drop is visible on the spout, and the mouse remains still.  
1:16 - 1:25: The mouse begins to lift its right paw toward the spout.  
1:26 - 1:35: The right paw makes contact with the water drop, and the drop is dislodged.  
1:36 - 1:45: The mouse brings the water drop to its mouth, and the tongue makes contact with the water.  
1:46 - 2:00: The mouse consumes the water drop, and the drop is no longer visible.  
2:01 - 2:10: The mouse continues to lick its paw and mouth, indicating consumption of the water.  
2:11 - 2:20: The mouse remains in a stationary position, with no further movement.  
7. 95%", 95%
7,7,22, Yes, Yes, Yes,90.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed a large portion of the drop, with only a small amount remaining on the spout. The mouse’s actions were precise and effective, indicating successful retrieval.","1. Yes  
2. Yes  
3. Yes  
4. 90%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear contact with the water, and the mouse consumed a large portion of the drop, with only a small amount remaining on the spout. The mouse’s actions were precise and effective, indicating successful retrieval.  
6. 0:00 - 1:25: The mouse remains stationary, with both paws on the surface.  
1:26 - 1:35: The mouse lifts its right paw and extends it toward the spout.  
1:36 - 1:40: The right paw makes contact with the water drop, and the drop adheres to the paw.  
1:41 - 1:45: The mouse brings the paw with the water drop toward its mouth.  
1:46 - 2:00: The mouse’s tongue makes contact with the water drop, and it begins to lick.  
2:01 - 2:10: The mouse continues to lick the water from its paw, consuming most of the drop.  
2:11 - 2:20: The mouse finishes drinking, with only a small amount of water remaining on its paw.  
2:21 - 2:30: The mouse lowers its paw and returns to a resting position.  
7. 95%", 95%
8,8,93, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. There was no observable retrieval of the water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. There was no observable retrieval of the water.  
6. 0:00 - 1:00: Mouse remains stationary, head fixed, no movement toward the spout.  
1:00 - 2:00: Mouse begins to lift its right paw, but does not reach the spout.  
2:00 - 3:00: Right paw moves closer to the spout but does not make contact with the water drop.  
3:00 - 4:00: Water drop is visible on the spout, no interaction from the mouse.  
4:00 - 5:00: Mouse continues to move its right paw but does not touch the water drop.  
7. 95%", 95%
9,9,4, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop on the spout, and successfully brought the entire drop to its mouth. The tongue made clear contact with the water, and the mouse consumed the full drop without spillage. The entire water drop was retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw, made physical contact with the water drop on the spout, and successfully brought the entire drop to its mouth. The tongue made clear contact with the water, and the mouse consumed the full drop without spillage. The entire water drop was retrieved and ingested, indicating a successful outcome.  
6. 0:00 - 1:05: The mouse is stationary, head fixed, with no visible movement of the paws or tongue.  
1:06 - 1:15: The water drop forms and remains attached to the spout.  
1:16 - 1:25: The mouse begins to lift its right paw toward the spout.  
1:26 - 1:35: The right paw makes contact with the water drop, and the drop is dislodged.  
1:36 - 1:45: The mouse brings the water drop toward its mouth using both paws.  
1:46 - 2:00: The tongue makes contact with the water drop, and the mouse begins to consume it.  
2:01 - 2:10: The mouse continues to lick and consume the water drop.  
2:11 - 2:20: The mouse finishes consuming the water drop, with no visible spillage.  
2:21 - 2:30: The mouse remains in position, with no further movement.  
7. 95%", 95%
