,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,77, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. There is no visual evidence of spillage or incomplete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. There is no visual evidence of spillage or incomplete retrieval.  
6. 0:00 - 1:59: The mouse is stationary, with both paws on the surface. 2:00 - 2:10: The mouse lifts its right paw and moves it toward the spout. 2:11 - 2:20: The right paw makes contact with the water drop, and the mouse brings it toward its mouth. 2:21 - 4:45: The mouse uses its tongue to lick the water drop, consuming it completely.  
7. 95%", 95%
1,1,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout and was not retrieved.  
6. 0:00 - 1:50: The mouse remains stationary with both paws on the surface.  
   1:50 - 2:00: The mouse lifts its right paw and moves it toward the water drop.  
   2:00 - 2:10: The mouse's right paw touches the water drop, but the tongue does not make contact.  
   2:10 - 2:20: The mouse retracts its right paw without retrieving the water.  
   2:20 - 4:40: The mouse remains stationary with no further interaction with the water drop.  
7. 95%", 95%
2,2,18, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption. The drop was fully absorbed, and no residue remained, suggesting complete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption. The drop was fully absorbed, and no residue remained, suggesting complete retrieval.  
6. 0:00 - 1:20: The mouse remains stationary, paws on the surface, head fixed.  
1:21 - 1:25: The water drop appears on the spout.  
1:26 - 1:30: The mouse lifts its right paw and moves it toward the water drop.  
1:31 - 1:35: The right paw makes contact with the water drop.  
1:36 - 1:40: The mouse brings the water drop to its mouth.  
1:41 - 2:00: The mouse's tongue makes contact with the water drop and begins to consume it.  
2:01 - 2:10: The mouse continues to lick the water drop, fully consuming it.  
2:11 - 2:20: The mouse finishes drinking, and the water drop is no longer visible.  
7. 95%", 95%
3,3,33, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being retrieved or ingested.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of water being retrieved or ingested.  
6. 0:00 - 1:50: Mouse is stationary, head fixed, paws resting.  
1:50 - 2:00: Water drop appears on the spout.  
2:00 - 2:30: Mouse lifts right paw toward the water drop.  
2:30 - 2:40: Right paw touches the water drop, but the drop does not transfer to the paw.  
2:40 - 3:00: Mouse attempts to lick the water drop with its tongue, but the tongue does not make contact.  
3:00 - 4:00: Mouse continues to attempt to reach the water drop with its paw and tongue, but no successful retrieval occurs.  
7. 95%", 95%
4,4,61, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no observable evidence of water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no observable evidence of water being consumed or retrieved.  
6. 0:00 - 2:00: Mouse remains stationary with paws on the surface, no water drop visible.  
2:00 - 2:08: Water drop appears on the spout, mouse remains still.  
2:08 - 2:12: Mouse extends its right paw toward the water drop.  
2:12 - 2:16: Mouse's paw touches the water drop, but the drop does not detach.  
2:16 - 2:20: Mouse retracts its paw without retrieving the water.  
2:20 - 4:45: Mouse remains stationary, no further interaction with the water drop.  
7. 95%", 95%
5,5,66, Yes, Yes, No,100.0,s," Classification: Successful  
Justification: The mouse's right paw reached the water drop, which was fully transferred to its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water drop was completely retrieved and ingested, indicating a successful outcome.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Classification: Successful  
Justification: The mouse's right paw reached the water drop, which was fully transferred to its mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water drop was completely retrieved and ingested, indicating a successful outcome.  
6. Timeline of key events:  
0:00 - 0:58: The mouse remains stationary, with its paws resting on the surface.  
0:59 - 1:02: The water drop appears on the spout.  
1:03 - 1:08: The mouse extends its right paw toward the water drop.  
1:09 - 1:12: The mouse's paw makes contact with the water drop, and the drop adheres to the paw.  
1:13 - 1:16: The mouse brings the water drop to its mouth.  
1:17 - 4:45: The mouse licks the water drop from its paw, consuming it entirely.  
7. Confidence: 95%", Confidence: 95%
6,6,84, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 1:10: The mouse is stationary, with both paws on the surface.  
   1:10 - 1:20: The water drop appears on the spout.  
   1:20 - 1:30: The mouse lifts its right paw and moves it toward the water drop.  
   1:30 - 1:40: The mouse's right paw touches the water drop.  
   1:40 - 2:00: The mouse brings the water drop close to its mouth.  
   2:00 - 2:10: The mouse's tongue extends and makes contact with the water drop.  
   2:10 - 2:30: The mouse licks the water drop, consuming it.  
   2:30 - 2:40: The mouse continues to lick, ensuring all water is consumed.  
   2:40 - 2:50: The mouse returns to a stationary position.  
7. 95%", 95%
7,7,111, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the drop. The entire water drop was consumed, as evidenced by the absence of the drop after the interaction and the mouse's licking behavior. This indicates full retrieval and consumption of the reward.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made clear physical contact with the drop. The entire water drop was consumed, as evidenced by the absence of the drop after the interaction and the mouse's licking behavior. This indicates full retrieval and consumption of the reward.  
6. 0:00 - 1:00: Mouse remains stationary, head fixed, paws on surface.  
1:00 - 1:20: Water drop appears on spout.  
1:20 - 1:40: Mouse extends right paw toward the water drop.  
1:40 - 2:00: Right paw makes contact with the water drop, lifting it.  
2:00 - 2:20: Mouse brings the water drop close to its mouth.  
2:20 - 2:40: Tongue makes contact with the water drop, and the mouse begins to lick.  
2:40 - 3:00: Mouse continues to lick the water drop, consuming it entirely.  
3:00 - 3:00: Water drop is fully consumed, no remnants visible.  
7. 95%", 95%
8,8,22, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout. The water drop remained attached to the spout throughout the trial, and no retrieval occurred.  
6. 0:00 - 1:30: Mouse remains stationary, paws on surface, no movement toward spout.  
1:31 - 2:00: Mouse lifts right paw, extends it toward the spout, but does not touch the water drop.  
2:01 - 2:30: Mouse retracts paw, no contact with water drop.  
2:31 - 4:45: Mouse remains in position, no further attempts to reach the water drop.  
7. 95%", 95%
9,9,59, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 1:00: Mouse is stationary, paws on surface, no water drop visible.  
1:00 - 1:20: Water drop appears on spout, mouse remains still.  
1:20 - 1:40: Mouse lifts right paw toward the spout, but the paw does not make contact with the water drop.  
1:40 - 2:00: Mouse retracts paw without touching the drop.  
2:00 - 2:20: Mouse attempts to reach the drop again, but the paw does not touch it.  
2:20 - 2:40: Mouse continues to attempt reaching the drop, but no contact is made.  
2:40 - 3:00: Mouse retracts paw, no water is consumed.  
3:00 - 3:20: Mouse remains stationary, no further attempts to reach the drop.  
7. 95%", 95%
