,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,25, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not bring the drop close to the mouth. There is no visual evidence of water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not bring the drop close to the mouth. There is no visual evidence of water being consumed or transferred.  
6. 0:00 - 1:30: Mouse remains stationary with paws on the surface.  
1:31 - 1:40: Mouse lifts its right paw and moves it toward the spout area.  
1:41 - 2:00: Right paw makes contact with the spout, but no water drop is visible or transferred.  
2:01 - 2:10: Mouse retracts paw without any water being consumed.  
2:11 - 4:45: Mouse remains in a stationary position with no further interaction with the spout.  
7. 95%", 95%
1,1,18, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or retrieved.  
6. 0:00 - 1:20: Mouse remains stationary with both paws on the surface.  
1:21 - 2:15: Mouse lifts its right paw and moves it toward the left side of the frame, but does not reach the spout or interact with the water drop.  
2:16 - 4:45: Mouse returns to a stationary position with both paws on the surface. No further movement toward the spout is observed.  
7. 95%", 95%
2,2,84, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout, with its paws resting on the platform.  
0:06 - 0:10: The water drop appears on the spout.  
0:11 - 0:15: The mouse extends its right paw toward the spout but does not touch the water drop.  
0:16 - 0:20: The mouse retracts its paw and does not attempt to reach the water drop again.  
0:21 - 0:25: The mouse remains stationary, with no further movement toward the spout.  
7. 95%", 95%
3,3,16, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:08: Mouse remains stationary, paws on surface, no water drop visible.  
1:09 - 1:12: Water drop appears on spout, mouse remains still.  
1:13 - 1:20: Mouse lifts both paws slightly but does not reach toward the spout.  
1:21 - 2:40: Mouse moves paws in front of face, but no contact with water drop.  
2:41 - 4:45: Mouse remains in place, no further movement toward spout.  
7. 95%", 95%
4,4,51, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not extend its tongue to the water drop, and its right paw did not move toward the spout to retrieve the water. The water drop remained attached to the spout, and no physical contact occurred between the mouse and the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not extend its tongue to the water drop, and its right paw did not move toward the spout to retrieve the water. The water drop remained attached to the spout, and no physical contact occurred between the mouse and the drop.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed, paws resting on the surface. No movement of the right paw toward the spout or tongue extension is observed. The water drop remains attached to the spout.  
7. 95%", 95%
5,5,78, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 4:45: The mouse remains stationary with both paws on the surface, showing no movement toward the spout.  
7. 95%", 95%
6,6,29, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, indicating full consumption.  
6. 0:00 - 1:00: Mouse remains stationary, paws on the surface. 1:00 - 1:20: Water drop appears on the spout. 1:20 - 1:40: Mouse extends right paw toward the water drop. 1:40 - 2:00: Right paw touches the water drop. 2:00 - 2:20: Mouse brings the water drop to its mouth. 2:20 - 2:40: Tongue makes contact with the water drop. 2:40 - 3:00: Mouse consumes the water drop. 3:00 - 3:00: Mouse returns to initial position.  
7. 95%", 95%
7,7,91, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 1:00: Mouse is stationary, paws on the surface.  
   1:00 - 1:20: Water drop appears on the spout.  
   1:20 - 2:00: Mouse remains stationary, no paw movement.  
   2:00 - 3:00: Mouse lifts its right paw slightly but does not reach the spout.  
   3:00 - 4:00: Mouse returns to original position, no further movement.  
7. 95%", 95%
8,8,17, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make physical contact with the water drop, and no water was consumed. The right paw did not move toward the spout, and the tongue did not touch the drop.  
6. 0:00 - 0:05: The mouse is positioned with its head fixed, paws resting on the platform.  
0:05 - 0:10: The water drop forms on the spout.  
0:10 - 0:15: The mouse extends its right paw toward the spout.  
0:15 - 0:20: The mouse's right paw touches the water drop, but the drop does not detach.  
0:20 - 0:25: The mouse retracts its paw without consuming any water.  
0:25 - 0:30: The mouse remains stationary, with no further interaction with the water drop.  
7. 95%", 95%
9,9,8, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:05: Mouse is stationary, head fixed, paws resting on the platform.  
1:06 - 1:10: Water drop appears on the spout.  
1:11 - 1:15: Mouse lifts its right paw and moves it toward the spout.  
1:16 - 1:20: Right paw touches the water drop, but the drop does not detach.  
1:21 - 1:30: Mouse retracts the paw without retrieving the drop.  
1:31 - 4:45: Mouse remains stationary, no further interaction with the water drop.  
7. 95%", 95%
