,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
0,0,25, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact with the water drop using its tongue. Although the mouse used its right paw to touch the water drop and brought it close to its mouth, the tongue did not make contact with the water. The water drop was not consumed, and no evidence of drinking was observed. Therefore, the mouse retrieved little or none of the water, classifying the outcome as Failed.","1. No
2. Yes
3. Yes
4. 0%
5. Failed: The mouse did not make physical contact with the water drop using its tongue. Although the mouse used its right paw to touch the water drop and brought it close to its mouth, the tongue did not make contact with the water. The water drop was not consumed, and no evidence of drinking was observed. Therefore, the mouse retrieved little or none of the water, classifying the outcome as Failed.
6. 0:00 - 1:50: The mouse is stationary with its paws on the surface, and the water drop is visible on the spout.
1:50 - 2:00: The mouse extends its right paw towards the water drop.
2:00 - 2:10: The mouse's right paw touches the water drop, causing it to detach from the spout.
2:10 - 2:20: The mouse brings the water drop close to its mouth using its right paw.
2:20 - 2:30: The mouse attempts to lick the water drop with its tongue, but the tongue does not make physical contact with the water.
2:30 - 2:40: The mouse continues to hold the water drop with its right paw, but no drinking occurs.
2:40 - 3:00: The mouse releases the water drop, which falls back onto the surface.
7. 95%", 95%
1,1,27, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no evidence of any water being consumed.","1. No
2. Yes
3. No
4. 0%
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not reach the spout to bring the drop to the mouth. There is no evidence of any water being consumed.
6. 0:00 - 0:00: Mouse is positioned in front of the spout, paws resting on the surface.
0:00 - 1:10: Water drop forms and remains attached to the spout.
1:10 - 1:10: Mouse's right paw lifts slightly but does not reach the spout.
1:10 - 1:10: Water drop detaches and falls.
1:10 - 4:45: Mouse remains in position, no further movement towards the spout.
7. 95%", 95%
2,2,18, No, Yes, No,0.0,s," Failed: The mouse did not make physical contact with the water drop using its tongue, and no water was consumed. The water drop remained on the spout until the end of the trial, and the mouse did not successfully retrieve any of it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop using its tongue, and no water was consumed. The water drop remained on the spout until the end of the trial, and the mouse did not successfully retrieve any of it.  
6. 0:00 - 2:05: The mouse remains stationary with its paws on the surface.  
2:06 - 2:10: The water drop forms on the spout.  
2:11 - 2:18: The mouse extends its right paw and touches the water drop, causing it to detach.  
2:19 - 2:25: The water drop falls from the spout and is not retrieved by the mouse.  
2:26 - 4:25: The mouse attempts to lick the water drop but fails to make contact with it.  
4:26 - 4:45: The mouse returns to its original position, with no water consumed.  
7. 95%", 95%
3,3,22, No, Yes, No,0.0,s," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not successfully retrieve the water drop. Although the mouse extended its right paw toward the spout and made contact with the water drop, the drop did not transfer to the mouse's mouth. The water drop remained on the spout, and the mouse did not consume any of it.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not successfully retrieve the water drop. Although the mouse extended its right paw toward the spout and made contact with the water drop, the drop did not transfer to the mouse's mouth. The water drop remained on the spout, and the mouse did not consume any of it.  
6. 0:00 - 1:10: The mouse is positioned in front of the spout, with its paws resting on the surface.  
1:10 - 1:20: The water drop forms on the spout.  
1:20 - 1:30: The mouse extends its right paw toward the spout.  
1:30 - 1:40: The mouse's right paw makes contact with the water drop.  
1:40 - 1:50: The mouse attempts to bring the water drop closer to its mouth but fails to do so.  
1:50 - 2:00: The water drop remains on the spout, and the mouse does not consume any of it.  
7. 95%", 95%
4,4,4, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the water drop was transferred to the mouse's mouth. The mouse's tongue made physical contact with the water drop, and the mouse consumed the entire water drop.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the water drop was transferred to the mouse's mouth. The mouse's tongue made physical contact with the water drop, and the mouse consumed the entire water drop.
6. 0:00 - 1:30: The mouse is positioned in front of the spout, with its right paw resting on the surface.
1:30 - 1:40: The water drop forms on the spout.
1:40 - 2:00: The mouse's right paw moves towards the water drop.
2:00 - 2:10: The mouse's right paw touches the water drop.
2:10 - 2:20: The water drop is transferred to the mouse's mouth.
2:20 - 2:30: The mouse's tongue makes physical contact with the water drop.
2:30 - 2:40: The mouse consumes the water drop.
2:40 - 3:00: The mouse continues to consume the water drop.
3:00 - 3:10: The mouse finishes consuming the water drop.
7. 95%", 95%
5,5,1, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse successfully used its right paw to grasp the water drop, bringing it to its mouth and consuming it entirely. The entire water drop was ingested, as evidenced by the complete disappearance of the drop and the mouse's licking motions.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse successfully used its right paw to grasp the water drop, bringing it to its mouth and consuming it entirely. The entire water drop was ingested, as evidenced by the complete disappearance of the drop and the mouse's licking motions.
6. 0:00 - 2:55: The mouse is positioned in front of the spout, with its right paw resting on the platform. The water drop is visible on the spout.
2:56 - 3:00: The mouse extends its right paw towards the water drop.
3:01 - 3:05: The mouse's paw makes contact with the water drop, and the drop adheres to the paw.
3:06 - 3:10: The mouse brings its paw to its mouth and begins to lick the water drop.
3:11 - 4:45: The mouse continues to lick the water drop from its paw, consuming it entirely.
7. 95%", 95%
6,6,2, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse successfully used its right paw to touch the water drop, bringing it close to its mouth. The tongue made physical contact with the water drop, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the water drop and the mouse's licking behavior.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse successfully used its right paw to touch the water drop, bringing it close to its mouth. The tongue made physical contact with the water drop, and the mouse consumed the entire drop, as evidenced by the complete disappearance of the water drop and the mouse's licking behavior.
6. 0:00 - 1:58: The mouse is positioned in front of the spout, with its right paw resting on the surface. 1:59 - 2:02: The mouse extends its right paw towards the spout, making contact with the water drop. 2:03 - 2:08: The mouse uses its right paw to bring the water drop closer to its mouth. 2:09 - 2:15: The mouse's tongue makes contact with the water drop, and it begins to lick the water. 2:16 - 4:45: The mouse continues to lick the water drop, consuming it entirely. The water drop is no longer visible, and the mouse's tongue is actively engaged in drinking.
7. 95%", 95%
7,7,17, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse's tongue made physical contact with the water, and it consumed the entire drop. The mouse's paws were actively involved in bringing the water to its mouth, and there was no evidence of the water being dropped or splashed.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse's tongue made physical contact with the water, and it consumed the entire drop. The mouse's paws were actively involved in bringing the water to its mouth, and there was no evidence of the water being dropped or splashed.
6. 0:00 - 1:48: The mouse is positioned in front of the spout, with its paws resting on the surface. The water drop is visible on the spout.
1:49 - 2:00: The mouse's right paw lifts and moves towards the spout, making contact with the water drop.
2:01 - 2:10: The mouse's right paw successfully retrieves the water drop, and the water is transferred to its mouth.
2:11 - 4:45: The mouse uses its tongue to consume the water, with the water drop fully transferred to its mouth.
7. 95%", 95%
8,8,8, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the mouse successfully brought the water to its mouth and consumed it entirely.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the mouse successfully brought the water to its mouth and consumed it entirely.
6. 0:00 - 0:59: The mouse is positioned in front of the spout, with its paws resting on the surface.
0:59 - 1:00: The water drop forms on the spout.
1:00 - 2:00: The mouse's right paw lifts and moves towards the water drop.
2:00 - 2:05: The mouse's right paw makes contact with the water drop.
2:05 - 2:10: The mouse's right paw holds the water drop.
2:10 - 2:15: The mouse brings the water drop to its mouth.
2:15 - 2:20: The mouse's tongue makes contact with the water drop.
2:20 - 2:30: The mouse consumes the water drop.
2:30 - 2:40: The mouse continues to consume the water drop.
2:40 - 2:50: The mouse finishes consuming the water drop.
2:50 - 3:00: The mouse's right paw returns to its original position.
7. 95%", 95%
9,9,6, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the mouse successfully brought the water drop to its mouth and consumed it entirely. The water drop was fully transferred to the mouse's mouth, and there is no visible evidence of spillage or incomplete retrieval.","1. Yes
2. Yes
3. No
4. 100%
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the mouse successfully brought the water drop to its mouth and consumed it entirely. The water drop was fully transferred to the mouse's mouth, and there is no visible evidence of spillage or incomplete retrieval.
6. 0:00 - 1:38: The mouse is stationary, with its paws resting on the surface. The water drop is visible on the spout.
1:39 - 2:00: The mouse's right paw moves towards the water drop and makes contact with it.
2:01 - 2:10: The mouse uses its right paw to grasp the water drop and brings it closer to its mouth.
2:11 - 2:20: The mouse's tongue makes contact with the water drop, and it begins to consume the water.
2:21 - 4:45: The mouse continues to consume the water drop, with its tongue and paw working together to ensure all the water is ingested.
7. 95%", 95%
